event_id,symbol,year,anchor_hour,delta_realized_vol_mean,delta_range_expansion,delta_tail_move_probability,delta_tail_move_within
rcbw_BTCUSDT_013285,BTCUSDT,2020,9,-0.0005842835088565351,-0.006390090638523478,-0.010309278350515464,-1
rcbw_BTCUSDT_013410,BTCUSDT,2020,16,-0.0002612422149363906,0.020568104088302366,0.0,0
rcbw_BTCUSDT_014784,BTCUSDT,2020,0,-0.00026660198382469965,0.008894504570531397,0.0,0
rcbw_BTCUSDT_015956,BTCUSDT,2020,5,0.0008514726754746834,-0.004329327065608735,0.010309278350515464,1
rcbw_BTCUSDT_016101,BTCUSDT,2020,17,-0.0010105782741536276,-0.00013595325413461729,-0.04123711340206186,0
rcbw_BTCUSDT_017885,BTCUSDT,2020,7,-5.0958685822333205e-05,-0.0034908744086919324,-0.030927835051546386,0
rcbw_BTCUSDT_018060,BTCUSDT,2020,3,5.809522220563321e-05,0.0028887296729558053,0.010309278350515464,1
rcbw_BTCUSDT_018199,BTCUSDT,2020,13,-0.0005085765214901707,0.005576486667677932,0.010309278350515465,0
rcbw_BTCUSDT_018473,BTCUSDT,2020,10,0.00024868934419352336,-0.02086805105262187,0.0,0
rcbw_BTCUSDT_018839,BTCUSDT,2020,5,-0.0004845059711982426,-0.007738855654249099,-0.010309278350515464,0
rcbw_BTCUSDT_018936,BTCUSDT,2020,6,-0.0003593764478656684,-0.04537457666455297,-0.020618556701030927,-1
rcbw_BTCUSDT_019033,BTCUSDT,2020,6,0.0018387220878845684,0.12156030104579066,0.14432989690721648,1
rcbw_BTCUSDT_022356,BTCUSDT,2021,21,-0.0011824570959545694,0.011023927815496284,0.15463917525773196,0
rcbw_BTCUSDT_022746,BTCUSDT,2021,22,-0.0014285900582669394,0.015504656696142864,0.030927835051546393,0
rcbw_BTCUSDT_023028,BTCUSDT,2021,21,-0.000862981237158591,-0.019330662139575405,-0.061855670103092786,0
rcbw_BTCUSDT_023417,BTCUSDT,2021,22,-0.0004962197698217541,0.017339853454498726,0.0,0
rcbw_BTCUSDT_023515,BTCUSDT,2021,22,0.0010815009605301064,0.032227831024700865,0.020618556701030924,0
rcbw_BTCUSDT_023618,BTCUSDT,2021,0,0.00011669346129859759,0.022028411048072377,0.010309278350515469,0
rcbw_BTCUSDT_023786,BTCUSDT,2021,18,0.0005979630428649177,0.012575543945033872,0.061855670103092786,0
rcbw_BTCUSDT_023939,BTCUSDT,2021,8,0.0003150665422789172,0.022766123747739397,0.09278350515463918,0
rcbw_BTCUSDT_024780,BTCUSDT,2021,3,0.001212486578766088,0.0626554695063535,0.09278350515463916,0
rcbw_BTCUSDT_025206,BTCUSDT,2021,13,7.021738230314359e-05,0.011665833082233817,0.0,0
rcbw_BTCUSDT_026663,BTCUSDT,2021,17,0.0005261952950124799,-0.0012384601645030746,0.051546391752577324,0
rcbw_BTCUSDT_026760,BTCUSDT,2021,18,-0.00024573922080269083,0.021019227760613976,-0.02061855670103093,0
rcbw_BTCUSDT_026880,BTCUSDT,2021,0,0.0003804468961808127,0.019932858547919104,0.04123711340206186,0
rcbw_BTCUSDT_027310,BTCUSDT,2021,11,0.0004207254887887914,0.040554835758296146,0.05154639175257732,0
rcbw_BTCUSDT_027504,BTCUSDT,2021,12,0.0003914420597834929,0.06034875432603148,0.12371134020618557,0
rcbw_BTCUSDT_027770,BTCUSDT,2021,6,0.001026088780817498,0.06787304120681227,0.05154639175257732,0
rcbw_BTCUSDT_028037,BTCUSDT,2021,1,-0.0004611500714139386,-0.010610321428614337,-0.03092783505154639,0
rcbw_BTCUSDT_028134,BTCUSDT,2021,1,0.00045166577616528045,0.005680013810698194,0.020618556701030924,0
rcbw_BTCUSDT_028262,BTCUSDT,2021,9,-0.00098668279655858,0.022068203716488433,0.010309278350515483,0
rcbw_BTCUSDT_028443,BTCUSDT,2021,6,-0.0019020802458798326,-0.05413969149738167,-0.2680412371134021,0
rcbw_BTCUSDT_028768,BTCUSDT,2021,16,0.0011056488798721364,-0.01494319729628385,0.020618556701030927,0
rcbw_BTCUSDT_028865,BTCUSDT,2021,16,0.00061294643164814,0.0230013770702547,0.030927835051546393,0
rcbw_BTCUSDT_029025,BTCUSDT,2021,8,-0.0001488377936460358,0.013295397025973522,0.04123711340206186,0
rcbw_BTCUSDT_029226,BTCUSDT,2021,10,-0.0006511451424184456,-0.02011881061495422,-0.041237113402061855,0
rcbw_BTCUSDT_029353,BTCUSDT,2021,18,0.0001326250058632935,0.007722077225040085,0.020618556701030927,1
rcbw_BTCUSDT_029552,BTCUSDT,2021,20,-0.000494082041172014,-0.020850666413627587,-0.030927835051546393,0
rcbw_BTCUSDT_029707,BTCUSDT,2021,10,-0.00039182242907050916,0.00490833721920244,0.010309278350515465,0
rcbw_BTCUSDT_029897,BTCUSDT,2021,10,-0.00018925127881545215,0.006146808315783674,0.0,0
rcbw_BTCUSDT_030001,BTCUSDT,2021,12,0.00033602451196607444,0.04630251532637015,0.030927835051546393,1
rcbw_BTCUSDT_030229,BTCUSDT,2021,21,9.228799373518434e-05,-0.008568441161150797,0.02061855670103093,0
rcbw_BTCUSDT_030606,BTCUSDT,2021,19,0.0006343992654259138,0.04255897793504258,0.030927835051546393,1
rcbw_BTCUSDT_031799,BTCUSDT,2021,5,-0.0006808135868054828,-0.01906689858822188,-0.030927835051546393,0
rcbw_BTCUSDT_032144,BTCUSDT,2021,20,-0.0012150406091366271,-0.04405866339624731,-0.04123711340206185,0
rcbw_BTCUSDT_032254,BTCUSDT,2021,23,1.4406363877650027e-05,-0.0016815425831801373,0.0,0
rcbw_BTCUSDT_032603,BTCUSDT,2021,14,3.38370290240554e-05,-0.03300317227721765,-0.030927835051546393,0
rcbw_BTCUSDT_032838,BTCUSDT,2021,1,0.00019231189833489185,0.0004497325013301662,0.010309278350515455,0
rcbw_BTCUSDT_034953,BTCUSDT,2021,2,0.0009035858187417187,0.053458550653767464,0.12371134020618556,0
rcbw_BTCUSDT_035069,BTCUSDT,2021,7,0.0009134303261844725,-0.05343319423064033,0.05154639175257733,0
rcbw_BTCUSDT_035166,BTCUSDT,2021,7,0.0003137442647875347,0.01450750279514696,0.0,0
rcbw_BTCUSDT_035263,BTCUSDT,2021,7,0.00047452160204042824,0.0283061974083356,0.05154639175257732,0
rcbw_BTCUSDT_035440,BTCUSDT,2021,4,0.0006527041326713215,0.03589945774746459,0.06185567010309277,0
rcbw_BTCUSDT_035559,BTCUSDT,2021,9,0.00024806629809202233,0.0035296399702682626,0.051546391752577324,0
rcbw_BTCUSDT_035656,BTCUSDT,2021,10,-0.00010701811191286478,0.08796499109188934,0.010309278350515469,0
rcbw_BTCUSDT_035983,BTCUSDT,2021,19,0.0004952180739551254,-0.006494841959750426,0.04123711340206185,0
rcbw_BTCUSDT_036080,BTCUSDT,2021,20,0.0008699655644418183,-0.0014986479495111976,-0.010309278350515455,0
rcbw_BTCUSDT_036197,BTCUSDT,2021,1,-0.001353085329917663,0.04268606014141997,-0.12371134020618556,0
rcbw_BTCUSDT_036370,BTCUSDT,2021,20,-0.003100542047319985,-0.08510109307318345,-0.1649484536082474,0
rcbw_BTCUSDT_036467,BTCUSDT,2021,20,0.00019829734352431712,0.02249625885448405,0.09278350515463918,1
rcbw_BTCUSDT_036605,BTCUSDT,2021,7,-0.0004743562879249959,0.004521006862573555,0.030927835051546393,0
rcbw_BTCUSDT_036741,BTCUSDT,2021,17,-0.0007962499943039592,-0.100283759300213,-0.16494845360824742,0
rcbw_BTCUSDT_036838,BTCUSDT,2021,17,-0.000383845654830902,0.033642891085606454,-0.030927835051546393,0
rcbw_BTCUSDT_037720,BTCUSDT,2021,22,-0.000967327630588002,-0.008797688807833909,-0.020618556701030938,0
rcbw_BTCUSDT_037931,BTCUSDT,2021,2,0.0004149119320242729,-0.0015185822215104602,0.030927835051546393,0
rcbw_BTCUSDT_038040,BTCUSDT,2021,6,-0.0005545330959660301,-0.022684898453884793,-0.07216494845360824,0
rcbw_BTCUSDT_038137,BTCUSDT,2021,6,0.0002407939901206812,0.027545736844248672,0.030927835051546393,0
rcbw_BTCUSDT_038234,BTCUSDT,2021,6,-0.00053633361719721,0.019470149165733537,0.010309278350515462,0
rcbw_BTCUSDT_038405,BTCUSDT,2021,1,0.0005237248263290032,0.0008528911051855215,0.030927835051546393,0
rcbw_BTCUSDT_038502,BTCUSDT,2021,1,-0.0012089815850750293,-0.007869092085097534,-0.08247422680412371,0
rcbw_BTCUSDT_038689,BTCUSDT,2021,0,-0.00015196767172845523,0.007141048183309892,0.010309278350515464,0
rcbw_BTCUSDT_038833,BTCUSDT,2021,12,0.000678495290365928,0.009045977269826467,0.030927835051546393,0
rcbw_BTCUSDT_038930,BTCUSDT,2021,12,-0.005503764393450499,-0.13987894224236117,-0.20618556701030927,0
rcbw_BTCUSDT_039027,BTCUSDT,2021,12,-0.0003681767735798304,-0.009391926765498979,0.0,0
rcbw_BTCUSDT_039124,BTCUSDT,2021,13,0.0008178323515905632,0.013425884877492925,0.0,0
rcbw_BTCUSDT_039300,BTCUSDT,2021,9,0.00020777557676998843,-0.02389108541392128,0.0,0
rcbw_BTCUSDT_039401,BTCUSDT,2021,10,0.0010710220520709587,0.01750192515367695,0.051546391752577324,0
rcbw_BTCUSDT_039498,BTCUSDT,2021,10,-0.00016913932419672286,-0.012815320038978659,-0.02061855670103093,0
rcbw_BTCUSDT_039595,BTCUSDT,2021,10,0.00033223881750225263,0.004696018689233174,0.010309278350515464,1
rcbw_BTCUSDT_039692,BTCUSDT,2021,11,0.0010024396654788985,0.05396000935899877,0.07216494845360824,1
rcbw_BTCUSDT_039849,BTCUSDT,2021,2,-7.2780099221810175e-06,0.055562473923780255,0.030927835051546386,0
rcbw_BTCUSDT_040009,BTCUSDT,2021,18,-1.4010857548338394e-05,0.002970904019889666,0.010309278350515464,0
rcbw_BTCUSDT_040106,BTCUSDT,2021,18,0.0006560298645272738,0.056222888089587655,0.05154639175257732,1
rcbw_BTCUSDT_040222,BTCUSDT,2021,23,-0.00038729988861442143,-0.02752587938516631,-0.03092783505154639,0
rcbw_BTCUSDT_040908,BTCUSDT,2021,3,0.00013873004306523508,0.050632098931608804,0.061855670103092786,0
rcbw_BTCUSDT_042874,BTCUSDT,2021,14,0.001605795225902179,0.015319872115484502,0.0,0
rcbw_BTCUSDT_042971,BTCUSDT,2021,14,0.000204603751778346,0.01398259782613491,0.020618556701030927,0
rcbw_BTCUSDT_043099,BTCUSDT,2021,22,-0.0001927125171536123,-0.018579334841615606,-0.06185567010309278,0
rcbw_BTCUSDT_043259,BTCUSDT,2021,14,0.00025808534360894936,0.00952980768027415,0.010309278350515469,0
rcbw_BTCUSDT_043413,BTCUSDT,2021,5,-0.0009237394226891734,-0.0427552631490512,-0.061855670103092786,0
rcbw_BTCUSDT_043545,BTCUSDT,2021,14,-0.0007930772697623818,-0.03043339805265325,0.0,0
rcbw_BTCUSDT_043928,BTCUSDT,2021,14,0.0008717512008841284,0.028223777061180025,0.0,0
rcbw_BTCUSDT_044204,BTCUSDT,2021,11,-0.0004627100636294362,-0.03226794472150914,-0.05154639175257732,-1
rcbw_BTCUSDT_044301,BTCUSDT,2021,11,-0.0005939451467451393,-0.02464049494744351,-0.02061855670103093,0
rcbw_BTCUSDT_044433,BTCUSDT,2021,20,0.0007653241260543921,0.17541819809437287,0.12371134020618556,0
rcbw_BTCUSDT_044674,BTCUSDT,2021,8,-0.000710402454732193,-0.0014218623980389727,-0.10309278350515463,0
rcbw_BTCUSDT_044924,BTCUSDT,2021,23,-0.00033913403263455657,-0.033586675030879795,-0.041237113402061855,0
rcbw_BTCUSDT_045351,BTCUSDT,2021,9,0.00035057530453194404,-0.008897432038247874,0.010309278350515465,0
rcbw_BTCUSDT_045448,BTCUSDT,2021,10,0.000584311573022335,0.025601218743868424,0.010309278350515464,1
rcbw_BTCUSDT_045606,BTCUSDT,2021,1,-0.00038282612820231265,-0.005410909188020861,-0.010309278350515464,0
rcbw_BTCUSDT_046268,BTCUSDT,2021,23,0.00037415139700032506,0.0207957425384553,0.030927835051546386,0
rcbw_BTCUSDT_046756,BTCUSDT,2021,1,0.0011184695957328016,0.037867467089157725,-0.010309278350515469,0
rcbw_BTCUSDT_046908,BTCUSDT,2021,15,-0.0001533141637954905,-0.006873687191681133,-0.010309278350515464,0
rcbw_BTCUSDT_047005,BTCUSDT,2021,15,-0.00011469673548789375,0.013964057287908109,0.0,0
rcbw_BTCUSDT_047449,BTCUSDT,2021,6,0.00015119788035464123,0.004429616360099094,0.020618556701030927,0
rcbw_BTCUSDT_047625,BTCUSDT,2021,2,0.0007453336335567426,0.028091867248554152,0.061855670103092786,1
rcbw_BTCUSDT_047858,BTCUSDT,2021,12,0.00010984415030342986,0.014440457209711953,0.0,0
rcbw_BTCUSDT_048322,BTCUSDT,2021,8,0.0012846793802316892,0.029364998974634286,0.09278350515463918,1
rcbw_BTCUSDT_049004,BTCUSDT,2021,11,0.00035015594638332327,0.03749249821341809,0.05154639175257732,1
rcbw_BTCUSDT_049178,BTCUSDT,2021,6,-0.00011355271875039975,-0.01479810765576342,0.041237113402061855,0
rcbw_BTCUSDT_049376,BTCUSDT,2021,8,0.001260872237188342,0.012419348270369765,0.10309278350515463,0
rcbw_BTCUSDT_049616,BTCUSDT,2021,20,0.0003024103934719795,0.015415601054280106,0.010309278350515464,1
rcbw_BTCUSDT_049742,BTCUSDT,2021,3,-0.00026777257329356745,-0.0785340271858019,-0.15463917525773196,0
rcbw_BTCUSDT_049958,BTCUSDT,2021,9,0.0005936043360985255,-0.009110713018781004,-0.010309278350515462,0
rcbw_BTCUSDT_050132,BTCUSDT,2021,5,-0.00029565345412486477,-0.016341985369610866,-0.020618556701030927,-1
rcbw_BTCUSDT_050229,BTCUSDT,2021,5,-0.0001777240166083,0.007034477402049259,-0.020618556701030927,0
rcbw_BTCUSDT_050370,BTCUSDT,2021,16,0.0007647237619421293,0.05556509185895854,0.041237113402061855,1
rcbw_BTCUSDT_050612,BTCUSDT,2021,5,0.0009982252212976227,0.06514873042825045,0.05154639175257732,0
rcbw_BTCUSDT_050773,BTCUSDT,2021,21,-0.0010025368207586278,-0.019931224166325007,-0.05154639175257732,0
rcbw_BTCUSDT_050948,BTCUSDT,2021,17,-0.0027140712535953272,-0.16471062250392007,-0.15463917525773196,0
rcbw_BTCUSDT_051045,BTCUSDT,2021,17,-0.0016039750899139804,-0.08884213681770715,-0.12371134020618557,0
rcbw_BTCUSDT_051402,BTCUSDT,2021,10,0.0006100121057730297,0.016508315977180894,0.05154639175257732,0
rcbw_BTCUSDT_051605,BTCUSDT,2021,13,0.0007403066454396714,-0.006797577559771388,0.010309278350515465,0
rcbw_BTCUSDT_051721,BTCUSDT,2021,18,0.0005172515721633304,0.029820942239636765,0.030927835051546393,0
rcbw_BTCUSDT_051983,BTCUSDT,2021,11,-0.0004402120427554517,0.007342027429827848,-0.03092783505154639,0
rcbw_BTCUSDT_052261,BTCUSDT,2021,9,-0.0014113413850534843,-0.04222432189022404,-0.12371134020618556,0
rcbw_BTCUSDT_052358,BTCUSDT,2021,9,0.0003732320765484653,0.05684892520517469,0.030927835051546393,0
rcbw_BTCUSDT_052783,BTCUSDT,2021,19,-0.0011650367071807336,-0.006512476013893764,-0.05154639175257732,0
rcbw_BTCUSDT_053271,BTCUSDT,2021,21,0.0005183303684159054,0.018236201353828682,-0.010309278350515462,0
rcbw_BTCUSDT_053696,BTCUSDT,2021,8,0.0006287044447033582,0.027410796055514868,0.030927835051546393,1
rcbw_BTCUSDT_053935,BTCUSDT,2021,19,-4.5288759845187303e-05,0.013223328413373654,0.06185567010309278,0
rcbw_BTCUSDT_054124,BTCUSDT,2021,19,-0.00014301299702467298,0.030481996073485278,0.05154639175257732,0
rcbw_BTCUSDT_054344,BTCUSDT,2021,2,0.0003929076326854553,0.0043746782835914905,0.020618556701030924,0
rcbw_BTCUSDT_054639,BTCUSDT,2021,3,0.00013609522047108467,-0.0026196441551977513,0.0,0
rcbw_BTCUSDT_054736,BTCUSDT,2021,4,-2.201955757773124e-05,0.028376008742623533,0.010309278350515465,0
rcbw_BTCUSDT_054887,BTCUSDT,2021,17,0.0001259566274760711,0.011368382197606993,0.010309278350515464,1
rcbw_BTCUSDT_054984,BTCUSDT,2021,18,-0.001033585444499969,-0.024764888508450107,-0.1134020618556701,-1
rcbw_BTCUSDT_055152,BTCUSDT,2021,12,0.0003772064456275875,0.03437889924757641,0.030927835051546393,0
rcbw_BTCUSDT_055365,BTCUSDT,2021,17,7.035607051015429e-05,-0.009234830274060128,-0.020618556701030924,0
rcbw_BTCUSDT_055497,BTCUSDT,2021,2,0.0005653983481299202,0.008119602778485231,0.030927835051546393,0
rcbw_BTCUSDT_055682,BTCUSDT,2022,0,-0.0006184902941751259,-0.033684306861816754,-0.06185567010309278,0
rcbw_BTCUSDT_055779,BTCUSDT,2022,0,-0.0003089187773678047,-0.026882372950972164,-0.041237113402061855,0
rcbw_BTCUSDT_056154,BTCUSDT,2022,22,-0.00036111648081728126,-0.04515063852560018,0.030927835051546393,0
rcbw_BTCUSDT_056321,BTCUSDT,2022,16,0.0009497072494916727,0.012510422113428427,0.051546391752577324,0
rcbw_BTCUSDT_056785,BTCUSDT,2022,12,0.0006180166706814289,0.040354046094105145,0.041237113402061855,0
rcbw_BTCUSDT_056986,BTCUSDT,2022,14,0.0007540415274022358,0.021466066056159333,0.020618556701030927,1
rcbw_BTCUSDT_057083,BTCUSDT,2022,14,0.0010044470427551485,0.014163120025801853,0.0,0
rcbw_BTCUSDT_057180,BTCUSDT,2022,15,0.0005358015677536972,0.017836348245255602,0.010309278350515464,1
rcbw_BTCUSDT_057280,BTCUSDT,2022,16,-0.0006937590405744179,-0.030522611402905395,-0.010309278350515455,0
rcbw_BTCUSDT_057451,BTCUSDT,2022,10,0.000708145248945218,0.06839516955369433,0.09278350515463918,0
rcbw_BTCUSDT_058350,BTCUSDT,2022,19,-0.0004139629661917099,-0.018873520496503732,-0.020618556701030924,0
rcbw_BTCUSDT_058454,BTCUSDT,2022,21,0.0002010266715148307,-0.05945440621599232,-0.04123711340206185,0
rcbw_BTCUSDT_058626,BTCUSDT,2022,16,-0.0002746890834743258,-0.03203636585605166,0.010309278350515465,0
rcbw_BTCUSDT_058836,BTCUSDT,2022,21,0.00046965791062494183,0.08594694478660286,0.07216494845360824,1
rcbw_BTCUSDT_059038,BTCUSDT,2022,23,-0.0006760013598690528,-0.012825908356071496,-0.010309278350515462,0
rcbw_BTCUSDT_059789,BTCUSDT,2022,19,-0.0008836400643091784,-0.03380181622534677,-0.06185567010309278,0
rcbw_BTCUSDT_060021,BTCUSDT,2022,5,-0.00018752584211823064,-0.017052849811721647,-0.030927835051546393,-1
rcbw_BTCUSDT_060118,BTCUSDT,2022,5,0.00029502554094521655,0.061911270084024264,0.07216494845360824,0
rcbw_BTCUSDT_060348,BTCUSDT,2022,15,0.00019747179269585975,0.0457642323770764,0.020618556701030927,1
rcbw_BTCUSDT_061059,BTCUSDT,2022,0,0.0011771180135842453,0.06109595053113025,0.08247422680412371,1
rcbw_BTCUSDT_061711,BTCUSDT,2022,19,-0.00020724062631827462,0.010045627501092225,0.0,0
rcbw_BTCUSDT_062016,BTCUSDT,2022,0,0.00014526561371154198,0.07499218116592986,0.020618556701030924,0
rcbw_BTCUSDT_062356,BTCUSDT,2022,13,-0.0009700880362355599,-0.02321747831010955,-0.041237113402061855,0
rcbw_BTCUSDT_062453,BTCUSDT,2022,13,0.0007500922110805187,0.013813751686576323,0.030927835051546393,0
rcbw_BTCUSDT_062860,BTCUSDT,2022,19,-0.00019650117188885208,0.026538199625495806,0.030927835051546393,1
rcbw_BTCUSDT_063039,BTCUSDT,2022,15,-0.0003971083602014038,0.00543618909754643,-0.010309278350515464,0
rcbw_BTCUSDT_063136,BTCUSDT,2022,16,0.0004612991247229202,0.020956823205948966,0.041237113402061855,1
rcbw_BTCUSDT_063233,BTCUSDT,2022,16,-0.0001371579098382947,0.005003355328251968,-0.030927835051546393,0
rcbw_BTCUSDT_063418,BTCUSDT,2022,14,0.00124757412186154,0.025233984668534437,0.0,0
rcbw_BTCUSDT_063681,BTCUSDT,2022,8,-0.0009120270304282759,-0.027577189490066354,-0.05154639175257732,-1
rcbw_BTCUSDT_063778,BTCUSDT,2022,8,0.0009838830271794246,0.039764481503626624,0.010309278350515464,0
rcbw_BTCUSDT_064014,BTCUSDT,2022,19,0.00041000347155542355,0.01569978351724235,0.020618556701030927,1
rcbw_BTCUSDT_064111,BTCUSDT,2022,19,-5.690300260939411e-06,0.025052370674906507,0.020618556701030927,1
rcbw_BTCUSDT_064388,BTCUSDT,2022,17,-8.754453603216977e-05,-0.01779607377066882,0.0,0
rcbw_BTCUSDT_064899,BTCUSDT,2022,0,0.0005763421577526387,0.02381578753264193,0.05154639175257732,1
rcbw_BTCUSDT_065067,BTCUSDT,2022,18,-0.00022809439288097653,0.0014656813831566001,0.0,0
rcbw_BTCUSDT_065164,BTCUSDT,2022,19,0.0010249745796635016,0.05149610919229984,0.041237113402061855,0
rcbw_BTCUSDT_065626,BTCUSDT,2022,14,-0.0003181449165648928,-0.013671883800808162,-0.02061855670103093,0
rcbw_BTCUSDT_065723,BTCUSDT,2022,14,0.0003454715992935605,-0.0072751981878704935,0.0,0
rcbw_BTCUSDT_065820,BTCUSDT,2022,15,0.0008594797642080536,0.030282853647137446,0.010309278350515464,0
rcbw_BTCUSDT_066102,BTCUSDT,2022,13,0.0001801627525581666,0.019077966685948,0.020618556701030927,1
rcbw_BTCUSDT_066393,BTCUSDT,2022,14,-0.0009573755857383585,-0.04150503442306061,-0.02061855670103093,0
rcbw_BTCUSDT_066490,BTCUSDT,2022,14,3.699648861652579e-05,-0.013328255756816412,0.0,0
rcbw_BTCUSDT_067063,BTCUSDT,2022,13,-0.0006134452584083804,0.0012904031655405629,0.0,0
rcbw_BTCUSDT_067350,BTCUSDT,2022,13,-0.0008548314518311477,0.01696278613178967,-0.030927835051546393,0
rcbw_BTCUSDT_067735,BTCUSDT,2022,13,0.00027411767391671924,0.02294958718073484,0.06185567010309278,0
rcbw_BTCUSDT_068883,BTCUSDT,2022,12,-0.002414294881322723,-0.046052967356278895,-0.10309278350515465,0
