timestamp,equity
2022-09-06 12:30:00+00:00,1022898.5304481365
2022-09-11 09:45:00+00:00,1023658.1066160762
2022-09-26 01:30:00+00:00,1023443.7494226594
2022-09-26 08:45:00+00:00,1018221.2602593249
2022-10-02 04:30:00+00:00,1017953.2838218537
2022-10-02 22:15:00+00:00,1015826.5772010796
2022-10-02 22:15:00+00:00,1014837.4455485932
2022-10-04 18:30:00+00:00,1015644.3682602835
2022-10-05 23:30:00+00:00,1012811.5502783647
2022-10-06 12:45:00+00:00,1012384.8969180316
2022-10-08 04:15:00+00:00,1011394.9298318604
2022-10-09 09:30:00+00:00,1009731.6575853735
2022-10-09 09:30:00+00:00,1009100.862172083
2022-10-10 08:15:00+00:00,1003744.2009324842
2022-10-10 20:00:00+00:00,1004349.1648396723
2022-10-12 18:30:00+00:00,1003867.48638276
2022-10-13 10:00:00+00:00,999462.4611433999
2022-10-13 12:30:00+00:00,1009418.0100281658
2022-10-13 12:30:00+00:00,1013708.9596108278
2022-10-17 07:30:00+00:00,1012508.210987068
2022-10-17 07:30:00+00:00,1013342.6293699327
2022-10-17 21:30:00+00:00,1014910.5006198415
2022-10-18 18:30:00+00:00,1010342.4062801208
2022-10-19 02:15:00+00:00,1011686.8055638751
2022-10-20 10:30:00+00:00,1009039.583690432
2022-10-20 12:45:00+00:00,1006494.6719857915
2022-10-23 17:45:00+00:00,1000913.9918541065
2022-10-24 05:45:00+00:00,1003082.760236612
2022-10-25 17:00:00+00:00,1013175.1378334841
2022-10-25 17:00:00+00:00,1022629.7842257976
2022-11-06 13:45:00+00:00,1021768.2870313323
2022-11-20 10:00:00+00:00,1018847.7534886798
2022-11-20 10:15:00+00:00,1015588.5442654308
2022-11-20 21:45:00+00:00,1021677.4882704299
2022-11-20 23:30:00+00:00,1025967.8336646059
2022-11-26 13:15:00+00:00,1024606.7306998402
2022-11-28 02:00:00+00:00,1033996.6265517717
2022-11-28 11:15:00+00:00,1040875.6974648249
2022-12-04 17:00:00+00:00,1038495.1656192554
2022-12-05 12:30:00+00:00,1038123.1616637789
2022-12-05 12:30:00+00:00,1037779.5690659168
2022-12-07 19:00:00+00:00,1037133.2027566273
2022-12-08 18:45:00+00:00,1047281.130625791
2022-12-08 18:45:00+00:00,1056713.1038607967
2022-12-11 22:30:00+00:00,1051055.3374537372
2022-12-11 23:00:00+00:00,1045346.1453153872
2022-12-12 12:00:00+00:00,1044762.0814421828
2022-12-12 12:15:00+00:00,1045423.3117835118
2022-12-14 18:45:00+00:00,1039968.3416967076
2022-12-18 16:00:00+00:00,1035860.1102946878
2022-12-20 02:30:00+00:00,1030635.4053112508
2022-12-22 20:15:00+00:00,1025197.5435052052
2022-12-23 02:30:00+00:00,1022481.5022017211
2022-12-25 07:00:00+00:00,1018949.8326209235
2022-12-26 16:00:00+00:00,1016497.4494597679
2022-12-27 11:30:00+00:00,1013816.2845248919
2022-12-27 12:00:00+00:00,1009719.9127217451
2022-12-28 02:30:00+00:00,1010419.0350144327
2022-12-30 19:15:00+00:00,1007578.4790238907
2022-12-30 19:15:00+00:00,1005149.4235049771
2023-01-01 02:15:00+00:00,1002859.1882221203
2023-01-02 07:00:00+00:00,1005396.4023690679
2023-01-02 19:00:00+00:00,1008091.6702372364
2023-01-04 01:15:00+00:00,1002531.9958555064
2023-01-06 19:30:00+00:00,997218.3759193557
2023-01-08 12:30:00+00:00,995832.9550886286
2023-01-08 23:45:00+00:00,1004626.4022617429
2023-04-09 18:00:00+00:00,1003754.5485219428
2023-04-16 13:00:00+00:00,1002181.3418197258
2023-04-30 20:00:00+00:00,996817.31887138
2023-05-21 05:30:00+00:00,997791.3700796905
2023-05-21 05:45:00+00:00,994266.3587065837
2023-05-21 22:45:00+00:00,995020.2289571274
2023-05-24 15:15:00+00:00,1000201.8531406412
2023-05-28 12:30:00+00:00,1000189.636482021
2023-06-04 07:45:00+00:00,996922.4481896149
2023-06-04 09:00:00+00:00,993715.6815038329
2023-07-05 07:00:00+00:00,994059.6523615019
2023-07-09 01:00:00+00:00,988657.5120348183
2023-07-09 01:00:00+00:00,983192.0477643438
2023-07-10 00:30:00+00:00,979880.2904864588
2023-07-10 10:00:00+00:00,978399.7111947723
2023-07-16 14:15:00+00:00,972985.8691702469
2023-07-16 14:15:00+00:00,969060.1660997194
2023-07-17 21:45:00+00:00,968275.4037894608
2023-07-22 23:15:00+00:00,977880.3037002856
2023-07-23 11:15:00+00:00,974083.6320605204
2023-07-24 05:45:00+00:00,970719.3807660561
2023-07-26 01:30:00+00:00,968419.2791061958
2023-07-26 18:00:00+00:00,962892.4045629438
2023-07-29 02:00:00+00:00,962073.831045141
2023-07-29 02:15:00+00:00,960674.5969893722
2023-07-30 07:00:00+00:00,957862.1153921614
2023-07-30 19:45:00+00:00,952265.1222982599
2023-07-31 07:45:00+00:00,951241.0091305512
2023-08-05 06:30:00+00:00,950150.1087769854
2023-08-06 20:45:00+00:00,944486.8067256202
2023-08-06 22:30:00+00:00,942330.1637542201
2023-08-07 13:15:00+00:00,938458.3271527007
2023-08-07 21:15:00+00:00,933277.911301537
2023-08-11 14:45:00+00:00,930708.9349055425
2023-08-12 04:30:00+00:00,928094.3686712546
2023-08-13 04:15:00+00:00,925842.524344615
2023-08-13 22:00:00+00:00,919756.4152431344
2023-08-14 04:00:00+00:00,916314.1285830619
2023-08-21 08:30:00+00:00,912657.2234801452
2023-08-27 13:30:00+00:00,909235.3277473768
2023-08-28 02:00:00+00:00,905869.6037652468
2023-08-28 12:15:00+00:00,900761.9090398763
2023-08-28 12:15:00+00:00,895427.2313681293
2023-09-04 00:30:00+00:00,893556.0279193581
2023-09-10 13:15:00+00:00,894671.805253805
2023-09-10 16:15:00+00:00,894360.8215092975
2023-09-17 12:00:00+00:00,893610.9331265612
2023-09-24 18:15:00+00:00,888140.9127048843
2023-09-24 18:15:00+00:00,882536.1313349894
2023-10-01 19:00:00+00:00,880605.6943288067
2023-10-08 09:45:00+00:00,875466.4080584435
2023-10-08 17:30:00+00:00,873096.2161391262
2023-10-15 20:30:00+00:00,881553.964331774
2023-10-16 05:15:00+00:00,886921.7686018833
2023-11-26 23:00:00+00:00,888862.9588390833
2024-01-22 05:00:00+00:00,898166.5387334934
2024-02-04 18:15:00+00:00,897748.4017630661
2024-03-31 05:45:00+00:00,892781.67897974
2024-04-01 00:00:00+00:00,894959.2727897331
2024-05-13 02:15:00+00:00,889732.5156481687
2024-05-13 03:30:00+00:00,886782.9592631018
2024-05-13 07:45:00+00:00,881697.9769801218
2024-05-19 17:00:00+00:00,876870.2166294581
2024-05-19 23:00:00+00:00,878408.7492971185
2024-05-26 17:45:00+00:00,883978.2827024225
2024-05-27 09:00:00+00:00,883647.6311202454
2024-06-02 09:30:00+00:00,880639.6968437154
2024-06-02 11:45:00+00:00,875516.1414421424
2024-06-03 06:00:00+00:00,871816.1824338017
2024-06-03 18:15:00+00:00,868277.9980073511
2024-06-05 03:45:00+00:00,868036.7692176395
2024-06-07 07:30:00+00:00,866963.8042249026
2024-06-10 00:30:00+00:00,865610.5385040855
2024-06-10 00:30:00+00:00,864848.1019735108
2024-06-10 18:45:00+00:00,862954.4514302973
2024-06-11 01:45:00+00:00,858039.8718527327
2024-06-16 22:30:00+00:00,857923.0675994351
2024-06-17 02:00:00+00:00,857376.766194117
2024-06-17 18:00:00+00:00,852577.3777611511
2024-06-23 14:45:00+00:00,848640.0114557748
2024-06-24 02:45:00+00:00,857048.0822556344
2024-06-30 14:15:00+00:00,853140.0170205147
2024-07-03 13:45:00+00:00,857973.7068177274
2024-07-14 10:30:00+00:00,859952.8180760596
2024-08-18 14:45:00+00:00,858403.9813240288
2024-08-18 14:45:00+00:00,861641.001124418
2024-08-26 06:45:00+00:00,856883.9234723868
2024-09-01 14:00:00+00:00,863052.3591812975
2024-09-01 14:00:00+00:00,866148.8442922871
2024-09-16 01:00:00+00:00,872114.888791894
2024-09-16 09:00:00+00:00,874385.0424045954
2024-09-22 05:00:00+00:00,872457.8695616537
2024-09-22 21:15:00+00:00,869672.0504625081
2024-09-29 19:45:00+00:00,866481.0498479775
2024-09-30 10:00:00+00:00,875073.9789846394
2024-10-06 23:30:00+00:00,876331.3564817673
2024-10-07 01:00:00+00:00,884942.171864428
2024-10-13 03:00:00+00:00,883348.4809144608
2024-10-13 23:15:00+00:00,882608.7120652063
2024-10-14 02:30:00+00:00,882230.8695981894
2024-10-20 04:45:00+00:00,880950.8103280746
2024-10-20 14:30:00+00:00,890195.7651149409
2024-10-20 20:15:00+00:00,891073.4442794459
2024-10-28 01:00:00+00:00,892095.2077459171
2024-10-28 09:30:00+00:00,891652.9400842113
2024-11-03 14:00:00+00:00,893650.7201232087
2024-11-10 04:45:00+00:00,902456.3086488275
2024-12-01 13:15:00+00:00,897533.0214442429
2024-12-08 13:45:00+00:00,892648.2079902935
2024-12-08 20:45:00+00:00,890316.1173081473
2024-12-15 16:15:00+00:00,891173.792626838
2024-12-29 05:15:00+00:00,890295.1565844894
2024-12-30 01:15:00+00:00,885159.2350713752
2024-12-30 02:30:00+00:00,886711.4938010487
2025-01-02 12:15:00+00:00,892334.6485078412
2025-01-05 23:00:00+00:00,887436.4130427225
2025-01-06 14:00:00+00:00,887734.3373165173
2025-01-06 14:00:00+00:00,885733.7646023178
2025-01-12 08:15:00+00:00,883766.9775228734
2025-01-12 15:15:00+00:00,878882.7944559348
2025-01-26 16:15:00+00:00,876995.182784759
2025-01-26 16:15:00+00:00,874202.8274854348
2025-02-02 08:00:00+00:00,879534.3759768566
2025-02-09 13:45:00+00:00,875466.7026165772
2025-02-16 19:45:00+00:00,875906.5067015968
2025-02-17 06:15:00+00:00,874791.4257016863
2025-02-23 22:30:00+00:00,875706.0878067141
2025-03-16 16:00:00+00:00,870885.1231132419
2025-03-16 21:30:00+00:00,872104.9712957162
2025-03-23 08:45:00+00:00,868729.7550512567
2025-03-23 15:30:00+00:00,868245.0120757361
2025-03-23 22:30:00+00:00,871878.7490926323
2025-04-06 18:30:00+00:00,880640.6039268583
2025-04-19 03:15:00+00:00,878166.1514715059
2025-04-19 09:30:00+00:00,878137.8544203185
2025-04-19 16:15:00+00:00,877754.3809901766
2025-04-20 05:30:00+00:00,876555.3495982296
2025-04-20 19:15:00+00:00,877810.1796191046
2025-04-20 21:15:00+00:00,875610.2936731147
2025-04-21 12:00:00+00:00,881647.8619071179
2025-04-27 17:15:00+00:00,880546.9154525411
2025-04-28 07:30:00+00:00,875759.7916160872
2025-05-04 13:30:00+00:00,877104.9960048837
2025-05-05 11:15:00+00:00,877678.3997826462
2025-05-18 19:45:00+00:00,877050.4215728783
2025-06-01 21:30:00+00:00,873265.3229713327
