symbol,direction,entry_time,exit_time,entry_price,exit_price,qty,pnl,r_multiple,exit_reason,stop_price,target_price
ETHUSDT,long,2020-12-16 10:45:00+00:00,2020-12-16 14:00:00+00:00,595.2790319999999,623.6323445807998,351.14746564232854,9784.986799021042,1.9569973598042085,target_2r,581.04,623.7570959999998
ETHUSDT,long,2021-03-20 13:00:00+00:00,2021-03-21 00:00:00+00:00,1859.831892,1802.049518,87.92682996225757,-5209.4120231451725,-1.0317863884387517,stop,1802.41,1974.6756759999996
ETHUSDT,short,2021-03-21 02:15:00+00:00,2021-03-21 14:15:00+00:00,1785.94274,1787.1973679999999,57.144874298463705,-153.37021628031147,-0.030534331140696678,time_stop,1873.84,1610.14822
ETHUSDT,short,2021-03-28 18:45:00+00:00,2021-03-29 06:45:00+00:00,1674.645004,1699.159764,83.37530266953063,-2156.442332342867,-0.4293896177431466,time_stop,1734.88,1554.1750119999997
ETHUSDT,long,2021-04-10 02:45:00+00:00,2021-04-10 14:45:00+00:00,2121.02412,2160.7077719999997,72.60257444986276,2756.789395387111,0.5501114573166552,time_stop,2052.0,2259.07236
ETHUSDT,long,2021-04-12 06:45:00+00:00,2021-04-12 10:30:00+00:00,2191.748262,2120.335848,70.78793897099791,-5177.235022730226,-1.0302724081905268,stop,2120.76,2333.7247859999998
ETHUSDT,long,2021-05-01 01:45:00+00:00,2021-05-01 13:45:00+00:00,2807.2613399999996,2873.02528,62.19386965929633,3948.8023103731116,0.7898826438076388,time_stop,2726.88,2968.0240199999985
ETHUSDT,long,2021-05-02 18:45:00+00:00,2021-05-03 06:45:00+00:00,2969.04369,3090.3718019999997,44.67514459024274,5312.068841166169,1.0583980800630595,time_stop,2856.7,3193.7310700000003
ETHUSDT,long,2021-07-11 21:30:00+00:00,2021-07-12 09:30:00+00:00,2167.973508,2138.32225,57.35284466270508,-1799.3753187998798,-0.3566275463654337,time_stop,2080.0,2343.920524
ETHUSDT,short,2021-07-12 10:30:00+00:00,2021-07-12 22:30:00+00:00,2107.7683620000003,2036.197158,74.91315416356902,5237.449627784961,1.0398916324484104,time_stop,2175.0,1973.3050860000008
ETHUSDT,long,2021-07-29 23:00:00+00:00,2021-07-30 11:00:00+00:00,2374.084722,2349.77995,45.711110270333805,-1197.3713525568899,-0.2365074589668504,time_stop,2263.33,2595.5941660000003
ETHUSDT,short,2021-08-21 19:15:00+00:00,2021-08-22 07:15:00+00:00,3234.063058,3271.05408,63.33827833159482,-2507.756815152637,-0.49592416572267695,time_stop,3313.9,3074.3891740000004
ETHUSDT,short,2021-08-22 14:45:00+00:00,2021-08-23 02:45:00+00:00,3166.2466240000003,3295.659,39.17719151273856,-5171.277164337998,-1.0251936092891274,stop,3295.0,2908.739872000001
ETHUSDT,short,2021-08-24 13:30:00+00:00,2021-08-25 01:30:00+00:00,3263.757118,3194.6287979999997,42.085021759554024,2800.5463266788415,0.5580623725079057,time_stop,3383.0,3025.271354
ETHUSDT,long,2021-08-29 00:45:00+00:00,2021-08-29 03:15:00+00:00,3287.077284,3209.2880139999997,65.23031990698881,-5243.7229620796215,-1.042004487406194,stop,3209.93,3441.371852
ETHUSDT,long,2021-08-30 16:30:00+00:00,2021-08-31 04:30:00+00:00,3263.1224939999997,3238.80211,41.46115617311123,-1116.1821637869164,-0.2229633739518395,time_stop,3142.38,3504.607481999999
ETHUSDT,short,2021-09-04 17:15:00+00:00,2021-09-05 05:15:00+00:00,3862.1274200000003,3870.2438939999997,40.86993906990768,-458.1284156301011,-0.09161574300762185,time_stop,3984.48,3617.4222600000007
ETHUSDT,long,2021-09-05 20:45:00+00:00,2021-09-06 08:45:00+00:00,3977.3153039999997,3961.45755,35.62157302219759,-677.9947728491941,-0.13564638067989854,time_stop,3837.0,4257.945911999999
ETHUSDT,short,2021-09-06 12:00:00+00:00,2021-09-07 00:00:00+00:00,3889.4419559999997,3925.33491,49.0615640715343,-1914.3265327540528,-0.3832591533376306,time_stop,3991.25,3685.825867999999
ETHUSDT,short,2021-09-07 08:00:00+00:00,2021-09-07 14:45:00+00:00,3856.92846,3618.3088970760004,41.65811053354738,9815.87842212051,1.9689682942257578,target_2r,3976.6,3617.5853800000004
ETHUSDT,long,2021-10-05 19:45:00+00:00,2021-10-06 07:45:00+00:00,3492.338328,3456.1486320000004,36.65402925873572,-1428.3741937830446,-0.28372453710539125,time_stop,3354.99,3767.034984
