timestamp,symbol,sum_open_interest,sum_open_interest_value,cmc_circulating_supply,source
2021-12-01 06:10:00+00:00,BTCUSDT,61194.298,3479767576.8864083,,archive_metrics_daily
2021-12-01 06:15:00+00:00,BTCUSDT,61115.208,3485875788.55824,,archive_metrics_daily
2021-12-01 06:20:00+00:00,BTCUSDT,61145.808,3491242199.376,,archive_metrics_daily
2021-12-01 06:25:00+00:00,BTCUSDT,61127.964,3483559801.15236,,archive_metrics_daily
2021-12-01 06:30:00+00:00,BTCUSDT,61102.032,3479832961.5849156,,archive_metrics_daily
2021-12-01 06:35:00+00:00,BTCUSDT,61129.389,3477812261.1938953,,archive_metrics_daily
2021-12-01 06:40:00+00:00,BTCUSDT,61152.93,3486347496.7083,,archive_metrics_daily
2021-12-01 06:45:00+00:00,BTCUSDT,61190.961,3484095232.7058806,,archive_metrics_daily
2021-12-01 06:50:00+00:00,BTCUSDT,61244.414,3494327600.7563,,archive_metrics_daily
2021-12-01 06:55:00+00:00,BTCUSDT,61226.712,3487190035.84344,,archive_metrics_daily
2021-12-01 07:00:00+00:00,BTCUSDT,61264.042,3490688494.34634,,archive_metrics_daily
2021-12-01 07:05:00+00:00,BTCUSDT,61265.023,3484976030.524591,,archive_metrics_daily
2021-12-01 07:10:00+00:00,BTCUSDT,61008.664,3485972832.12272,,archive_metrics_daily
2021-12-01 07:15:00+00:00,BTCUSDT,61054.259,3488123840.22886,,archive_metrics_daily
2021-12-01 07:20:00+00:00,BTCUSDT,61124.831,3500559169.03562,,archive_metrics_daily
2021-12-01 07:25:00+00:00,BTCUSDT,61151.411,3496046173.12404,,archive_metrics_daily
2021-12-01 07:30:00+00:00,BTCUSDT,61151.0,3496667381.37,,archive_metrics_daily
2021-12-01 07:35:00+00:00,BTCUSDT,61184.552,3502953879.08752,,archive_metrics_daily
2021-12-01 07:40:00+00:00,BTCUSDT,61191.049,3496799367.226698,,archive_metrics_daily
2021-12-01 07:45:00+00:00,BTCUSDT,61127.283,3499459931.37342,,archive_metrics_daily
2021-12-01 07:50:00+00:00,BTCUSDT,61097.832,3493399201.9642525,,archive_metrics_daily
2021-12-01 07:55:00+00:00,BTCUSDT,61094.021,3487881974.321355,,archive_metrics_daily
2021-12-01 08:00:00+00:00,BTCUSDT,61084.417,3492358338.1856847,,archive_metrics_daily
2021-12-01 08:05:00+00:00,BTCUSDT,61055.816,3488424047.16,,archive_metrics_daily
2021-12-01 08:10:00+00:00,BTCUSDT,60977.392,3477152957.6073556,,archive_metrics_daily
2021-12-01 08:15:00+00:00,BTCUSDT,60800.681,3463817349.5358744,,archive_metrics_daily
2021-12-01 08:20:00+00:00,BTCUSDT,61177.53,3512878009.0065,,archive_metrics_daily
2021-12-01 08:25:00+00:00,BTCUSDT,61438.97,3543294761.2666,,archive_metrics_daily
2021-12-01 08:30:00+00:00,BTCUSDT,61457.599,3543334797.46505,,archive_metrics_daily
2021-12-01 08:35:00+00:00,BTCUSDT,61477.253,3550640264.05355,,archive_metrics_daily
2021-12-01 08:40:00+00:00,BTCUSDT,61470.361,3540272703.259024,,archive_metrics_daily
2021-12-01 08:45:00+00:00,BTCUSDT,61092.701,3493822871.4116807,,archive_metrics_daily
2021-12-01 08:50:00+00:00,BTCUSDT,60866.193,3462813645.5654573,,archive_metrics_daily
2021-12-01 08:55:00+00:00,BTCUSDT,60917.962,3478486848.7454715,,archive_metrics_daily
2021-12-01 09:00:00+00:00,BTCUSDT,61084.773,3478449442.829139,,archive_metrics_daily
2021-12-01 09:05:00+00:00,BTCUSDT,60991.264,3471311021.6970687,,archive_metrics_daily
2021-12-01 09:10:00+00:00,BTCUSDT,61075.1,3476154747.688062,,archive_metrics_daily
2021-12-01 09:15:00+00:00,BTCUSDT,61125.339,3485198038.5775685,,archive_metrics_daily
2021-12-01 09:20:00+00:00,BTCUSDT,61080.446,3483977283.5237746,,archive_metrics_daily
2021-12-01 09:25:00+00:00,BTCUSDT,61093.578,3479390251.883389,,archive_metrics_daily
2021-12-01 09:30:00+00:00,BTCUSDT,61146.264,3485552282.84928,,archive_metrics_daily
2021-12-01 09:35:00+00:00,BTCUSDT,61195.74,3486409832.6560707,,archive_metrics_daily
2021-12-01 09:40:00+00:00,BTCUSDT,61248.975,3496676420.71125,,archive_metrics_daily
2021-12-01 09:45:00+00:00,BTCUSDT,61253.132,3498439303.111201,,archive_metrics_daily
2021-12-01 09:50:00+00:00,BTCUSDT,61242.633,3495015402.53922,,archive_metrics_daily
2021-12-01 09:55:00+00:00,BTCUSDT,61306.428,3503078802.434048,,archive_metrics_daily
2021-12-01 10:00:00+00:00,BTCUSDT,61206.798,3497029508.0333605,,archive_metrics_daily
2021-12-01 10:05:00+00:00,BTCUSDT,61195.742,3500335858.61542,,archive_metrics_daily
2021-12-01 10:10:00+00:00,BTCUSDT,61152.892,3490257892.34668,,archive_metrics_daily
2021-12-01 10:15:00+00:00,BTCUSDT,61175.262,3489648610.88652,,archive_metrics_daily
2021-12-01 10:20:00+00:00,BTCUSDT,61126.499,3491758343.09652,,archive_metrics_daily
2021-12-01 10:25:00+00:00,BTCUSDT,61148.521,3492421952.74896,,archive_metrics_daily
2021-12-01 10:30:00+00:00,BTCUSDT,61148.891,3490680773.80154,,archive_metrics_daily
2021-12-01 10:35:00+00:00,BTCUSDT,61135.087,3482630198.435878,,archive_metrics_daily
2021-12-01 10:40:00+00:00,BTCUSDT,61114.399,3482897896.0267253,,archive_metrics_daily
2021-12-01 10:45:00+00:00,BTCUSDT,61152.871,3485848183.3162,,archive_metrics_daily
2021-12-01 10:50:00+00:00,BTCUSDT,61185.14,3492841341.649043,,archive_metrics_daily
2021-12-01 10:55:00+00:00,BTCUSDT,61265.992,3491889522.99552,,archive_metrics_daily
2021-12-01 11:00:00+00:00,BTCUSDT,61283.511,3493221410.511,,archive_metrics_daily
2021-12-01 11:05:00+00:00,BTCUSDT,61334.814,3492271933.8717785,,archive_metrics_daily
2021-12-01 11:10:00+00:00,BTCUSDT,61375.849,3499388221.34628,,archive_metrics_daily
2021-12-01 11:15:00+00:00,BTCUSDT,61384.35,3496226681.592,,archive_metrics_daily
2021-12-01 11:20:00+00:00,BTCUSDT,61434.035,3496682673.6503334,,archive_metrics_daily
2021-12-01 11:25:00+00:00,BTCUSDT,61464.545,3496913422.3031,,archive_metrics_daily
2021-12-01 11:30:00+00:00,BTCUSDT,61614.76,3504998040.0985184,,archive_metrics_daily
2021-12-01 11:35:00+00:00,BTCUSDT,61610.827,3513847831.85792,,archive_metrics_daily
2021-12-01 11:40:00+00:00,BTCUSDT,61509.806,3503302072.49508,,archive_metrics_daily
2021-12-01 11:45:00+00:00,BTCUSDT,61515.416,3507825225.876694,,archive_metrics_daily
2021-12-01 11:50:00+00:00,BTCUSDT,61519.41,3509736477.5808,,archive_metrics_daily
2021-12-01 11:55:00+00:00,BTCUSDT,61559.295,3507201708.6183,,archive_metrics_daily
2021-12-01 12:00:00+00:00,BTCUSDT,61410.344,3510092533.9068394,,archive_metrics_daily
2021-12-01 12:05:00+00:00,BTCUSDT,61452.933,3510904955.662711,,archive_metrics_daily
2021-12-01 12:10:00+00:00,BTCUSDT,61470.236,3516097499.2,,archive_metrics_daily
2021-12-01 12:15:00+00:00,BTCUSDT,61361.588,3514732239.89964,,archive_metrics_daily
2021-12-01 12:20:00+00:00,BTCUSDT,61310.075,3504435247.2601943,,archive_metrics_daily
2021-12-01 12:25:00+00:00,BTCUSDT,61296.776,3511653680.07112,,archive_metrics_daily
2021-12-01 12:30:00+00:00,BTCUSDT,61290.313,3509852290.06426,,archive_metrics_daily
2021-12-01 12:35:00+00:00,BTCUSDT,61274.536,3508703093.17736,,archive_metrics_daily
2021-12-01 12:40:00+00:00,BTCUSDT,61272.154,3507219911.3760686,,archive_metrics_daily
2021-12-01 12:45:00+00:00,BTCUSDT,61271.486,3501217535.6783757,,archive_metrics_daily
2021-12-01 12:50:00+00:00,BTCUSDT,61348.119,3506986694.47665,,archive_metrics_daily
2021-12-01 12:55:00+00:00,BTCUSDT,61185.464,3490964793.83344,,archive_metrics_daily
2021-12-01 13:00:00+00:00,BTCUSDT,61180.828,3494792361.941579,,archive_metrics_daily
2021-12-01 13:05:00+00:00,BTCUSDT,61178.085,3507615204.1248035,,archive_metrics_daily
2021-12-01 13:10:00+00:00,BTCUSDT,61170.298,3499989599.787188,,archive_metrics_daily
2021-12-01 13:15:00+00:00,BTCUSDT,61183.722,3504303455.9511776,,archive_metrics_daily
2021-12-01 13:20:00+00:00,BTCUSDT,61174.872,3506893548.805824,,archive_metrics_daily
2021-12-01 13:25:00+00:00,BTCUSDT,61111.592,3504561577.49664,,archive_metrics_daily
2021-12-01 13:30:00+00:00,BTCUSDT,61065.14,3503329878.790728,,archive_metrics_daily
2021-12-01 13:35:00+00:00,BTCUSDT,60978.514,3514482228.632208,,archive_metrics_daily
2021-12-01 13:40:00+00:00,BTCUSDT,61190.013,3541751199.1673365,,archive_metrics_daily
2021-12-01 13:45:00+00:00,BTCUSDT,61059.608,3526840815.03696,,archive_metrics_daily
2021-12-01 13:50:00+00:00,BTCUSDT,60867.635,3509490030.3343425,,archive_metrics_daily
2021-12-01 13:55:00+00:00,BTCUSDT,60953.184,3516184402.132498,,archive_metrics_daily
2021-12-01 14:00:00+00:00,BTCUSDT,60958.086,3516246493.89972,,archive_metrics_daily
2021-12-01 14:05:00+00:00,BTCUSDT,60984.778,3531466929.7251263,,archive_metrics_daily
2021-12-01 14:10:00+00:00,BTCUSDT,61137.498,3547525942.32426,,archive_metrics_daily
2021-12-01 14:15:00+00:00,BTCUSDT,61174.582,3546402002.9134893,,archive_metrics_daily
2021-12-01 14:20:00+00:00,BTCUSDT,61136.914,3561068730.00016,,archive_metrics_daily
2021-12-01 14:25:00+00:00,BTCUSDT,61053.81,3559592199.6774,,archive_metrics_daily
2021-12-01 14:30:00+00:00,BTCUSDT,61135.373,3577963249.0480833,,archive_metrics_daily
2021-12-01 14:35:00+00:00,BTCUSDT,61127.422,3567670268.708889,,archive_metrics_daily
2021-12-01 14:40:00+00:00,BTCUSDT,61248.704,3582289889.7692733,,archive_metrics_daily
2021-12-01 14:45:00+00:00,BTCUSDT,61277.865,3589543580.729668,,archive_metrics_daily
2021-12-01 14:50:00+00:00,BTCUSDT,61026.606,3566909919.19464,,archive_metrics_daily
2021-12-01 14:55:00+00:00,BTCUSDT,60932.305,3565088842.56805,,archive_metrics_daily
2021-12-01 15:00:00+00:00,BTCUSDT,61036.745,3575288375.12,,archive_metrics_daily
2021-12-01 15:05:00+00:00,BTCUSDT,61097.463,3578880429.21654,,archive_metrics_daily
2021-12-01 15:10:00+00:00,BTCUSDT,60991.644,3571580405.00688,,archive_metrics_daily
2021-12-01 15:15:00+00:00,BTCUSDT,60895.198,3559994706.8968368,,archive_metrics_daily
2021-12-01 15:20:00+00:00,BTCUSDT,61035.98,3562880116.3712,,archive_metrics_daily
2021-12-01 15:25:00+00:00,BTCUSDT,61022.483,3566217980.12715,,archive_metrics_daily
2021-12-01 15:30:00+00:00,BTCUSDT,61039.168,3572659736.93248,,archive_metrics_daily
2021-12-01 15:35:00+00:00,BTCUSDT,61212.84,3591027385.5924,,archive_metrics_daily
2021-12-01 15:40:00+00:00,BTCUSDT,61068.582,3569403000.720392,,archive_metrics_daily
2021-12-01 15:45:00+00:00,BTCUSDT,61147.497,3574348809.28638,,archive_metrics_daily
2021-12-01 15:50:00+00:00,BTCUSDT,61275.557,3586068152.9839344,,archive_metrics_daily
2021-12-01 15:55:00+00:00,BTCUSDT,61257.302,3592282557.68104,,archive_metrics_daily
2021-12-01 16:00:00+00:00,BTCUSDT,61248.792,3592250225.63088,,archive_metrics_daily
2021-12-01 16:05:00+00:00,BTCUSDT,61295.691,3596743495.04187,,archive_metrics_daily
2021-12-01 16:10:00+00:00,BTCUSDT,61587.165,3626265824.3763,,archive_metrics_daily
2021-12-01 16:15:00+00:00,BTCUSDT,61744.501,3641288712.2784896,,archive_metrics_daily
2021-12-01 16:20:00+00:00,BTCUSDT,61734.791,3640612059.561275,,archive_metrics_daily
2021-12-01 16:25:00+00:00,BTCUSDT,61754.367,3634457550.5161505,,archive_metrics_daily
2021-12-01 16:30:00+00:00,BTCUSDT,61768.516,3633850813.2275825,,archive_metrics_daily
2021-12-01 16:35:00+00:00,BTCUSDT,61671.19,3615470009.0188255,,archive_metrics_daily
2021-12-01 16:40:00+00:00,BTCUSDT,61696.334,3619202581.7577,,archive_metrics_daily
2021-12-01 16:45:00+00:00,BTCUSDT,61703.928,3621176675.748844,,archive_metrics_daily
2021-12-01 16:50:00+00:00,BTCUSDT,61806.888,3628483505.5802526,,archive_metrics_daily
2021-12-01 16:55:00+00:00,BTCUSDT,61855.352,3621894855.3419385,,archive_metrics_daily
2021-12-01 17:00:00+00:00,BTCUSDT,61767.65,3612013505.072943,,archive_metrics_daily
2021-12-01 17:05:00+00:00,BTCUSDT,61767.57,3620212101.9168,,archive_metrics_daily
2021-12-01 17:10:00+00:00,BTCUSDT,61768.446,3611654866.9169855,,archive_metrics_daily
2021-12-01 17:15:00+00:00,BTCUSDT,61828.132,3618375941.270745,,archive_metrics_daily
2021-12-01 17:20:00+00:00,BTCUSDT,61767.672,3618405198.98808,,archive_metrics_daily
2021-12-01 17:25:00+00:00,BTCUSDT,61734.893,3609399044.9762306,,archive_metrics_daily
2021-12-01 17:30:00+00:00,BTCUSDT,61794.092,3607163382.88064,,archive_metrics_daily
2021-12-01 17:35:00+00:00,BTCUSDT,61925.388,3619951970.93796,,archive_metrics_daily
2021-12-01 17:40:00+00:00,BTCUSDT,61920.171,3617912618.50086,,archive_metrics_daily
2021-12-01 17:45:00+00:00,BTCUSDT,61904.769,3616513367.360452,,archive_metrics_daily
2021-12-01 17:50:00+00:00,BTCUSDT,61763.407,3611904894.7038302,,archive_metrics_daily
2021-12-01 17:55:00+00:00,BTCUSDT,61827.354,3597412731.9155927,,archive_metrics_daily
2021-12-01 18:00:00+00:00,BTCUSDT,61779.442,3586562420.9764514,,archive_metrics_daily
2021-12-01 18:05:00+00:00,BTCUSDT,61475.188,3564076612.3569546,,archive_metrics_daily
2021-12-01 18:10:00+00:00,BTCUSDT,61345.877,3549157290.9706326,,archive_metrics_daily
2021-12-01 18:15:00+00:00,BTCUSDT,61404.002,3546127782.54152,,archive_metrics_daily
2021-12-01 18:20:00+00:00,BTCUSDT,61293.074,3534158033.90926,,archive_metrics_daily
2021-12-01 18:25:00+00:00,BTCUSDT,61229.78,3541748453.2168,,archive_metrics_daily
2021-12-01 18:30:00+00:00,BTCUSDT,61161.036,3538469291.33856,,archive_metrics_daily
2021-12-01 18:35:00+00:00,BTCUSDT,61124.05,3533282052.174585,,archive_metrics_daily
2021-12-01 18:40:00+00:00,BTCUSDT,61137.893,3533562346.5638,,archive_metrics_daily
2021-12-01 18:45:00+00:00,BTCUSDT,61080.763,3525321248.6957808,,archive_metrics_daily
2021-12-01 18:50:00+00:00,BTCUSDT,61042.544,3510753089.362028,,archive_metrics_daily
2021-12-01 18:55:00+00:00,BTCUSDT,61005.74,3507708036.348196,,archive_metrics_daily
2021-12-01 19:00:00+00:00,BTCUSDT,60993.062,3507769376.5223746,,archive_metrics_daily
2021-12-01 19:05:00+00:00,BTCUSDT,60918.752,3500495660.98592,,archive_metrics_daily
2021-12-01 19:10:00+00:00,BTCUSDT,60644.423,3474183495.2807946,,archive_metrics_daily
2021-12-01 19:15:00+00:00,BTCUSDT,60949.873,3479753774.9740505,,archive_metrics_daily
2021-12-01 19:20:00+00:00,BTCUSDT,61301.249,3504135450.5908847,,archive_metrics_daily
2021-12-01 19:25:00+00:00,BTCUSDT,60955.481,3498234445.03519,,archive_metrics_daily
2021-12-01 19:30:00+00:00,BTCUSDT,60807.004,3497788521.62116,,archive_metrics_daily
2021-12-01 19:35:00+00:00,BTCUSDT,60641.199,3488817950.63586,,archive_metrics_daily
2021-12-01 19:40:00+00:00,BTCUSDT,60722.716,3499831461.73648,,archive_metrics_daily
2021-12-01 19:45:00+00:00,BTCUSDT,60650.662,3491685331.0685964,,archive_metrics_daily
2021-12-01 19:50:00+00:00,BTCUSDT,60530.328,3490420833.792,,archive_metrics_daily
2021-12-01 19:55:00+00:00,BTCUSDT,60446.984,3472801333.70768,,archive_metrics_daily
2021-12-01 20:00:00+00:00,BTCUSDT,60335.565,3467512225.537852,,archive_metrics_daily
2021-12-01 20:05:00+00:00,BTCUSDT,60282.742,3450651668.75104,,archive_metrics_daily
2021-12-01 20:10:00+00:00,BTCUSDT,60407.474,3453006352.0185857,,archive_metrics_daily
2021-12-01 20:15:00+00:00,BTCUSDT,60417.898,3465443147.51522,,archive_metrics_daily
2021-12-01 20:20:00+00:00,BTCUSDT,60466.438,3459531354.3876295,,archive_metrics_daily
2021-12-01 20:25:00+00:00,BTCUSDT,60578.562,3456140234.9364,,archive_metrics_daily
2021-12-01 20:30:00+00:00,BTCUSDT,60343.374,3438945953.77788,,archive_metrics_daily
2021-12-01 20:35:00+00:00,BTCUSDT,60213.462,3431993317.09482,,archive_metrics_daily
2021-12-01 20:40:00+00:00,BTCUSDT,60228.64,3439670278.4144,,archive_metrics_daily
2021-12-01 20:45:00+00:00,BTCUSDT,60104.304,3439918020.929105,,archive_metrics_daily
2021-12-01 20:50:00+00:00,BTCUSDT,60150.973,3426545943.019125,,archive_metrics_daily
2021-12-01 20:55:00+00:00,BTCUSDT,60233.499,3428480905.079432,,archive_metrics_daily
2021-12-01 21:00:00+00:00,BTCUSDT,60449.481,3435496942.41693,,archive_metrics_daily
2021-12-01 21:05:00+00:00,BTCUSDT,60585.932,3433764419.906638,,archive_metrics_daily
2021-12-01 21:10:00+00:00,BTCUSDT,60552.202,3447918505.9502735,,archive_metrics_daily
2021-12-01 21:15:00+00:00,BTCUSDT,60515.621,3447590991.046411,,archive_metrics_daily
2021-12-01 21:20:00+00:00,BTCUSDT,60499.847,3442659728.1935506,,archive_metrics_daily
2021-12-01 21:25:00+00:00,BTCUSDT,60539.477,3442034320.49631,,archive_metrics_daily
2021-12-01 21:30:00+00:00,BTCUSDT,60555.428,3426831812.5654726,,archive_metrics_daily
2021-12-01 21:35:00+00:00,BTCUSDT,60571.233,3433859321.5368447,,archive_metrics_daily
2021-12-01 21:40:00+00:00,BTCUSDT,60572.457,3431550833.964,,archive_metrics_daily
2021-12-01 21:45:00+00:00,BTCUSDT,60629.155,3444389227.8768,,archive_metrics_daily
2021-12-01 21:50:00+00:00,BTCUSDT,60570.908,3435477911.5699744,,archive_metrics_daily
2021-12-01 21:55:00+00:00,BTCUSDT,60419.319,3439231978.02768,,archive_metrics_daily
2021-12-01 22:00:00+00:00,BTCUSDT,60457.362,3446705645.44824,,archive_metrics_daily
2021-12-01 22:05:00+00:00,BTCUSDT,60448.928,3454694833.66669,,archive_metrics_daily
2021-12-01 22:10:00+00:00,BTCUSDT,60471.477,3455501939.6558967,,archive_metrics_daily
2021-12-01 22:15:00+00:00,BTCUSDT,60364.362,3432758243.8919606,,archive_metrics_daily
2021-12-01 22:20:00+00:00,BTCUSDT,60372.044,3422114777.297328,,archive_metrics_daily
2021-12-01 22:25:00+00:00,BTCUSDT,60456.379,3433097702.19044,,archive_metrics_daily
2021-12-01 22:30:00+00:00,BTCUSDT,60444.161,3441085481.28839,,archive_metrics_daily
2021-12-01 22:35:00+00:00,BTCUSDT,60483.106,3434226342.6154895,,archive_metrics_daily
2021-12-01 22:40:00+00:00,BTCUSDT,60514.731,3450998577.530402,,archive_metrics_daily
2021-12-01 22:45:00+00:00,BTCUSDT,60499.426,3442417944.39426,,archive_metrics_daily
2021-12-01 22:50:00+00:00,BTCUSDT,60657.62,3459011698.8716,,archive_metrics_daily
2021-12-01 22:55:00+00:00,BTCUSDT,60678.189,3465475181.09793,,archive_metrics_daily
2021-12-01 23:00:00+00:00,BTCUSDT,60709.274,3465228718.316703,,archive_metrics_daily
2021-12-01 23:05:00+00:00,BTCUSDT,60792.612,3470548695.41796,,archive_metrics_daily
2021-12-01 23:10:00+00:00,BTCUSDT,60816.204,3477835767.5399685,,archive_metrics_daily
2021-12-01 23:15:00+00:00,BTCUSDT,60731.927,3471757611.89456,,archive_metrics_daily
2021-12-01 23:20:00+00:00,BTCUSDT,60678.014,3462690389.5177803,,archive_metrics_daily
2021-12-01 23:25:00+00:00,BTCUSDT,60672.397,3466197052.33884,,archive_metrics_daily
