timestamp,funding_rate,symbol,source
2024-10-01 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-01 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-01 16:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2024-10-02 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-02 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-02 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-03 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-03 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-03 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-04 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-04 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-04 16:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2024-10-05 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-05 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-05 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-06 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-06 08:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2024-10-06 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-07 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-07 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-07 16:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2024-10-08 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-08 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-08 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-09 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-09 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-09 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-10 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-10 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-10 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-11 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-11 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-11 16:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2024-10-12 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-10-12 08:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
