event_id,symbol,vsr_def_version,enter_idx,exit_idx,enter_ts,exit_ts,duration_bars,time_to_relax,rv_peak,t_rv_peak,rv_base_enter,rv_decay_half_life,auc_excess_rv,secondary_shock_within_h,time_to_secondary_shock,realized_vol_mean_96,realized_vol_p90_96,range_pct_96,relaxed_within_96,skew_returns_96,kurtosis_returns_96,tod_bucket,vol_regime_q,vol_regime,bull_bear,year,time_to_range_expansion
vsr_v1_BTCUSDT_000001,BTCUSDT,v1,1017,1078,2021-01-11 14:15:00+00:00,2021-01-12 05:30:00+00:00,62,61,0.02900287611672738,10,0.006397209410703523,24.0,0.7626276678076889,1,11.0,0.014259350315937428,0.025998293166427548,0.1886839879154079,1,0.9904433685695951,2.4724376780442863,14,1.0,low,bear,2021,1.0
vsr_v1_ETHUSDT_000001,ETHUSDT,v1,320,369,2021-01-04 08:00:00+00:00,2021-01-04 20:15:00+00:00,50,49,0.02938339168611409,8,0.0048357897585136235,20.0,1.1705505566875165,1,9.0,0.01690332127075606,0.024887097802774392,0.23314319967780311,1,-0.3856204930859134,1.1697254981488254,8,0.0,low,bull,2021,1.0
