event_type,parent_event_id,symbol,window_x,window_y,enter_ts,start_idx,end_idx,year,session,prior_shock_severity_q,parent_relax_duration,parent_time_to_relax,parent_rv_peak,rv_rank,secondary_shock_within,time_to_secondary_shock,realized_vol_mean,range_expansion
vol_aftershock_window,vsr_v1_BTCUSDT_000090,BTCUSDT,24,96,2023-07-01 02:00:00+00:00,108008,108080,2023,Asia,1,25.0,24.0,0.007766378492807726,0.4083648045650335,0,,0.0007644787712132273,0.011722278240705816
vol_aftershock_window,vsr_v1_BTCUSDT_000090,BTCUSDT,48,144,2023-07-01 08:00:00+00:00,108032,108128,2023,EU,1,25.0,24.0,0.007766378492807726,0.39947637031180017,0,,0.0007437993432831928,0.00864765409383627
vol_aftershock_window,vsr_v1_BTCUSDT_000091,BTCUSDT,0,48,2023-07-11 04:45:00+00:00,108979,109027,2023,Asia,0,29.0,28.0,0.00484821646704868,0.05747761994548058,0,,0.0011570758094752575,0.01786078120789489
vol_aftershock_window,vsr_v1_BTCUSDT_000091,BTCUSDT,0,96,2023-07-11 04:45:00+00:00,108979,109075,2023,Asia,0,29.0,28.0,0.00484821646704868,0.05747761994548058,0,,0.0011514055461656417,0.01786078120789489
vol_aftershock_window,vsr_v1_BTCUSDT_000091,BTCUSDT,24,96,2023-07-11 10:45:00+00:00,109003,109075,2023,EU,0,29.0,28.0,0.00484821646704868,0.08013690676958635,0,,0.0011846589946305926,0.017887115352970214
vol_aftershock_window,vsr_v1_BTCUSDT_000091,BTCUSDT,48,144,2023-07-11 16:45:00+00:00,109027,109123,2023,US,0,29.0,28.0,0.00484821646704868,0.08962527577645933,0,,0.001376080427469969,0.019477000424406598
vol_aftershock_window,vsr_v1_BTCUSDT_000092,BTCUSDT,0,48,2023-07-14 03:45:00+00:00,109263,109311,2023,Asia,0,40.0,39.0,0.005166308773354326,0.14606890679170376,0,,0.0012165086668910747,0.01339782607312991
vol_aftershock_window,vsr_v1_BTCUSDT_000092,BTCUSDT,0,96,2023-07-14 03:45:00+00:00,109263,109359,2023,Asia,0,40.0,39.0,0.005166308773354326,0.14606890679170376,0,,0.0017754456340826064,0.05031260534132185
vol_aftershock_window,vsr_v1_BTCUSDT_000092,BTCUSDT,24,96,2023-07-14 09:45:00+00:00,109287,109359,2023,EU,0,40.0,39.0,0.005166308773354326,0.16797067231397875,0,,0.0019463652363117185,0.04772716340372322
vol_aftershock_window,vsr_v1_BTCUSDT_000092,BTCUSDT,48,144,2023-07-14 15:45:00+00:00,109311,109407,2023,EU,0,40.0,39.0,0.005166308773354326,0.15854312618535496,0,,0.0014936178282857525,0.04501464632721343
vol_aftershock_window,vsr_v1_BTCUSDT_000093,BTCUSDT,0,48,2023-07-24 19:00:00+00:00,110284,110332,2023,US,0,38.0,37.0,0.0055031359690114,0.024152212017494873,0,,0.0007024607594750926,0.005733570916032369
vol_aftershock_window,vsr_v1_BTCUSDT_000093,BTCUSDT,0,96,2023-07-24 19:00:00+00:00,110284,110380,2023,US,0,38.0,37.0,0.0055031359690114,0.024152212017494873,0,,0.0009212133592053519,0.011896301331767759
vol_aftershock_window,vsr_v1_BTCUSDT_000093,BTCUSDT,24,96,2023-07-25 01:00:00+00:00,110308,110380,2023,Asia,0,38.0,37.0,0.0055031359690114,0.0208041890375056,0,,0.0009981263935187738,0.011923606331727461
vol_aftershock_window,vsr_v1_BTCUSDT_000093,BTCUSDT,48,144,2023-07-25 07:00:00+00:00,110332,110428,2023,Asia,0,38.0,37.0,0.0055031359690114,0.02132947753147584,0,,0.0009681967633496184,0.012241675248884261
vol_aftershock_window,vsr_v1_BTCUSDT_000094,BTCUSDT,0,48,2023-08-01 06:45:00+00:00,111003,111051,2023,Asia,0,20.0,19.0,0.0030896423333713176,0.01816945253880223,0,,0.0010745658177638614,0.024878806647727864
vol_aftershock_window,vsr_v1_BTCUSDT_000094,BTCUSDT,0,96,2023-08-01 06:45:00+00:00,111003,111099,2023,Asia,0,20.0,19.0,0.0030896423333713176,0.01816945253880223,0,,0.0015271277145573977,0.05224549396022857
vol_aftershock_window,vsr_v1_BTCUSDT_000094,BTCUSDT,24,96,2023-08-01 12:45:00+00:00,111027,111099,2023,EU,0,20.0,19.0,0.0030896423333713176,0.01980614089896214,0,,0.0018080184691381495,0.05230376993130783
vol_aftershock_window,vsr_v1_BTCUSDT_000094,BTCUSDT,48,144,2023-08-01 18:45:00+00:00,111051,111147,2023,US,0,20.0,19.0,0.0030896423333713176,0.02267587488181009,0,,0.0018273563669588848,0.039423816277361114
vol_aftershock_window,vsr_v1_BTCUSDT_000095,BTCUSDT,0,48,2023-08-08 04:30:00+00:00,111666,111714,2023,Asia,0,43.0,42.0,0.0025260213531721346,0.00653569473550342,0,,0.0011372463520660607,0.020535919033716557
vol_aftershock_window,vsr_v1_BTCUSDT_000095,BTCUSDT,0,96,2023-08-08 04:30:00+00:00,111666,111762,2023,Asia,0,43.0,42.0,0.0025260213531721346,0.00653569473550342,0,,0.001310558756879927,0.037306919577918415
vol_aftershock_window,vsr_v1_BTCUSDT_000095,BTCUSDT,24,96,2023-08-08 10:30:00+00:00,111690,111762,2023,EU,0,43.0,42.0,0.0025260213531721346,0.01239127910512958,0,,0.001528122576123642,0.035347562142798494
vol_aftershock_window,vsr_v1_BTCUSDT_000095,BTCUSDT,48,144,2023-08-08 16:30:00+00:00,111714,111810,2023,US,0,43.0,42.0,0.0025260213531721346,0.013204093932641428,0,,0.001369105985845046,0.021874684354062177
vol_aftershock_window,vsr_v1_BTCUSDT_000096,BTCUSDT,0,48,2023-08-14 06:45:00+00:00,112251,112299,2023,Asia,0,18.0,17.0,0.0020844196690539283,0.0003013497149618751,1,34.0,0.0010429460763058814,0.015427669833583854
vol_aftershock_window,vsr_v1_BTCUSDT_000096,BTCUSDT,0,96,2023-08-14 06:45:00+00:00,112251,112347,2023,Asia,0,18.0,17.0,0.0020844196690539283,0.0003013497149618751,1,34.0,0.0009427201619487634,0.015427669833583854
vol_aftershock_window,vsr_v1_BTCUSDT_000096,BTCUSDT,24,96,2023-08-14 12:45:00+00:00,112275,112347,2023,EU,0,18.0,17.0,0.0020844196690539283,0.0008542849717726552,1,10.0,0.00106488113115538,0.015446683916655343
vol_aftershock_window,vsr_v1_BTCUSDT_000096,BTCUSDT,48,144,2023-08-14 18:45:00+00:00,112299,112395,2023,US,0,18.0,17.0,0.0020844196690539283,0.0008542849717726552,1,0.0,0.0007879276566638534,0.008599634319397396
vol_aftershock_window,vsr_v1_BTCUSDT_000097,BTCUSDT,0,48,2023-08-15 00:15:00+00:00,112321,112369,2023,Asia,0,37.0,36.0,0.0023163941776383097,0.0013381033214820877,0,,0.000614174622998324,0.0036563692525171027
vol_aftershock_window,vsr_v1_BTCUSDT_000097,BTCUSDT,0,96,2023-08-15 00:15:00+00:00,112321,112417,2023,Asia,0,37.0,36.0,0.0023163941776383097,0.0013381033214820877,0,,0.0007973956183705331,0.015023056194589476
vol_aftershock_window,vsr_v1_BTCUSDT_000097,BTCUSDT,24,96,2023-08-15 06:15:00+00:00,112345,112417,2023,Asia,0,37.0,36.0,0.0023163941776383097,0.0024218564248312167,0,,0.0008503202063347893,0.015062467846179482
vol_aftershock_window,vsr_v1_BTCUSDT_000097,BTCUSDT,48,144,2023-08-15 12:15:00+00:00,112369,112465,2023,EU,0,37.0,36.0,0.0023163941776383097,0.0033563170088414347,0,,0.0007886161466157199,0.015061954681266369
vol_aftershock_window,vsr_v1_BTCUSDT_000098,BTCUSDT,0,48,2023-08-17 06:45:00+00:00,112539,112587,2023,Asia,0,26.0,25.0,0.003977056663439175,0.01970108320016809,1,35.0,0.001944302093542552,0.03433208489388265
vol_aftershock_window,vsr_v1_BTCUSDT_000098,BTCUSDT,0,96,2023-08-17 06:45:00+00:00,112539,112635,2023,Asia,0,26.0,25.0,0.003977056663439175,0.01970108320016809,1,35.0,0.006645546647878557,0.14309975658917973
vol_aftershock_window,vsr_v1_BTCUSDT_000098,BTCUSDT,24,96,2023-08-17 12:45:00+00:00,112563,112635,2023,EU,0,26.0,25.0,0.003977056663439175,0.025495844691545068,1,11.0,0.00854605451756283,0.13917466067160167
vol_aftershock_window,vsr_v1_BTCUSDT_000098,BTCUSDT,48,144,2023-08-17 18:45:00+00:00,112587,112683,2023,US,0,26.0,25.0,0.003977056663439175,0.0322886543214655,1,11.0,0.007113142991280376,0.12150313901345297
vol_aftershock_window,vsr_v1_BTCUSDT_000099,BTCUSDT,0,48,2023-08-18 13:00:00+00:00,112660,112708,2023,EU,3,87.0,86.0,0.036092378249950596,0.21405782596915726,0,,0.002990226585488403,0.02950200164998308
vol_aftershock_window,vsr_v1_BTCUSDT_000099,BTCUSDT,0,96,2023-08-18 13:00:00+00:00,112660,112756,2023,EU,3,87.0,86.0,0.036092378249950596,0.21405782596915726,0,,0.002073427234875543,0.02950200164998308
vol_aftershock_window,vsr_v1_BTCUSDT_000099,BTCUSDT,24,96,2023-08-18 19:00:00+00:00,112684,112756,2023,US,3,87.0,86.0,0.036092378249950596,0.3113357256998778,0,,0.001566859803879617,0.01733183400432139
vol_aftershock_window,vsr_v1_BTCUSDT_000099,BTCUSDT,48,144,2023-08-19 01:00:00+00:00,112708,112804,2023,Asia,3,87.0,86.0,0.036092378249950596,0.36972845349538025,0,,0.001286736179602232,0.018660441400070647
vol_aftershock_window,vsr_v1_BTCUSDT_000100,BTCUSDT,0,48,2023-08-30 06:00:00+00:00,113784,113832,2023,Asia,2,64.0,63.0,0.011303425458338482,0.033397289511371116,0,,0.0016943196268669497,0.019810062462191007
vol_aftershock_window,vsr_v1_BTCUSDT_000100,BTCUSDT,0,96,2023-08-30 06:00:00+00:00,113784,113880,2023,Asia,2,64.0,63.0,0.011303425458338482,0.033397289511371116,0,,0.0013892652506745948,0.019810062462191007
vol_aftershock_window,vsr_v1_BTCUSDT_000100,BTCUSDT,24,96,2023-08-30 12:00:00+00:00,113808,113880,2023,EU,2,64.0,63.0,0.011303425458338482,0.052877198608814895,0,,0.0014481966772127443,0.018276657418678014
vol_aftershock_window,vsr_v1_BTCUSDT_000100,BTCUSDT,48,144,2023-08-30 18:00:00+00:00,113832,113928,2023,US,2,64.0,63.0,0.011303425458338482,0.07025595373037771,0,,0.0015503562134483774,0.0572052948893704
vol_aftershock_window,vsr_v1_BTCUSDT_000101,BTCUSDT,0,48,2023-09-12 02:45:00+00:00,115019,115067,2023,Asia,0,52.0,51.0,0.0037897596009335635,0.032894118427673306,1,2.0,0.003498657629209423,0.04851340141535455
vol_aftershock_window,vsr_v1_BTCUSDT_000101,BTCUSDT,0,96,2023-09-12 02:45:00+00:00,115019,115115,2023,Asia,0,52.0,51.0,0.0037897596009335635,0.032894118427673306,1,2.0,0.0027670014435716094,0.055776718488912504
vol_aftershock_window,vsr_v1_BTCUSDT_000101,BTCUSDT,24,96,2023-09-12 08:45:00+00:00,115043,115115,2023,EU,0,52.0,51.0,0.0037897596009335635,0.07785328415895783,1,6.0,0.0024100962895127268,0.033387685379299634
vol_aftershock_window,vsr_v1_BTCUSDT_000101,BTCUSDT,48,144,2023-09-12 14:45:00+00:00,115067,115163,2023,EU,0,52.0,51.0,0.0037897596009335635,0.1056216927559952,0,,0.0017370590265593834,0.03180405635832059
vol_aftershock_window,vsr_v1_BTCUSDT_000102,BTCUSDT,0,48,2023-09-12 21:30:00+00:00,115094,115142,2023,US,0,46.0,45.0,0.00486279870955793,0.1734557900615417,0,,0.001331249102178044,0.01522595392327193
vol_aftershock_window,vsr_v1_BTCUSDT_000102,BTCUSDT,0,96,2023-09-12 21:30:00+00:00,115094,115190,2023,US,0,46.0,45.0,0.00486279870955793,0.1734557900615417,0,,0.0016741636036143289,0.024929143703090063
vol_aftershock_window,vsr_v1_BTCUSDT_000102,BTCUSDT,24,96,2023-09-13 03:30:00+00:00,115118,115190,2023,Asia,0,46.0,45.0,0.00486279870955793,0.2509966658004014,0,,0.0016981849772221848,0.022308858566168478
vol_aftershock_window,vsr_v1_BTCUSDT_000102,BTCUSDT,48,144,2023-09-13 09:30:00+00:00,115142,115238,2023,EU,0,46.0,45.0,0.00486279870955793,0.25239282732384866,0,,0.0018959952752371704,0.02119269820447022
vol_aftershock_window,vsr_v1_BTCUSDT_000103,BTCUSDT,0,48,2023-09-18 23:00:00+00:00,115676,115724,2023,US,0,15.0,14.0,0.004188258352205577,0.056869391162988725,0,,0.0012953121421280809,0.03049035417786535
vol_aftershock_window,vsr_v1_BTCUSDT_000103,BTCUSDT,0,96,2023-09-18 23:00:00+00:00,115676,115772,2023,US,0,15.0,14.0,0.004188258352205577,0.056869391162988725,0,,0.0018564017673208676,0.030863644508152634
vol_aftershock_window,vsr_v1_BTCUSDT_000103,BTCUSDT,24,96,2023-09-19 05:00:00+00:00,115700,115772,2023,Asia,0,15.0,14.0,0.004188258352205577,0.05635792605043875,0,,0.0020848447409123378,0.027566476184799696
vol_aftershock_window,vsr_v1_BTCUSDT_000103,BTCUSDT,48,144,2023-09-19 11:00:00+00:00,115724,115820,2023,EU,0,15.0,14.0,0.004188258352205577,0.06389996295333779,0,,0.0019082244317223346,0.022589694374723166
vol_aftershock_window,vsr_v1_BTCUSDT_000104,BTCUSDT,0,48,2023-09-25 13:00:00+00:00,116308,116356,2023,EU,0,50.0,49.0,0.003049906629456289,0.008365910435547103,0,,0.0013408411789286412,0.013890696908669023
vol_aftershock_window,vsr_v1_BTCUSDT_000104,BTCUSDT,0,96,2023-09-25 13:00:00+00:00,116308,116404,2023,EU,0,50.0,49.0,0.003049906629456289,0.008365910435547103,0,,0.001071126490683723,0.013890696908669023
vol_aftershock_window,vsr_v1_BTCUSDT_000104,BTCUSDT,24,96,2023-09-25 19:00:00+00:00,116332,116404,2023,US,0,50.0,49.0,0.003049906629456289,0.008365910435547103,0,,0.0009236289455354315,0.010273255659045202
vol_aftershock_window,vsr_v1_BTCUSDT_000104,BTCUSDT,48,144,2023-09-26 01:00:00+00:00,116356,116452,2023,Asia,0,50.0,49.0,0.003049906629456289,0.007553095608035255,0,,0.0010029941962339762,0.011953403790697524
vol_aftershock_window,vsr_v1_BTCUSDT_000105,BTCUSDT,0,48,2023-10-03 04:15:00+00:00,117041,117089,2023,Asia,1,121.0,120.0,0.007048864614728649,0.09744101563147971,0,,0.001373522140772427,0.01643725196161376
vol_aftershock_window,vsr_v1_BTCUSDT_000105,BTCUSDT,0,96,2023-10-03 04:15:00+00:00,117041,117137,2023,Asia,1,121.0,120.0,0.007048864614728649,0.09744101563147971,0,,0.0014776788668451274,0.019679678734691064
vol_aftershock_window,vsr_v1_BTCUSDT_000105,BTCUSDT,24,96,2023-10-03 10:15:00+00:00,117065,117137,2023,EU,1,121.0,120.0,0.007048864614728649,0.12479748746219305,0,,0.001596839236109224,0.018144839687350457
vol_aftershock_window,vsr_v1_BTCUSDT_000105,BTCUSDT,48,144,2023-10-03 16:15:00+00:00,117089,117185,2023,US,1,121.0,120.0,0.007048864614728649,0.15343400441242336,0,,0.0013827066723342259,0.01842157141918379
vol_aftershock_window,vsr_v1_BTCUSDT_000106,BTCUSDT,0,48,2023-10-17 11:00:00+00:00,118412,118460,2023,EU,3,120.0,119.0,0.020265797425504887,0.18406661763974055,0,,0.0017721073604017588,0.01683584523675627
vol_aftershock_window,vsr_v1_BTCUSDT_000106,BTCUSDT,0,96,2023-10-17 11:00:00+00:00,118412,118508,2023,EU,3,120.0,119.0,0.020265797425504887,0.18406661763974055,0,,0.001820374459428603,0.0345503880328422
vol_aftershock_window,vsr_v1_BTCUSDT_000106,BTCUSDT,24,96,2023-10-17 17:00:00+00:00,118436,118508,2023,US,3,120.0,119.0,0.020265797425504887,0.3101358561925984,0,,0.0018005480722608068,0.031415486655787785
vol_aftershock_window,vsr_v1_BTCUSDT_000106,BTCUSDT,48,144,2023-10-17 23:00:00+00:00,118460,118556,2023,US,3,120.0,119.0,0.020265797425504887,0.34873073711799085,0,,0.0016796283675920651,0.034245828334605787
vol_aftershock_window,vsr_v1_BTCUSDT_000107,BTCUSDT,0,48,2023-10-24 10:30:00+00:00,119082,119130,2023,EU,3,49.0,48.0,0.018674330590205436,0.5686220300465018,0,,0.004358628331025871,0.047736993556667356
vol_aftershock_window,vsr_v1_BTCUSDT_000107,BTCUSDT,0,96,2023-10-24 10:30:00+00:00,119082,119178,2023,EU,3,49.0,48.0,0.018674330590205436,0.5686220300465018,0,,0.0037727248672861065,0.047736993556667356
vol_aftershock_window,vsr_v1_BTCUSDT_000107,BTCUSDT,24,96,2023-10-24 16:30:00+00:00,119106,119178,2023,US,3,49.0,48.0,0.018674330590205436,0.7187937164437416,0,,0.0037343985337351684,0.029937816714914137
vol_aftershock_window,vsr_v1_BTCUSDT_000107,BTCUSDT,48,144,2023-10-24 22:30:00+00:00,119130,119226,2023,US,3,49.0,48.0,0.018674330590205436,0.7548063897198277,0,,0.0032471922151647323,0.04385135690548059
vol_aftershock_window,vsr_v1_BTCUSDT_000108,BTCUSDT,0,48,2023-11-10 01:45:00+00:00,120679,120727,2023,Asia,1,41.0,40.0,0.00768270425836593,0.38077333525017554,0,,0.0018138277133038273,0.025230163941572827
vol_aftershock_window,vsr_v1_BTCUSDT_000108,BTCUSDT,0,96,2023-11-10 01:45:00+00:00,120679,120775,2023,Asia,1,41.0,40.0,0.00768270425836593,0.38077333525017554,0,,0.00205403812423481,0.03324060476103547
vol_aftershock_window,vsr_v1_BTCUSDT_000108,BTCUSDT,24,96,2023-11-10 07:45:00+00:00,120703,120775,2023,Asia,1,41.0,40.0,0.00768270425836593,0.41428121181290883,0,,0.0021830982299662267,0.033442799107461035
vol_aftershock_window,vsr_v1_BTCUSDT_000108,BTCUSDT,48,144,2023-11-10 13:45:00+00:00,120727,120823,2023,EU,1,41.0,40.0,0.00768270425836593,0.4885348874500285,0,,0.0018407956799148275,0.020098763028227974
vol_aftershock_window,vsr_v1_BTCUSDT_000109,BTCUSDT,0,48,2023-12-11 10:15:00+00:00,123689,123737,2023,EU,2,34.0,33.0,0.011294366718576632,0.1887361558835076,0,,0.002684430605423491,0.05341008091077142
vol_aftershock_window,vsr_v1_BTCUSDT_000109,BTCUSDT,0,96,2023-12-11 10:15:00+00:00,123689,123785,2023,EU,2,34.0,33.0,0.011294366718576632,0.1887361558835076,0,,0.0026227782896474476,0.05341008091077142
vol_aftershock_window,vsr_v1_BTCUSDT_000109,BTCUSDT,24,96,2023-12-11 16:15:00+00:00,123713,123785,2023,US,2,34.0,33.0,0.011294366718576632,0.18970379258292647,0,,0.0029821445756704097,0.04538775939964768
vol_aftershock_window,vsr_v1_BTCUSDT_000109,BTCUSDT,48,144,2023-12-11 22:15:00+00:00,123737,123833,2023,US,2,34.0,33.0,0.011294366718576632,0.18970379258292647,0,,0.002686802983395484,0.034261096694312994
vol_aftershock_window,vsr_v1_BTCUSDT_000110,BTCUSDT,0,48,2024-01-03 22:15:00+00:00,125945,125993,2024,US,3,42.0,41.0,0.014699472369220593,0.6416924242340465,0,,0.0022303969915573414,0.01644051876992412
vol_aftershock_window,vsr_v1_BTCUSDT_000110,BTCUSDT,0,96,2024-01-03 22:15:00+00:00,125945,126041,2024,US,3,42.0,41.0,0.014699472369220593,0.6416924242340465,0,,0.002582511602407198,0.052764719522735516
vol_aftershock_window,vsr_v1_BTCUSDT_000110,BTCUSDT,24,96,2024-01-04 04:15:00+00:00,125969,126041,2024,Asia,3,42.0,41.0,0.014699472369220593,0.6499366889130952,0,,0.002633524528869762,0.050902743003394084
vol_aftershock_window,vsr_v1_BTCUSDT_000110,BTCUSDT,48,144,2024-01-04 10:15:00+00:00,125993,126089,2024,EU,3,42.0,41.0,0.014699472369220593,0.6515899653309594,0,,0.0029752267477058374,0.05936739886770152
vol_aftershock_window,vsr_v1_BTCUSDT_000111,BTCUSDT,0,48,2024-01-09 05:15:00+00:00,126453,126501,2024,Asia,1,41.0,40.0,0.007367833945177516,0.39189286326464035,0,,0.002584020897766096,0.03641559187118305
vol_aftershock_window,vsr_v1_BTCUSDT_000111,BTCUSDT,0,96,2024-01-09 05:15:00+00:00,126453,126549,2024,Asia,1,41.0,40.0,0.007367833945177516,0.39189286326464035,1,64.0,0.00412943934696191,0.07888902455481944
vol_aftershock_window,vsr_v1_BTCUSDT_000111,BTCUSDT,24,96,2024-01-09 11:15:00+00:00,126477,126549,2024,EU,1,41.0,40.0,0.007367833945177516,0.41537049426882605,1,40.0,0.004904188266842962,0.07913567035828944
vol_aftershock_window,vsr_v1_BTCUSDT_000111,BTCUSDT,48,144,2024-01-09 17:15:00+00:00,126501,126597,2024,US,1,41.0,40.0,0.007367833945177516,0.48761701492372256,1,16.0,0.004407516371592283,0.08141821835517456
vol_aftershock_window,vsr_v1_BTCUSDT_000112,BTCUSDT,0,48,2024-01-10 02:00:00+00:00,126536,126584,2024,Asia,3,20.0,19.0,0.015872137790047928,0.5916241367298303,0,,0.0023788246818237536,0.04212758553189642
vol_aftershock_window,vsr_v1_BTCUSDT_000112,BTCUSDT,0,96,2024-01-10 02:00:00+00:00,126536,126632,2024,Asia,3,20.0,19.0,0.015872137790047928,0.5916241367298303,0,,0.0044948662540935935,0.0741196685299172
vol_aftershock_window,vsr_v1_BTCUSDT_000112,BTCUSDT,24,96,2024-01-10 08:00:00+00:00,126560,126632,2024,EU,3,20.0,19.0,0.015872137790047928,0.6261604728702316,0,,0.005349296369677965,0.07441732488082273
vol_aftershock_window,vsr_v1_BTCUSDT_000112,BTCUSDT,48,144,2024-01-10 14:00:00+00:00,126584,126680,2024,EU,3,20.0,19.0,0.015872137790047928,0.6682720220289406,0,,0.0046491826597645025,0.06911752603917606
vol_aftershock_window,vsr_v1_BTCUSDT_000113,BTCUSDT,0,48,2024-01-23 06:45:00+00:00,127803,127851,2024,Asia,0,45.0,44.0,0.005198311834027061,0.12197751765245807,0,,0.003104458670208554,0.037396769075075866
vol_aftershock_window,vsr_v1_BTCUSDT_000113,BTCUSDT,0,96,2024-01-23 06:45:00+00:00,127803,127899,2024,Asia,0,45.0,44.0,0.005198311834027061,0.12197751765245807,0,,0.0027798562224050924,0.0425292669823461
vol_aftershock_window,vsr_v1_BTCUSDT_000113,BTCUSDT,24,96,2024-01-23 12:45:00+00:00,127827,127899,2024,EU,0,45.0,44.0,0.005198311834027061,0.1954294371672021,0,,0.002749547165552162,0.043567630939673425
vol_aftershock_window,vsr_v1_BTCUSDT_000113,BTCUSDT,48,144,2024-01-23 18:45:00+00:00,127851,127947,2024,US,0,45.0,44.0,0.005198311834027061,0.37992181495468696,0,,0.002374842800353237,0.04036114216710881
vol_aftershock_window,vsr_v1_BTCUSDT_000114,BTCUSDT,0,48,2024-02-27 23:30:00+00:00,131230,131278,2024,US,1,127.0,126.0,0.006767688869507216,0.40354320912564345,0,,0.0022808539061468553,0.05012536162005789
vol_aftershock_window,vsr_v1_BTCUSDT_000114,BTCUSDT,0,96,2024-02-27 23:30:00+00:00,131230,131326,2024,US,1,127.0,126.0,0.006767688869507216,0.40354320912564345,1,71.0,0.0045776709661434056,0.13272376610852987
vol_aftershock_window,vsr_v1_BTCUSDT_000114,BTCUSDT,24,96,2024-02-28 05:30:00+00:00,131254,131326,2024,Asia,1,127.0,126.0,0.006767688869507216,0.40354320912564345,1,47.0,0.005631974519468708,0.1262871262871263
vol_aftershock_window,vsr_v1_BTCUSDT_000114,BTCUSDT,48,144,2024-02-28 11:30:00+00:00,131278,131374,2024,EU,1,127.0,126.0,0.006767688869507216,0.5310058445256645,1,23.0,0.0057060247847298086,0.09704037662098548
vol_aftershock_window,vsr_v1_BTCUSDT_000115,BTCUSDT,0,48,2024-02-29 03:30:00+00:00,131342,131390,2024,Asia,3,42.0,41.0,0.013333642920944128,0.8142856352949633,0,,0.004217629220901904,0.041663821665577486
vol_aftershock_window,vsr_v1_BTCUSDT_000115,BTCUSDT,0,96,2024-02-29 03:30:00+00:00,131342,131438,2024,Asia,3,42.0,41.0,0.013333642920944128,0.8142856352949633,0,,0.004479754605519318,0.05382416917839625
vol_aftershock_window,vsr_v1_BTCUSDT_000115,BTCUSDT,24,96,2024-02-29 09:30:00+00:00,131366,131438,2024,EU,3,42.0,41.0,0.013333642920944128,0.874030289793368,0,,0.0044823537778762535,0.050200217200977906
vol_aftershock_window,vsr_v1_BTCUSDT_000115,BTCUSDT,48,144,2024-02-29 15:30:00+00:00,131390,131486,2024,EU,3,42.0,41.0,0.013333642920944128,0.9150884972878526,0,,0.003664172068537981,0.04596058073840913
vol_aftershock_window,vsr_v1_BTCUSDT_000116,BTCUSDT,0,48,2024-03-16 01:00:00+00:00,132868,132916,2024,Asia,2,83.0,82.0,0.011838399111684725,0.8303511691816006,0,,0.002214162607012577,0.031402515587891144
vol_aftershock_window,vsr_v1_BTCUSDT_000116,BTCUSDT,0,96,2024-03-16 01:00:00+00:00,132868,132964,2024,Asia,2,83.0,82.0,0.011838399111684725,0.8303511691816006,0,,0.002937762586999203,0.07430383652266245
vol_aftershock_window,vsr_v1_BTCUSDT_000116,BTCUSDT,24,96,2024-03-16 07:00:00+00:00,132892,132964,2024,Asia,2,83.0,82.0,0.011838399111684725,0.8312524536502021,0,,0.0031241521027121984,0.06891696959206055
vol_aftershock_window,vsr_v1_BTCUSDT_000116,BTCUSDT,48,144,2024-03-16 13:00:00+00:00,132916,133012,2024,EU,2,83.0,82.0,0.011838399111684725,0.8312524536502021,0,,0.003734949481103828,0.05874754777701858
vol_aftershock_window,vsr_v1_BTCUSDT_000117,BTCUSDT,0,48,2024-04-02 20:15:00+00:00,134577,134625,2024,US,2,72.0,71.0,0.008766598382197378,0.3860483376001504,0,,0.0021392178512130646,0.031045976820013598
vol_aftershock_window,vsr_v1_BTCUSDT_000117,BTCUSDT,0,96,2024-04-02 20:15:00+00:00,134577,134673,2024,US,2,72.0,71.0,0.008766598382197378,0.3860483376001504,0,,0.0025955799702923263,0.03695228460528448
vol_aftershock_window,vsr_v1_BTCUSDT_000117,BTCUSDT,24,96,2024-04-03 02:15:00+00:00,134601,134673,2024,Asia,2,72.0,71.0,0.008766598382197378,0.4907355697721354,0,,0.0026602673473704753,0.022586468446601962
vol_aftershock_window,vsr_v1_BTCUSDT_000117,BTCUSDT,48,144,2024-04-03 08:15:00+00:00,134625,134721,2024,EU,2,72.0,71.0,0.008766598382197378,0.5186118007442508,0,,0.0024800051083127147,0.02779754324104247
vol_aftershock_window,vsr_v1_BTCUSDT_000118,BTCUSDT,0,48,2024-04-14 08:30:00+00:00,135682,135730,2024,EU,3,52.0,51.0,0.01697102369804292,0.6913238928853821,0,,0.003468774873566162,0.036231917695244
vol_aftershock_window,vsr_v1_BTCUSDT_000118,BTCUSDT,0,96,2024-04-14 08:30:00+00:00,135682,135778,2024,EU,3,52.0,51.0,0.01697102369804292,0.6913238928853821,0,,0.0035470602607737094,0.06189258232873936
vol_aftershock_window,vsr_v1_BTCUSDT_000118,BTCUSDT,24,96,2024-04-14 14:30:00+00:00,135706,135778,2024,EU,3,52.0,51.0,0.01697102369804292,0.7070963710859095,0,,0.003875508109790974,0.062665966896703
vol_aftershock_window,vsr_v1_BTCUSDT_000118,BTCUSDT,48,144,2024-04-14 20:30:00+00:00,135730,135826,2024,US,3,52.0,51.0,0.01697102369804292,0.7324788640498084,0,,0.003740915818828746,0.07226911994358744
vol_aftershock_window,vsr_v1_BTCUSDT_000119,BTCUSDT,0,48,2024-05-21 04:30:00+00:00,139218,139266,2024,Asia,1,22.0,21.0,0.006871665515836346,0.2634681205177686,0,,0.0019765994622173563,0.025016932827718948
vol_aftershock_window,vsr_v1_BTCUSDT_000119,BTCUSDT,0,96,2024-05-21 04:30:00+00:00,139218,139314,2024,Asia,1,22.0,21.0,0.006871665515836346,0.2634681205177686,0,,0.0019725564438008883,0.032851797977635995
