timestamp,funding_rate,symbol,source
2024-03-01 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-01 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-01 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-02 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-02 08:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2024-03-02 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-03 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-03 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-03 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-04 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-04 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-04 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-05 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-05 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-05 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-06 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-06 08:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2024-03-06 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-07 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-07 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-07 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-08 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-08 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-08 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-09 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-09 08:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2024-03-09 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-10 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-10 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-10 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-11 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-11 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-11 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-12 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-12 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-12 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-13 00:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-13 08:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2024-03-13 16:00:00+00:00,8.0,BTCUSDT,archive_monthly
2024-03-14 00:00:00.001000+00:00,8.0,BTCUSDT,archive_monthly
2024-03-14 08:00:00+00:00,8.0,BTCUSDT,archive_monthly
