age,at_risk,hits,hazard,hazard_control,hazard_delta,symbol,outcome
79,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
80,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
81,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
82,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
83,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
84,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
85,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
86,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
87,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
88,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
89,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
90,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
91,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
92,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
93,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
94,13,0,0.0,0.0037313432835820895,-0.0037313432835820895,BTCUSDT,secondary_shock
95,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
96,13,0,0.0,0.0,0.0,BTCUSDT,secondary_shock
1,55,42,0.7636363636363637,0.03272727272727273,0.730909090909091,BTCUSDT,range_expansion
2,13,3,0.23076923076923078,0.02631578947368421,0.20445344129554657,BTCUSDT,range_expansion
3,10,0,0.0,0.03088803088803089,-0.03088803088803089,BTCUSDT,range_expansion
4,10,0,0.0,0.03187250996015936,-0.03187250996015936,BTCUSDT,range_expansion
5,10,2,0.2,0.053497942386831275,0.14650205761316873,BTCUSDT,range_expansion
6,8,0,0.0,0.02608695652173913,-0.02608695652173913,BTCUSDT,range_expansion
7,8,1,0.125,0.04017857142857143,0.08482142857142858,BTCUSDT,range_expansion
8,7,1,0.14285714285714285,0.018604651162790697,0.12425249169435215,BTCUSDT,range_expansion
9,6,0,0.0,0.023696682464454975,-0.023696682464454975,BTCUSDT,range_expansion
10,6,0,0.0,0.019417475728155338,-0.019417475728155338,BTCUSDT,range_expansion
11,6,0,0.0,0.019801980198019802,-0.019801980198019802,BTCUSDT,range_expansion
12,6,1,0.16666666666666666,0.030303030303030304,0.13636363636363635,BTCUSDT,range_expansion
13,5,0,0.0,0.026041666666666668,-0.026041666666666668,BTCUSDT,range_expansion
14,5,2,0.4,0.0213903743315508,0.37860962566844925,BTCUSDT,range_expansion
15,3,0,0.0,0.04371584699453552,-0.04371584699453552,BTCUSDT,range_expansion
16,3,0,0.0,0.03428571428571429,-0.03428571428571429,BTCUSDT,range_expansion
17,3,0,0.0,0.047337278106508875,-0.047337278106508875,BTCUSDT,range_expansion
18,3,0,0.0,0.031055900621118012,-0.031055900621118012,BTCUSDT,range_expansion
19,3,0,0.0,0.0641025641025641,-0.0641025641025641,BTCUSDT,range_expansion
20,3,0,0.0,0.02054794520547945,-0.02054794520547945,BTCUSDT,range_expansion
21,3,1,0.3333333333333333,0.013986013986013986,0.3193473193473193,BTCUSDT,range_expansion
22,2,0,0.0,0.02127659574468085,-0.02127659574468085,BTCUSDT,range_expansion
23,2,0,0.0,0.036231884057971016,-0.036231884057971016,BTCUSDT,range_expansion
24,2,0,0.0,0.03007518796992481,-0.03007518796992481,BTCUSDT,range_expansion
25,2,0,0.0,0.015503875968992248,-0.015503875968992248,BTCUSDT,range_expansion
26,2,0,0.0,0.023622047244094488,-0.023622047244094488,BTCUSDT,range_expansion
27,2,0,0.0,0.024193548387096774,-0.024193548387096774,BTCUSDT,range_expansion
28,2,0,0.0,0.03305785123966942,-0.03305785123966942,BTCUSDT,range_expansion
29,2,0,0.0,0.017094017094017096,-0.017094017094017096,BTCUSDT,range_expansion
30,2,0,0.0,0.06086956521739131,-0.06086956521739131,BTCUSDT,range_expansion
31,2,0,0.0,0.037037037037037035,-0.037037037037037035,BTCUSDT,range_expansion
32,2,0,0.0,0.028846153846153848,-0.028846153846153848,BTCUSDT,range_expansion
33,2,0,0.0,0.009900990099009901,-0.009900990099009901,BTCUSDT,range_expansion
34,2,0,0.0,0.02,-0.02,BTCUSDT,range_expansion
35,2,0,0.0,0.01020408163265306,-0.01020408163265306,BTCUSDT,range_expansion
36,2,0,0.0,0.010309278350515464,-0.010309278350515464,BTCUSDT,range_expansion
37,2,0,0.0,0.020833333333333332,-0.020833333333333332,BTCUSDT,range_expansion
38,2,0,0.0,0.0425531914893617,-0.0425531914893617,BTCUSDT,range_expansion
39,2,0,0.0,0.011111111111111112,-0.011111111111111112,BTCUSDT,range_expansion
40,2,0,0.0,0.02247191011235955,-0.02247191011235955,BTCUSDT,range_expansion
41,2,0,0.0,0.034482758620689655,-0.034482758620689655,BTCUSDT,range_expansion
42,2,0,0.0,0.0,0.0,BTCUSDT,range_expansion
43,2,0,0.0,0.011904761904761904,-0.011904761904761904,BTCUSDT,range_expansion
44,2,0,0.0,0.04819277108433735,-0.04819277108433735,BTCUSDT,range_expansion
45,2,0,0.0,0.02531645569620253,-0.02531645569620253,BTCUSDT,range_expansion
46,2,0,0.0,0.0,0.0,BTCUSDT,range_expansion
47,2,0,0.0,0.012987012987012988,-0.012987012987012988,BTCUSDT,range_expansion
