timestamp,open,high,low,close,volume,symbol,source
2021-09-01 00:00:00+00:00,3430.49,3448.0,3402.1,3420.65,69652.773,ETHUSDT,archive_monthly
2021-09-01 00:15:00+00:00,3420.65,3440.8,3420.06,3435.21,19857.249,ETHUSDT,archive_monthly
2021-09-01 00:30:00+00:00,3435.21,3435.5,3407.39,3413.87,22364.485,ETHUSDT,archive_monthly
2021-09-01 00:45:00+00:00,3413.86,3414.48,3392.22,3399.03,30020.14,ETHUSDT,archive_monthly
2021-09-01 01:00:00+00:00,3399.02,3409.73,3381.23,3389.02,40401.64,ETHUSDT,archive_monthly
2021-09-01 01:15:00+00:00,3389.02,3409.89,3384.94,3406.4,24752.666,ETHUSDT,archive_monthly
2021-09-01 01:30:00+00:00,3406.39,3415.25,3389.7,3410.31,19570.337,ETHUSDT,archive_monthly
2021-09-01 01:45:00+00:00,3410.3,3439.47,3407.61,3425.9,32903.046,ETHUSDT,archive_monthly
2021-09-01 02:00:00+00:00,3425.85,3441.0,3420.55,3427.71,25736.153,ETHUSDT,archive_monthly
2021-09-01 02:15:00+00:00,3427.71,3442.0,3415.39,3441.71,21797.667,ETHUSDT,archive_monthly
2021-09-01 02:30:00+00:00,3441.7,3449.0,3431.96,3437.37,30741.162,ETHUSDT,archive_monthly
2021-09-01 02:45:00+00:00,3437.38,3438.0,3415.65,3421.77,20738.071,ETHUSDT,archive_monthly
2021-09-01 03:00:00+00:00,3421.76,3428.88,3411.5,3427.89,18170.344,ETHUSDT,archive_monthly
2021-09-01 03:15:00+00:00,3427.89,3433.33,3411.99,3417.67,16525.58,ETHUSDT,archive_monthly
2021-09-01 03:30:00+00:00,3417.67,3425.22,3409.23,3421.08,15501.719,ETHUSDT,archive_monthly
2021-09-01 03:45:00+00:00,3421.1,3446.83,3420.64,3444.05,28707.997,ETHUSDT,archive_monthly
2021-09-01 04:00:00+00:00,3444.04,3457.27,3428.49,3454.13,37266.973,ETHUSDT,archive_monthly
