timestamp,open,high,low,close,volume,symbol,source
2021-04-01 00:00:00+00:00,58810.99,59180.0,58799.23,59044.53,2589.573,BTCUSDT,archive_monthly
2021-04-01 00:15:00+00:00,59046.64,59109.27,58950.01,58990.93,1287.969,BTCUSDT,archive_monthly
2021-04-01 00:30:00+00:00,58990.93,59143.89,58990.93,59115.18,918.481,BTCUSDT,archive_monthly
2021-04-01 00:45:00+00:00,59115.18,59320.4,59084.89,59304.39,1975.311,BTCUSDT,archive_monthly
2021-04-01 01:00:00+00:00,59304.39,59409.96,59214.87,59318.38,1602.899,BTCUSDT,archive_monthly
2021-04-01 01:15:00+00:00,59318.39,59406.91,59153.18,59232.24,1450.925,BTCUSDT,archive_monthly
2021-04-01 01:30:00+00:00,59232.23,59277.72,59032.33,59093.19,1530.422,BTCUSDT,archive_monthly
2021-04-01 01:45:00+00:00,59093.19,59320.85,59065.76,59237.53,1095.054,BTCUSDT,archive_monthly
2021-04-01 02:00:00+00:00,59237.53,59399.0,59226.31,59255.33,1329.738,BTCUSDT,archive_monthly
2021-04-01 02:15:00+00:00,59258.76,59427.21,59150.0,59175.0,1363.305,BTCUSDT,archive_monthly
2021-04-01 02:30:00+00:00,59175.01,59307.84,59130.0,59197.37,983.199,BTCUSDT,archive_monthly
2021-04-01 02:45:00+00:00,59197.38,59262.37,59151.99,59192.38,655.932,BTCUSDT,archive_monthly
2021-04-01 03:00:00+00:00,59192.38,59199.99,59065.0,59155.62,1026.558,BTCUSDT,archive_monthly
2021-04-01 03:15:00+00:00,59155.61,59270.33,59055.0,59094.26,974.981,BTCUSDT,archive_monthly
2021-04-01 03:30:00+00:00,59094.27,59188.2,59072.34,59160.31,557.01,BTCUSDT,archive_monthly
2021-04-01 03:45:00+00:00,59161.59,59231.36,59030.93,59219.99,1185.908,BTCUSDT,archive_monthly
2021-04-01 04:00:00+00:00,59220.0,59273.49,59086.59,59215.38,1228.572,BTCUSDT,archive_monthly
2021-04-01 04:15:00+00:00,59215.38,59325.0,59145.26,59179.71,1364.255,BTCUSDT,archive_monthly
2021-04-01 04:30:00+00:00,59179.71,59234.93,59110.0,59130.07,977.695,BTCUSDT,archive_monthly
2021-04-01 04:45:00+00:00,59130.07,59130.08,58700.0,58936.5,4193.551,BTCUSDT,archive_monthly
2021-04-01 05:00:00+00:00,58936.5,59046.05,58842.0,58876.01,1746.765,BTCUSDT,archive_monthly
2021-04-01 05:15:00+00:00,58876.01,58960.48,58764.67,58939.97,1476.881,BTCUSDT,archive_monthly
2021-04-01 05:30:00+00:00,58934.98,59070.0,58901.38,58961.26,1276.792,BTCUSDT,archive_monthly
2021-04-01 05:45:00+00:00,58961.25,59027.48,58843.13,58867.56,1042.157,BTCUSDT,archive_monthly
2021-04-01 06:00:00+00:00,58864.62,59050.0,58861.87,59035.02,920.657,BTCUSDT,archive_monthly
2021-04-01 06:15:00+00:00,59033.01,59134.76,58938.68,59005.0,1316.704,BTCUSDT,archive_monthly
2021-04-01 06:30:00+00:00,59005.01,59112.38,58942.26,59016.08,964.903,BTCUSDT,archive_monthly
2021-04-01 06:45:00+00:00,59016.08,59079.68,58725.0,58824.92,1863.746,BTCUSDT,archive_monthly
2021-04-01 07:00:00+00:00,58824.92,58834.61,58552.86,58745.01,3107.065,BTCUSDT,archive_monthly
2021-04-01 07:15:00+00:00,58745.01,59000.0,58744.43,58928.01,1995.527,BTCUSDT,archive_monthly
2021-04-01 07:30:00+00:00,58928.02,58982.15,58816.37,58840.82,1231.95,BTCUSDT,archive_monthly
2021-04-01 07:45:00+00:00,58840.82,59000.0,58710.0,58880.94,2158.042,BTCUSDT,archive_monthly
2021-04-01 08:00:00+00:00,58880.95,59196.14,58874.86,59128.38,2751.086,BTCUSDT,archive_monthly
2021-04-01 08:15:00+00:00,59128.37,59592.22,59075.53,59420.29,5341.309,BTCUSDT,archive_monthly
2021-04-01 08:30:00+00:00,59420.28,59457.09,59230.0,59294.96,3113.431,BTCUSDT,archive_monthly
2021-04-01 08:45:00+00:00,59294.96,59350.0,58650.0,58923.91,6989.184,BTCUSDT,archive_monthly
2021-04-01 09:00:00+00:00,58923.9,59350.0,58894.34,59222.92,3543.661,BTCUSDT,archive_monthly
2021-04-01 09:15:00+00:00,59222.93,59259.54,59018.99,59085.15,2279.766,BTCUSDT,archive_monthly
2021-04-01 09:30:00+00:00,59085.16,59087.46,58858.67,58980.99,1973.342,BTCUSDT,archive_monthly
2021-04-01 09:45:00+00:00,58980.99,59040.0,58800.0,58899.91,2125.008,BTCUSDT,archive_monthly
2021-04-01 10:00:00+00:00,58899.67,59063.67,58794.04,58875.92,1974.375,BTCUSDT,archive_monthly
2021-04-01 10:15:00+00:00,58875.93,58875.94,58743.0,58795.71,2350.446,BTCUSDT,archive_monthly
