symbol,direction,entry_time,exit_time,entry_price,exit_price,qty,pnl,r_multiple,exit_reason,stop_price,target_price
ETHUSDT,long,2020-02-05 04:45:00+00:00,2020-02-05 16:45:00+00:00,190.49,200.23,1.0,0.049007143274038184,1.61511604191549,time,184.71,202.05
ETHUSDT,short,2020-02-10 04:15:00+00:00,2020-02-10 06:15:00+00:00,223.93,225.34,1.0,-0.007664334478065381,-0.2462373629373287,position_exit,230.9,209.99
ETHUSDT,long,2020-03-05 05:45:00+00:00,2020-03-05 17:45:00+00:00,229.08,232.52,1.0,0.01394785947386843,0.37024051544307895,time,220.45,246.34000000000006
ETHUSDT,short,2020-04-01 13:30:00+00:00,2020-04-01 23:30:00+00:00,130.73,135.55,1.0,-0.037700125364794744,-1.154224212866418,stop,135.0,122.18999999999997
ETHUSDT,long,2020-04-06 04:00:00+00:00,2020-04-06 09:15:00+00:00,145.2,154.49,1.0,0.06133600574216144,1.9360843551656197,target,140.6,154.39999999999998
ETHUSDT,long,2020-04-12 12:15:00+00:00,2020-04-13 00:15:00+00:00,159.67,154.42,1.0,-0.03397089486640106,-0.9209053961491118,time,153.78,171.44999999999996
ETHUSDT,long,2020-04-26 13:45:00+00:00,2020-04-27 01:45:00+00:00,199.1,196.8,1.0,-0.01257069528855994,-0.32588872811878666,time,191.42,214.46
ETHUSDT,short,2020-04-27 13:15:00+00:00,2020-04-28 01:15:00+00:00,193.01,194.18,1.0,-0.007450699717073593,-0.20602572383844847,time,199.99,179.04999999999995
ETHUSDT,long,2020-05-02 16:30:00+00:00,2020-05-03 04:30:00+00:00,214.9,217.48,1.0,0.01094491214164326,0.3547604252246061,time,208.27,228.16
ETHUSDT,short,2020-05-10 00:00:00+00:00,2020-05-10 00:15:00+00:00,208.15,189.09,1.0,0.09036858035070858,2.8243573573573575,target,214.81,194.83
ETHUSDT,long,2020-05-13 12:30:00+00:00,2020-05-14 00:30:00+00:00,193.44,198.94,1.0,0.027131010038282975,0.7684074058280338,time,186.61,207.09999999999997
