parent_event_id,symbol,window_x,window_y,delta_secondary_shock,delta_realized_vol_mean_96,delta_range_expansion_96,year
vsr_v1_BTCUSDT_000061,BTCUSDT,24,96,-1.0,-0.0006857867648173289,-0.007510553111724879,2022
vsr_v1_BTCUSDT_000061,BTCUSDT,48,144,0.0,-0.0008149138431056055,-0.024441420138633436,2022
vsr_v1_BTCUSDT_000062,BTCUSDT,0,48,0.0,0.000474459429822373,0.010897701309721269,2022
vsr_v1_BTCUSDT_000062,BTCUSDT,0,96,0.0,-5.7185991561409764e-05,0.006679963317476605,2022
vsr_v1_BTCUSDT_000062,BTCUSDT,24,96,0.0,-0.00012154284913037049,-0.009464902013446595,2022
vsr_v1_BTCUSDT_000062,BTCUSDT,48,144,0.0,-0.00025174473208169304,-0.0021871162698505354,2022
vsr_v1_BTCUSDT_000063,BTCUSDT,0,48,0.0,0.0005212356785838524,0.003168770530627238,2023
vsr_v1_BTCUSDT_000063,BTCUSDT,0,96,0.0,0.0005094471251940353,0.009148026811360954,2023
vsr_v1_BTCUSDT_000063,BTCUSDT,24,96,0.0,0.00035464807166090664,0.0025757397972455617,2023
vsr_v1_BTCUSDT_000063,BTCUSDT,48,144,0.0,-0.00019183073367423382,-0.019248568273040553,2023
vsr_v1_BTCUSDT_000064,BTCUSDT,0,48,0.0,0.0013551293292950657,0.017563109776730347,2023
vsr_v1_BTCUSDT_000064,BTCUSDT,0,96,1.0,0.001138254345546041,0.02995142099785398,2023
vsr_v1_BTCUSDT_000064,BTCUSDT,24,96,1.0,0.0026885641669012203,0.05202620968784764,2023
vsr_v1_BTCUSDT_000064,BTCUSDT,48,144,0.0,0.0008205096000057715,0.04693191165031008,2023
vsr_v1_BTCUSDT_000065,BTCUSDT,0,48,0.0,0.00014704690525918864,0.016954760455109068,2023
vsr_v1_BTCUSDT_000065,BTCUSDT,0,96,1.0,0.0010377724392479021,0.08395617554903773,2023
vsr_v1_BTCUSDT_000065,BTCUSDT,24,96,1.0,0.0025338356187188096,0.1209996989775904,2023
vsr_v1_BTCUSDT_000065,BTCUSDT,48,144,1.0,0.004440381157299095,0.11578380860562489,2023
vsr_v1_BTCUSDT_000066,BTCUSDT,0,48,0.0,0.001798694494510342,0.02538924283242799,2023
vsr_v1_BTCUSDT_000066,BTCUSDT,0,96,-1.0,-0.002190432190342708,-0.07572917577784122,2023
vsr_v1_BTCUSDT_000066,BTCUSDT,24,96,0.0,-0.00043487483375401724,-0.009115605458580367,2023
vsr_v1_BTCUSDT_000066,BTCUSDT,48,144,0.0,-0.0003942002197010975,-0.03082391843002879,2023
vsr_v1_BTCUSDT_000067,BTCUSDT,0,48,0.0,0.0022375008205969037,0.0250031261534722,2023
vsr_v1_BTCUSDT_000067,BTCUSDT,0,96,0.0,-0.0002479874802377383,-0.0015822146128918815,2023
vsr_v1_BTCUSDT_000067,BTCUSDT,24,96,0.0,0.0007038957479156467,0.0033315960198705107,2023
vsr_v1_BTCUSDT_000067,BTCUSDT,48,144,0.0,0.001145818693013532,0.020777731600005876,2023
vsr_v1_BTCUSDT_000068,BTCUSDT,0,48,0.0,-0.0009887896822510173,-0.028887945263795782,2023
vsr_v1_BTCUSDT_000068,BTCUSDT,0,96,0.0,-0.00033802126927098526,0.005917391730660419,2023
vsr_v1_BTCUSDT_000068,BTCUSDT,24,96,0.0,0.0001827844159745667,0.010225069242396967,2023
vsr_v1_BTCUSDT_000068,BTCUSDT,48,144,0.0,-0.0002686098373780204,-0.006300526314411498,2023
vsr_v1_BTCUSDT_000069,BTCUSDT,0,48,0.0,-0.0008777591552890942,-0.022730729271288174,2023
vsr_v1_BTCUSDT_000069,BTCUSDT,0,96,0.0,-0.0009570366156258874,0.001470972309773888,2023
vsr_v1_BTCUSDT_000069,BTCUSDT,24,96,0.0,2.9521431794020262e-05,0.0034721913562950277,2023
vsr_v1_BTCUSDT_000069,BTCUSDT,48,144,0.0,-0.00012138155794074769,0.0007135281025286433,2023
vsr_v1_BTCUSDT_000070,BTCUSDT,0,48,0.0,-4.4901683149379916e-05,-0.0027392172423049525,2023
vsr_v1_BTCUSDT_000070,BTCUSDT,0,96,0.0,-0.00015764975676290944,0.02333649124946497,2023
vsr_v1_BTCUSDT_000070,BTCUSDT,24,96,0.0,-0.0004891187989237618,0.0014788027634127926,2023
vsr_v1_BTCUSDT_000070,BTCUSDT,48,144,0.0,0.0010892046839569953,0.0935387446934278,2023
vsr_v1_BTCUSDT_000071,BTCUSDT,0,48,0.0,-0.0011103393608028031,-0.0020128139868006607,2023
vsr_v1_BTCUSDT_000071,BTCUSDT,0,96,0.0,-0.0019921416549983106,-0.03258785578009135,2023
vsr_v1_BTCUSDT_000071,BTCUSDT,24,96,0.0,-0.0013542613972598594,-0.01962257679244446,2023
vsr_v1_BTCUSDT_000071,BTCUSDT,48,144,0.0,-0.0007466480174704571,-0.004477285593129172,2023
vsr_v1_BTCUSDT_000072,BTCUSDT,0,48,-1.0,-0.0003216637981898077,-0.021838337331295074,2023
vsr_v1_BTCUSDT_000072,BTCUSDT,0,96,0.0,0.00039362125982872,0.004532315475611871,2023
vsr_v1_BTCUSDT_000072,BTCUSDT,24,96,0.0,0.000800596034339358,0.015996450022806454,2023
vsr_v1_BTCUSDT_000072,BTCUSDT,48,144,0.0,0.0005920773573636442,0.018035338884384265,2023
vsr_v1_BTCUSDT_000073,BTCUSDT,0,48,0.0,0.0011880032870301561,0.006381520191713001,2023
vsr_v1_BTCUSDT_000073,BTCUSDT,0,96,0.0,-0.0008264460932887159,-0.03372977536996522,2023
vsr_v1_BTCUSDT_000073,BTCUSDT,24,96,0.0,0.001404526928090257,0.02051468898268117,2023
vsr_v1_BTCUSDT_000073,BTCUSDT,48,144,-1.0,-0.001734607633095657,-0.010726781153328094,2023
vsr_v1_BTCUSDT_000074,BTCUSDT,0,48,1.0,0.0017040322073151315,0.103339661105236,2023
vsr_v1_BTCUSDT_000074,BTCUSDT,0,96,1.0,0.0014951578208526437,0.03320962808720601,2023
vsr_v1_BTCUSDT_000074,BTCUSDT,24,96,1.0,0.002138930191957654,0.08816943287624568,2023
vsr_v1_BTCUSDT_000074,BTCUSDT,48,144,1.0,0.0016428829616180183,0.05840652723882265,2023
vsr_v1_BTCUSDT_000075,BTCUSDT,0,48,0.0,0.00039918774198811425,-0.0025887386123878003,2023
vsr_v1_BTCUSDT_000075,BTCUSDT,0,96,1.0,0.002901134496262298,0.073465372651201,2023
vsr_v1_BTCUSDT_000075,BTCUSDT,24,96,1.0,0.0027031875084222263,0.06964760667856595,2023
vsr_v1_BTCUSDT_000075,BTCUSDT,48,144,1.0,0.0013277150937162675,0.02055484933828003,2023
vsr_v1_BTCUSDT_000076,BTCUSDT,0,48,0.0,-0.002537926742705418,-0.03196259936777071,2023
vsr_v1_BTCUSDT_000076,BTCUSDT,0,96,0.0,0.00126650335750702,0.01146808881554709,2023
vsr_v1_BTCUSDT_000076,BTCUSDT,24,96,0.0,0.0001555242953054769,-0.0028639072250279604,2023
vsr_v1_BTCUSDT_000076,BTCUSDT,48,144,0.0,-0.001491439597545888,-0.042254530041692044,2023
vsr_v1_BTCUSDT_000077,BTCUSDT,0,48,0.0,0.00028068410859008615,-6.390825793619812e-05,2023
vsr_v1_BTCUSDT_000077,BTCUSDT,0,96,0.0,-0.0015823942085473478,-0.030379301769645345,2023
vsr_v1_BTCUSDT_000077,BTCUSDT,24,96,-1.0,-0.0018671217686094242,-0.055330517550019234,2023
vsr_v1_BTCUSDT_000077,BTCUSDT,48,144,0.0,-0.00020433295353963028,0.05008798013208156,2023
vsr_v1_BTCUSDT_000078,BTCUSDT,0,48,0.0,3.631608385036827e-05,-0.00627170462418385,2023
vsr_v1_BTCUSDT_000078,BTCUSDT,0,96,0.0,-0.00028922447822462487,0.002437501974237869,2023
vsr_v1_BTCUSDT_000078,BTCUSDT,24,96,0.0,0.0006139554358975076,0.014756004506675921,2023
vsr_v1_BTCUSDT_000078,BTCUSDT,48,144,0.0,-8.783966970696516e-05,0.0066737865022193504,2023
vsr_v1_BTCUSDT_000079,BTCUSDT,0,48,0.0,-0.0004960460823327118,-0.0032705604181871434,2023
vsr_v1_BTCUSDT_000079,BTCUSDT,0,96,0.0,0.0004458028261002411,-0.004510464542472337,2023
vsr_v1_BTCUSDT_000079,BTCUSDT,24,96,-1.0,-0.0010375534543908935,-0.044003926416721614,2023
vsr_v1_BTCUSDT_000079,BTCUSDT,48,144,0.0,-0.0005263377495629122,0.0013102913191244889,2023
vsr_v1_BTCUSDT_000080,BTCUSDT,0,48,0.0,0.001322702891051444,0.015299968865022006,2023
vsr_v1_BTCUSDT_000080,BTCUSDT,0,96,0.0,0.0018429401865971415,0.01399868068505903,2023
vsr_v1_BTCUSDT_000080,BTCUSDT,24,96,0.0,0.0011499124358362307,0.01537530149855277,2023
vsr_v1_BTCUSDT_000080,BTCUSDT,48,144,0.0,0.00023372247815251282,0.00895404860853536,2023
vsr_v1_BTCUSDT_000081,BTCUSDT,0,48,0.0,0.0007913516156001354,0.01427376375079346,2023
vsr_v1_BTCUSDT_000081,BTCUSDT,0,96,-1.0,-0.0008918856701362796,-0.036145161583017595,2023
vsr_v1_BTCUSDT_000081,BTCUSDT,24,96,0.0,0.0013689610671099145,0.013434711612391608,2023
vsr_v1_BTCUSDT_000081,BTCUSDT,48,144,0.0,0.0011487785745359397,0.02675317832105519,2023
vsr_v1_BTCUSDT_000082,BTCUSDT,0,48,0.0,-0.00011446626863090845,-0.007707715914843592,2023
vsr_v1_BTCUSDT_000082,BTCUSDT,0,96,0.0,0.00015375394657786683,0.009623959913232685,2023
vsr_v1_BTCUSDT_000082,BTCUSDT,24,96,0.0,-0.0011743102776764548,-0.008522872177241618,2023
vsr_v1_BTCUSDT_000082,BTCUSDT,48,144,0.0,0.0014057661290569827,0.02138592207578796,2023
vsr_v1_BTCUSDT_000083,BTCUSDT,0,48,1.0,0.0012618521179000271,0.03976983757546031,2023
vsr_v1_BTCUSDT_000083,BTCUSDT,0,96,0.0,0.0005538565974005374,0.017637580882510676,2023
vsr_v1_BTCUSDT_000083,BTCUSDT,24,96,1.0,0.0018739546358627996,0.06620880635218257,2023
vsr_v1_BTCUSDT_000083,BTCUSDT,48,144,1.0,0.0009128609859032982,0.010741215046501357,2023
vsr_v1_BTCUSDT_000084,BTCUSDT,0,48,0.0,0.0003694149437691368,0.008580312860249552,2023
vsr_v1_BTCUSDT_000084,BTCUSDT,0,96,0.0,0.00013522432209410028,0.00463988942759163,2023
vsr_v1_BTCUSDT_000084,BTCUSDT,24,96,0.0,-0.000609069928627705,-0.04324578034140614,2023
vsr_v1_BTCUSDT_000084,BTCUSDT,48,144,0.0,2.9044101197868433e-07,-0.007763312332808907,2023
vsr_v1_BTCUSDT_000085,BTCUSDT,0,48,0.0,-0.0010266450785799803,-0.005635654080015515,2023
vsr_v1_BTCUSDT_000085,BTCUSDT,0,96,0.0,-0.0007795867278720184,-0.021320545449463706,2023
vsr_v1_BTCUSDT_000085,BTCUSDT,24,96,0.0,0.00021725728074844814,0.0068701849559002805,2023
vsr_v1_BTCUSDT_000085,BTCUSDT,48,144,-1.0,0.00012067812894926309,-0.02865403447637008,2023
vsr_v1_BTCUSDT_000086,BTCUSDT,0,48,0.0,0.00016672409198986412,-0.0004708362456758361,2023
vsr_v1_BTCUSDT_000086,BTCUSDT,0,96,0.0,0.00034904555799115966,0.018195288934736892,2023
vsr_v1_BTCUSDT_000086,BTCUSDT,24,96,0.0,0.0012350986296670832,0.0272601106672076,2023
vsr_v1_BTCUSDT_000086,BTCUSDT,48,144,0.0,0.000662778659287745,0.005521917425898637,2023
vsr_v1_BTCUSDT_000087,BTCUSDT,0,48,0.0,0.0006542552787728866,0.019187713717636612,2023
vsr_v1_BTCUSDT_000087,BTCUSDT,0,96,0.0,0.0006528298549044512,0.05157748335338948,2023
vsr_v1_BTCUSDT_000087,BTCUSDT,24,96,0.0,0.0004018095266018272,0.04062833323942432,2023
vsr_v1_BTCUSDT_000087,BTCUSDT,48,144,1.0,0.0014891101265591458,0.09544792601584438,2023
vsr_v1_BTCUSDT_000088,BTCUSDT,0,48,0.0,0.0007153884300573922,0.007232735937869272,2023
vsr_v1_BTCUSDT_000088,BTCUSDT,0,96,0.0,-0.00017011808339268157,-0.04074505784843001,2023
vsr_v1_BTCUSDT_000088,BTCUSDT,24,96,0.0,0.0014546034127794192,0.010392732190827661,2023
vsr_v1_BTCUSDT_000088,BTCUSDT,48,144,0.0,-0.0004532890908391903,-0.014460657913125712,2023
vsr_v1_BTCUSDT_000089,BTCUSDT,0,48,0.0,-0.001538390187336673,-0.032775895865020374,2023
vsr_v1_BTCUSDT_000089,BTCUSDT,0,96,0.0,-0.0016568199701125135,-0.033685620474686144,2023
vsr_v1_BTCUSDT_000089,BTCUSDT,24,96,0.0,-0.001194153832578352,-0.013239319301536889,2023
vsr_v1_BTCUSDT_000089,BTCUSDT,48,144,0.0,-0.0024998690302078788,-0.04864099651648162,2023
vsr_v1_BTCUSDT_000090,BTCUSDT,0,48,0.0,0.0002821641670832357,0.00023847204825687418,2023
vsr_v1_BTCUSDT_000090,BTCUSDT,0,96,0.0,-3.449509894819106e-05,-0.01036496253656493,2023
vsr_v1_BTCUSDT_000090,BTCUSDT,24,96,0.0,-0.0009298022497217745,-0.004930032703823712,2023
vsr_v1_BTCUSDT_000090,BTCUSDT,48,144,0.0,-0.00017319415510925378,-0.0026404053689797896,2023
vsr_v1_BTCUSDT_000091,BTCUSDT,0,48,0.0,-0.0005210053990027678,-0.006887804717003947,2023
vsr_v1_BTCUSDT_000091,BTCUSDT,0,96,0.0,-0.0003663405533418395,-0.007557206261377174,2023
vsr_v1_BTCUSDT_000091,BTCUSDT,24,96,0.0,0.0008733573536328899,0.026423026449025278,2023
vsr_v1_BTCUSDT_000091,BTCUSDT,48,144,0.0,0.00016528471303154323,0.011877836047546005,2023
vsr_v1_BTCUSDT_000092,BTCUSDT,0,48,-1.0,-0.001783434975660888,-0.019939762059858045,2023
vsr_v1_BTCUSDT_000092,BTCUSDT,0,96,0.0,0.0002833982344892885,0.004031733467200024,2023
vsr_v1_BTCUSDT_000092,BTCUSDT,24,96,0.0,-0.0005062346426528879,-0.009729369003978274,2023
vsr_v1_BTCUSDT_000092,BTCUSDT,48,144,0.0,0.00015774527438679057,0.00016121821484474733,2023
vsr_v1_BTCUSDT_000093,BTCUSDT,0,48,0.0,-0.0008033703915794215,-0.027444719706363047,2023
vsr_v1_BTCUSDT_000093,BTCUSDT,0,96,0.0,0.0009667686431219428,0.04464893497751289,2023
vsr_v1_BTCUSDT_000093,BTCUSDT,24,96,0.0,0.0009265036378517876,0.04128191386325554,2023
vsr_v1_BTCUSDT_000093,BTCUSDT,48,144,-1.0,-0.000364284764426018,0.011842446078501202,2023
vsr_v1_BTCUSDT_000094,BTCUSDT,0,48,0.0,0.0003253949295624111,0.010704609910981057,2023
vsr_v1_BTCUSDT_000094,BTCUSDT,0,96,0.0,0.0005470190536477601,0.023645289105127212,2023
vsr_v1_BTCUSDT_000094,BTCUSDT,24,96,0.0,0.00032175051248601737,0.01459111997051335,2023
vsr_v1_BTCUSDT_000094,BTCUSDT,48,144,0.0,0.0003699291876895379,0.007327912965217915,2023
vsr_v1_BTCUSDT_000095,BTCUSDT,0,48,0.0,6.12314111850679e-05,0.0012225908349053367,2023
vsr_v1_BTCUSDT_000095,BTCUSDT,0,96,1.0,0.0002262946827807248,0.000857282004143145,2023
vsr_v1_BTCUSDT_000095,BTCUSDT,24,96,1.0,-0.00018264308697568633,-0.0019383129024373256,2023
vsr_v1_BTCUSDT_000095,BTCUSDT,48,144,1.0,-0.00032678630096471357,-0.011201993471694795,2023
vsr_v1_BTCUSDT_000096,BTCUSDT,0,48,0.0,-9.6356523435511e-05,-0.00802602676999031,2023
vsr_v1_BTCUSDT_000096,BTCUSDT,0,96,0.0,0.00018757219646713867,0.003349557179280609,2023
vsr_v1_BTCUSDT_000096,BTCUSDT,24,96,0.0,-8.985030749733059e-05,0.0004995022122193053,2023
vsr_v1_BTCUSDT_000096,BTCUSDT,48,144,0.0,-0.00021531930546163282,-0.004336786534596522,2023
vsr_v1_BTCUSDT_000097,BTCUSDT,0,48,1.0,0.0008687778555535261,0.023559636731561806,2023
vsr_v1_BTCUSDT_000097,BTCUSDT,0,96,1.0,0.005921719588139883,0.13436972261217758,2023
vsr_v1_BTCUSDT_000097,BTCUSDT,24,96,1.0,0.007173803931381867,0.10176397601282502,2023
vsr_v1_BTCUSDT_000097,BTCUSDT,48,144,1.0,0.006346485111039531,0.10966263635188439,2023
vsr_v1_BTCUSDT_000098,BTCUSDT,0,48,0.0,0.0017664961686034895,0.015375563690456997,2023
vsr_v1_BTCUSDT_000098,BTCUSDT,0,96,0.0,0.0004879021082685659,0.007817635725623811,2023
vsr_v1_BTCUSDT_000098,BTCUSDT,24,96,0.0,-0.0008098696789901351,-0.01638105065501744,2023
vsr_v1_BTCUSDT_000098,BTCUSDT,48,144,-1.0,-0.0006858607232518535,-0.01632802682399463,2023
vsr_v1_BTCUSDT_000099,BTCUSDT,0,48,0.0,0.0010605408377562268,0.01461776056176028,2023
vsr_v1_BTCUSDT_000099,BTCUSDT,0,96,0.0,0.0004458912454932769,-0.0010809078890255328,2023
vsr_v1_BTCUSDT_000099,BTCUSDT,24,96,0.0,-0.00016942080527518355,-0.01470241736420103,2023
vsr_v1_BTCUSDT_000099,BTCUSDT,48,144,0.0,0.0006319947121540346,0.04335785639488306,2023
vsr_v1_BTCUSDT_000100,BTCUSDT,0,48,1.0,0.003039480758045488,0.04366753917374097,2023
vsr_v1_BTCUSDT_000100,BTCUSDT,0,96,1.0,0.0018395451135715473,0.03489241967352112,2023
vsr_v1_BTCUSDT_000100,BTCUSDT,24,96,1.0,0.0013666862247929338,0.01733304909640907,2023
vsr_v1_BTCUSDT_000100,BTCUSDT,48,144,0.0,0.0008229648223600051,0.009290474879043092,2023
vsr_v1_BTCUSDT_000101,BTCUSDT,0,48,0.0,3.414395535545744e-05,-0.007247926767229964,2023
vsr_v1_BTCUSDT_000101,BTCUSDT,0,96,0.0,0.0005324129412031407,0.006860949012156257,2023
vsr_v1_BTCUSDT_000101,BTCUSDT,24,96,0.0,0.00042880596704212627,0.001066436131527064,2023
vsr_v1_BTCUSDT_000101,BTCUSDT,48,144,0.0,3.948000668812959e-05,-0.014857148916643997,2023
vsr_v1_BTCUSDT_000102,BTCUSDT,0,48,0.0,7.671905219309668e-05,0.015402260339036987,2023
vsr_v1_BTCUSDT_000102,BTCUSDT,0,96,-1.0,6.137565367517282e-05,-0.01898774650884974,2023
vsr_v1_BTCUSDT_000102,BTCUSDT,24,96,0.0,0.0006283935652265052,0.014807804234911624,2023
vsr_v1_BTCUSDT_000102,BTCUSDT,48,144,0.0,-0.00016216608031845137,-0.05291282971889777,2023
vsr_v1_BTCUSDT_000103,BTCUSDT,0,48,0.0,0.0006124046627192831,0.004336823846398136,2023
vsr_v1_BTCUSDT_000103,BTCUSDT,0,96,-1.0,-0.0010521012011897877,-0.0458160171812992,2023
vsr_v1_BTCUSDT_000103,BTCUSDT,24,96,0.0,-0.0003255684081452314,-0.030715170731275304,2023
vsr_v1_BTCUSDT_000103,BTCUSDT,48,144,-1.0,-0.0011766507103211398,-0.04506419120947738,2023
vsr_v1_BTCUSDT_000104,BTCUSDT,0,48,0.0,-3.2450443730582717e-05,0.005634917263469296,2023
vsr_v1_BTCUSDT_000104,BTCUSDT,0,96,0.0,0.0003930175842458562,0.005210006337675177,2023
vsr_v1_BTCUSDT_000104,BTCUSDT,24,96,0.0,-0.00021594914245714222,-0.022503130532552734,2023
vsr_v1_BTCUSDT_000104,BTCUSDT,48,144,0.0,-0.00039607840022833833,-0.009159625130493027,2023
vsr_v1_BTCUSDT_000105,BTCUSDT,0,48,0.0,-6.111369608378524e-05,-0.006025876698712396,2023
vsr_v1_BTCUSDT_000105,BTCUSDT,0,96,-1.0,0.00012033027572820772,0.00030533304619625307,2023
vsr_v1_BTCUSDT_000105,BTCUSDT,24,96,0.0,-0.0013677880627394159,-0.01023607249156272,2023
vsr_v1_BTCUSDT_000105,BTCUSDT,48,144,0.0,0.0001258701451284309,0.020085783701261788,2023
vsr_v1_BTCUSDT_000106,BTCUSDT,0,48,0.0,0.0017237126191614318,0.003350004399035933,2023
vsr_v1_BTCUSDT_000106,BTCUSDT,0,96,0.0,-0.00010016750745516423,-0.004432904873618887,2023
vsr_v1_BTCUSDT_000106,BTCUSDT,24,96,0.0,0.0005651368577019302,-0.013798238519533736,2023
vsr_v1_BTCUSDT_000106,BTCUSDT,48,144,0.0,-0.0009440679515811696,-0.07464183709340629,2023
vsr_v1_BTCUSDT_000107,BTCUSDT,0,48,0.0,-0.0014460864785634459,-0.01547771402261576,2023
vsr_v1_BTCUSDT_000107,BTCUSDT,0,96,0.0,-0.0005690688383790492,-0.023368795348306652,2023
vsr_v1_BTCUSDT_000107,BTCUSDT,24,96,0.0,0.000548836699453743,0.01644086134515364,2023
vsr_v1_BTCUSDT_000107,BTCUSDT,48,144,0.0,-0.0006812245685750798,-0.043830580226721864,2023
vsr_v1_BTCUSDT_000108,BTCUSDT,0,48,0.0,0.0005680592955704159,0.03107704450289843,2023
vsr_v1_BTCUSDT_000108,BTCUSDT,0,96,-1.0,0.0013164704037861878,0.018901446021158168,2023
vsr_v1_BTCUSDT_000108,BTCUSDT,24,96,-1.0,0.00020801623870491748,0.008472142879388293,2023
vsr_v1_BTCUSDT_000108,BTCUSDT,48,144,0.0,0.00032764913793195335,-0.0015896970450503395,2023
vsr_v1_BTCUSDT_000109,BTCUSDT,0,48,0.0,-0.0003803102042733526,-0.01732486773918477,2024
vsr_v1_BTCUSDT_000109,BTCUSDT,0,96,0.0,-7.970348019333906e-05,0.011478987507677396,2024
vsr_v1_BTCUSDT_000109,BTCUSDT,24,96,0.0,0.0006715316856816807,-0.0005152869246222991,2024
vsr_v1_BTCUSDT_000109,BTCUSDT,48,144,0.0,0.0008653431658765458,0.021010728272651172,2024
vsr_v1_BTCUSDT_000110,BTCUSDT,0,48,0.0,-0.00034127715504537115,-0.009998695366351465,2024
vsr_v1_BTCUSDT_000110,BTCUSDT,0,96,1.0,0.001768138162375415,0.03286750223749068,2024
vsr_v1_BTCUSDT_000110,BTCUSDT,24,96,1.0,0.0038419575370080513,0.06956807140014569,2024
vsr_v1_BTCUSDT_000110,BTCUSDT,48,144,1.0,0.0025660658525152387,0.05926939087377611,2024
vsr_v1_BTCUSDT_000111,BTCUSDT,0,48,0.0,-0.0005054704982653236,-0.00391758859745675,2024
vsr_v1_BTCUSDT_000111,BTCUSDT,0,96,0.0,0.002193906326864983,0.026500936946917908,2024
vsr_v1_BTCUSDT_000111,BTCUSDT,24,96,0.0,0.002327145062663754,0.04677383046377732,2024
vsr_v1_BTCUSDT_000111,BTCUSDT,48,144,0.0,0.002187690507531694,0.01873183668490036,2024
vsr_v1_BTCUSDT_000112,BTCUSDT,0,48,-1.0,-4.4067454957558237e-05,-0.04075117655841896,2024
vsr_v1_BTCUSDT_000112,BTCUSDT,0,96,0.0,0.001382968365235952,0.02153690057013242,2024
vsr_v1_BTCUSDT_000112,BTCUSDT,24,96,0.0,0.0012176332094404997,0.021860496701914187,2024
vsr_v1_BTCUSDT_000112,BTCUSDT,48,144,0.0,0.00028239712617652733,0.009189863238530906,2024
vsr_v1_BTCUSDT_000113,BTCUSDT,0,48,0.0,0.0010232519168591088,0.03984883952054677,2024
vsr_v1_BTCUSDT_000113,BTCUSDT,0,96,1.0,0.002296691570362561,0.08679593073706265,2024
vsr_v1_BTCUSDT_000113,BTCUSDT,24,96,1.0,0.003759272715883781,0.09804345100216659,2024
vsr_v1_BTCUSDT_000113,BTCUSDT,48,144,1.0,-0.0007187194922784286,-0.03621244577198314,2024
vsr_v1_BTCUSDT_000114,BTCUSDT,0,48,0.0,0.0012979719345790441,0.016281802041083704,2024
vsr_v1_BTCUSDT_000114,BTCUSDT,0,96,0.0,0.00021517704610031323,-0.0010953910124348529,2024
vsr_v1_BTCUSDT_000114,BTCUSDT,24,96,0.0,0.002128505409322931,0.02022297354173763,2024
vsr_v1_BTCUSDT_000114,BTCUSDT,48,144,0.0,-0.0006288853847614705,-0.0369509075293448,2024
vsr_v1_BTCUSDT_000115,BTCUSDT,0,48,0.0,-0.0012197686800936706,-0.007565965787467023,2024
vsr_v1_BTCUSDT_000115,BTCUSDT,0,96,0.0,0.0012014980490163939,0.04672414223805766,2024
vsr_v1_BTCUSDT_000115,BTCUSDT,24,96,0.0,-0.0006233295549160417,0.0241111977302067,2024
vsr_v1_BTCUSDT_000115,BTCUSDT,48,144,0.0,0.0015138084204109853,0.024641127693453113,2024
vsr_v1_BTCUSDT_000116,BTCUSDT,0,48,0.0,0.0009274893162734585,0.014928818366260789,2024
vsr_v1_BTCUSDT_000116,BTCUSDT,0,96,0.0,0.001232979158318678,0.012314729766387356,2024
vsr_v1_BTCUSDT_000116,BTCUSDT,24,96,0.0,0.0013656505182586438,0.003956449270802926,2024
vsr_v1_BTCUSDT_000116,BTCUSDT,48,144,0.0,-0.0009558970910928358,-0.04527720095223271,2024
vsr_v1_BTCUSDT_000117,BTCUSDT,0,48,0.0,0.001097999226436594,0.003107039837124008,2024
vsr_v1_BTCUSDT_000117,BTCUSDT,0,96,0.0,0.0004468626315307909,-0.0037470762291312576,2024
vsr_v1_BTCUSDT_000117,BTCUSDT,24,96,0.0,-0.0009045901288373998,0.003461423796475724,2024
vsr_v1_BTCUSDT_000117,BTCUSDT,48,144,-1.0,0.00024810268072688506,0.020778924548629944,2024
vsr_v1_BTCUSDT_000118,BTCUSDT,0,48,0.0,-0.0011107277596263485,-0.01837294139764368,2024
vsr_v1_BTCUSDT_000118,BTCUSDT,0,96,0.0,0.0005342845900782242,0.005824055761342886,2024
vsr_v1_BTCUSDT_000118,BTCUSDT,24,96,0.0,-0.0006160282130233791,-0.004459493607937556,2024
vsr_v1_BTCUSDT_000118,BTCUSDT,48,144,0.0,-0.00032733606267240384,-0.02798469438239738,2024
vsr_v1_BTCUSDT_000119,BTCUSDT,0,48,-1.0,-0.0012913358826951756,-0.01814530246914765,2024
vsr_v1_BTCUSDT_000119,BTCUSDT,0,96,1.0,0.0016130246030985024,0.031324624109426824,2024
vsr_v1_BTCUSDT_000119,BTCUSDT,24,96,1.0,0.0019373058973342478,0.03184912525010859,2024
vsr_v1_BTCUSDT_000119,BTCUSDT,48,144,1.0,0.001598927590842282,0.025019753932424945,2024
vsr_v1_BTCUSDT_000120,BTCUSDT,0,48,0.0,0.0003696512433386471,0.011857503297482419,2024
vsr_v1_BTCUSDT_000120,BTCUSDT,0,96,-1.0,-0.0009425899448119624,-0.02465752046602441,2024
vsr_v1_BTCUSDT_000120,BTCUSDT,24,96,0.0,-0.00021704656005747894,0.004616639410494769,2024
vsr_v1_BTCUSDT_000120,BTCUSDT,48,144,0.0,-2.8278016897374846e-05,0.014078343311691065,2024
vsr_v1_BTCUSDT_000121,BTCUSDT,0,48,0.0,0.0008618003290680487,0.007420525574538098,2024
vsr_v1_BTCUSDT_000121,BTCUSDT,0,96,0.0,9.67566654488483e-05,0.0018388891929663892,2024
vsr_v1_BTCUSDT_000121,BTCUSDT,24,96,0.0,0.0007848689991813557,0.004356035752453982,2024
vsr_v1_BTCUSDT_000121,BTCUSDT,48,144,-1.0,-0.000440578940908919,-0.024111666074126882,2024
vsr_v1_BTCUSDT_000122,BTCUSDT,0,48,0.0,0.0012557203584830205,0.004457992206267105,2024
vsr_v1_BTCUSDT_000122,BTCUSDT,0,96,0.0,-0.0003867086739498902,-0.014661628722718922,2024
