event_id,symbol,window_x,window_y,start_idx,end_idx,rv_rank,secondary_shock_within,time_to_secondary_shock,realized_vol_mean,range_expansion
vsr_v1_BTCUSDT_000052,BTCUSDT,48,144,116764,116860,0.1792213550904576,0,,0.0006291322370423785,0.009572542855337865
vsr_v1_BTCUSDT_000053,BTCUSDT,0,48,109318,109366,0.14302353080288518,0,,0.002215750830571221,0.035407631491156215
vsr_v1_BTCUSDT_000053,BTCUSDT,0,96,175997,176093,0.14198888494738088,0,,0.0009110789727345527,0.014753594481062915
vsr_v1_BTCUSDT_000053,BTCUSDT,24,96,163458,163530,0.20090457609081233,0,,0.0022558322274349534,0.027898790782033858
vsr_v1_BTCUSDT_000053,BTCUSDT,48,144,157979,158075,0.2043750739032754,0,,0.0025473946521168667,0.039740967749633975
vsr_v1_BTCUSDT_000054,BTCUSDT,0,48,108253,108301,0.035059713846517675,0,,0.0019771842128015137,0.018912025138445723
vsr_v1_BTCUSDT_000054,BTCUSDT,0,96,4508,4604,0.035213432659335464,0,,0.0006488272293028295,0.009608635327072448
vsr_v1_BTCUSDT_000054,BTCUSDT,24,96,109531,109603,0.04268061960506089,0,,0.0011365587349048388,0.01390323166004063
vsr_v1_BTCUSDT_000054,BTCUSDT,48,144,104195,104291,0.04636691498167199,0,,0.0015157667534310953,0.031237994352916604
vsr_v1_BTCUSDT_000055,BTCUSDT,0,48,142163,142211,0.3221000354735722,0,,0.0013585901627611078,0.02580098926072811
vsr_v1_BTCUSDT_000055,BTCUSDT,0,96,118917,119013,0.32291592763391275,0,,0.002245610408169591,0.05357429503986302
vsr_v1_BTCUSDT_000055,BTCUSDT,24,96,122061,122133,0.3854528792716093,0,,0.0022667988697320125,0.02317153030194572
vsr_v1_BTCUSDT_000055,BTCUSDT,48,144,169024,169120,0.3875251271136337,0,,0.0019660662925615508,0.04417421074399144
vsr_v1_BTCUSDT_000056,BTCUSDT,0,48,151758,151806,0.2266879508099799,0,,0.0008866671597264601,0.009133448820719533
vsr_v1_BTCUSDT_000056,BTCUSDT,0,96,171553,171649,0.22664065271372827,0,,0.002312786598001037,0.032233715074244905
vsr_v1_BTCUSDT_000056,BTCUSDT,24,96,153798,153870,0.2597079342556462,0,,0.0007984903373650635,0.009967274701730143
vsr_v1_BTCUSDT_000056,BTCUSDT,48,144,135237,135333,0.3599710299160459,0,,0.0025490673346740215,0.03548219353976572
vsr_v1_BTCUSDT_000057,BTCUSDT,0,48,35992,36040,0.9628296086082535,0,,0.004777615875686761,0.04489353044893531
vsr_v1_BTCUSDT_000057,BTCUSDT,0,96,37377,37473,0.9630897481376375,0,,0.0061468129527420135,0.12781455322522756
vsr_v1_BTCUSDT_000057,BTCUSDT,24,96,22337,22409,0.9662025540971976,0,,0.0046842477863258064,0.09210337024015357
vsr_v1_BTCUSDT_000057,BTCUSDT,48,144,37189,37285,0.9758040676362777,0,,0.004747407780064119,0.07548625824198267
vsr_v1_BTCUSDT_000058,BTCUSDT,0,48,150762,150810,0.40540380749674826,0,,0.0027237497367231488,0.036494385479157
vsr_v1_BTCUSDT_000058,BTCUSDT,0,96,151073,151169,0.40545701785503135,0,,0.0010767752800620058,0.017622883914660825
vsr_v1_BTCUSDT_000058,BTCUSDT,24,96,19076,19148,0.41334693153600566,1,66.0,0.005291795148039259,0.16081925298473201
vsr_v1_BTCUSDT_000058,BTCUSDT,48,144,63074,63170,0.5307585432186355,0,,0.0019096477482188775,0.029079009995240396
vsr_v1_BTCUSDT_000059,BTCUSDT,0,48,165574,165622,0.22099739860470616,0,,0.0014935799263317636,0.02050836257789184
vsr_v1_BTCUSDT_000059,BTCUSDT,0,96,10097,10193,0.22094123211540737,0,,0.0018451883046051458,0.05120810864498991
vsr_v1_BTCUSDT_000059,BTCUSDT,24,96,143395,143467,0.22792361357455362,1,38.0,0.003044767146021157,0.06019095540516867
vsr_v1_BTCUSDT_000059,BTCUSDT,48,144,87678,87774,0.2607248433250562,0,,0.0012626388354508894,0.029059099886638497
vsr_v1_BTCUSDT_000060,BTCUSDT,0,48,89425,89473,0.05442237199952702,0,,0.001517434065042558,0.0327522798624608
vsr_v1_BTCUSDT_000060,BTCUSDT,0,96,114134,114230,0.054315951282960864,0,,0.0008622423221733679,0.01385070471550377
vsr_v1_BTCUSDT_000060,BTCUSDT,24,96,5097,5169,0.05680501359820267,0,,0.0012374338356881118,0.012616790204982352
vsr_v1_BTCUSDT_000060,BTCUSDT,48,144,104966,105062,0.07358105711245122,0,,0.0017387088947398602,0.03936109117013634
vsr_v1_BTCUSDT_000061,BTCUSDT,0,48,174019,174067,0.10700011824524062,0,,0.002972803805909067,0.041347320898541685
vsr_v1_BTCUSDT_000061,BTCUSDT,0,96,111290,111386,0.10739032753931654,0,,0.0008133264261233618,0.01862564777043664
vsr_v1_BTCUSDT_000061,BTCUSDT,24,96,3014,3086,0.12663769658271254,1,29.0,0.0019850454947146256,0.03494761656169719
vsr_v1_BTCUSDT_000061,BTCUSDT,48,144,122933,123029,0.1306196050608963,0,,0.0025389608657475343,0.06962180281647472
vsr_v1_BTCUSDT_000062,BTCUSDT,0,48,165929,165977,0.0508661463876079,0,,0.0009683098421601982,0.010867960620016517
vsr_v1_BTCUSDT_000062,BTCUSDT,0,96,165925,166021,0.0508661463876079,0,,0.0012133124366216698,0.01508569861226118
vsr_v1_BTCUSDT_000062,BTCUSDT,24,96,5101,5173,0.058141184817311106,0,,0.0012591740365714642,0.01884353064952603
vsr_v1_BTCUSDT_000062,BTCUSDT,48,144,96754,96850,0.0912143786212605,0,,0.001203746277799259,0.01581860382074636
vsr_v1_BTCUSDT_000063,BTCUSDT,0,48,89982,90030,0.0028733593472862716,0,,0.00042724397379640024,0.008919863942341998
vsr_v1_BTCUSDT_000063,BTCUSDT,0,96,91279,91375,0.003689251507626818,0,,0.00043802466415561296,0.006529966405507286
vsr_v1_BTCUSDT_000063,BTCUSDT,24,96,90001,90073,0.0029679555397895234,0,,0.0006584719109116937,0.013075939201046983
vsr_v1_BTCUSDT_000063,BTCUSDT,48,144,111641,111737,0.003919829726853494,0,,0.0012685897871452226,0.03832213775532942
vsr_v1_BTCUSDT_000064,BTCUSDT,0,48,65836,65884,0.12114520515549249,1,37.0,0.0029377879745491474,0.04919861357528405
vsr_v1_BTCUSDT_000064,BTCUSDT,0,96,134352,134448,0.12083185526782547,0,,0.0018702007588029985,0.03681030235416042
vsr_v1_BTCUSDT_000064,BTCUSDT,24,96,113418,113490,0.127811280595956,0,,0.00045740601422475087,0.00439753061742258
vsr_v1_BTCUSDT_000064,BTCUSDT,48,144,82644,82740,0.12949036301288874,0,,0.0015951135258950643,0.021223785028238427
vsr_v1_BTCUSDT_000065,BTCUSDT,0,48,8025,8073,0.15220231760671632,0,,0.0014519377226915025,0.011105935993649816
vsr_v1_BTCUSDT_000065,BTCUSDT,0,96,162025,162121,0.15169681920302708,0,,0.002784991675490324,0.06324704291253341
vsr_v1_BTCUSDT_000065,BTCUSDT,24,96,8233,8305,0.15038134090102873,0,,0.0021801569185711314,0.023804182733699348
vsr_v1_BTCUSDT_000065,BTCUSDT,48,144,116776,116872,0.19311517086437271,0,,0.0006698109465172248,0.014440044682122271
vsr_v1_BTCUSDT_000066,BTCUSDT,0,48,29972,30020,0.6044608017027314,0,,0.0023034919914770705,0.021462440385925586
vsr_v1_BTCUSDT_000066,BTCUSDT,0,96,166711,166807,0.6043159512829609,1,5.0,0.005467760202270864,0.1225808589961948
vsr_v1_BTCUSDT_000066,BTCUSDT,24,96,42426,42498,0.6690197469551851,0,,0.0032986681309892366,0.042383772698039474
vsr_v1_BTCUSDT_000066,BTCUSDT,48,144,48571,48667,0.7531926214969847,0,,0.0025462151101174092,0.056631239813031586
vsr_v1_BTCUSDT_000067,BTCUSDT,0,48,168455,168503,0.3772230105238264,0,,0.0012160179012886024,0.009406169322955795
vsr_v1_BTCUSDT_000067,BTCUSDT,0,96,67610,67706,0.3773323873714083,0,,0.0028647663216300203,0.035991510089319875
vsr_v1_BTCUSDT_000067,BTCUSDT,24,96,130637,130709,0.3773974222537543,0,,0.0016730418623030652,0.023424300283163762
vsr_v1_BTCUSDT_000067,BTCUSDT,48,144,8524,8620,0.3939783611209649,0,,0.0011472715517720172,0.014146845051778694
vsr_v1_BTCUSDT_000068,BTCUSDT,0,48,50463,50511,0.49904221355090456,0,,0.0027997344944279507,0.04606112215053746
vsr_v1_BTCUSDT_000068,BTCUSDT,0,96,30141,30237,0.49937625635568167,0,,0.0022974704788384214,0.025370488691227853
vsr_v1_BTCUSDT_000068,BTCUSDT,24,96,170756,170828,0.5502897008395412,0,,0.0018200468671555811,0.02136093762961734
vsr_v1_BTCUSDT_000068,BTCUSDT,48,144,67093,67189,0.5526427811280596,0,,0.0021737994119652502,0.034732445836596154
vsr_v1_BTCUSDT_000069,BTCUSDT,0,48,11389,11437,0.25620491900201015,0,,0.0018548409249612477,0.0368005662781015
vsr_v1_BTCUSDT_000069,BTCUSDT,0,96,176453,176549,0.25603641953411377,0,,0.0023723825756142647,0.032405958580598394
vsr_v1_BTCUSDT_000069,BTCUSDT,24,96,96173,96245,0.24608608253517797,0,,0.001462277382368544,0.021108722793559263
vsr_v1_BTCUSDT_000069,BTCUSDT,48,144,96217,96313,0.24608608253517797,0,,0.00201548076295527,0.03613730635377905
vsr_v1_BTCUSDT_000070,BTCUSDT,0,48,176689,176737,0.24720941232115407,0,,0.001204240781499322,0.013435250890715246
vsr_v1_BTCUSDT_000070,BTCUSDT,0,96,176349,176445,0.24782428757242522,0,,0.001817591571408251,0.02865120718118041
vsr_v1_BTCUSDT_000070,BTCUSDT,24,96,14203,14275,0.2592290410310985,0,,0.0021888550637644503,0.05047177300895375
vsr_v1_BTCUSDT_000070,BTCUSDT,48,144,128492,128588,0.25960151353908006,0,,0.001861758932016798,0.03562792197323875
vsr_v1_BTCUSDT_000071,BTCUSDT,0,48,101341,101389,0.3836319025659217,0,,0.0022354826682720944,0.018810467420445325
vsr_v1_BTCUSDT_000071,BTCUSDT,0,96,67791,67887,0.3839629892396831,0,,0.0030063281232336303,0.049385509213736016
vsr_v1_BTCUSDT_000071,BTCUSDT,24,96,2562,2634,0.3832860352370817,0,,0.002342228087253656,0.036417673036271206
vsr_v1_BTCUSDT_000071,BTCUSDT,48,144,175178,175274,0.3270840723660873,0,,0.0014817168926845703,0.018400211773497866
vsr_v1_BTCUSDT_000072,BTCUSDT,0,48,12402,12450,0.06131606952820149,1,41.0,0.0017763266459899045,0.04088595637891412
vsr_v1_BTCUSDT_000072,BTCUSDT,0,96,178230,178326,0.060482440581766585,0,,0.0013715634439217914,0.026228235190152063
vsr_v1_BTCUSDT_000072,BTCUSDT,24,96,3827,3899,0.07706042331796145,0,,0.0010119971555233576,0.014983216587795273
vsr_v1_BTCUSDT_000072,BTCUSDT,48,144,96710,96806,0.10340546293011706,0,,0.0009961326656344372,0.01407846205431995
vsr_v1_BTCUSDT_000073,BTCUSDT,0,48,69386,69434,0.5338595246541327,0,,0.002320744804884026,0.03986809732094043
vsr_v1_BTCUSDT_000073,BTCUSDT,0,96,166208,166304,0.5341610500177368,0,,0.0039027658725460535,0.07997939288261866
vsr_v1_BTCUSDT_000073,BTCUSDT,24,96,107210,107282,0.6053032990422136,0,,0.0016426488987107341,0.01558898378479208
vsr_v1_BTCUSDT_000073,BTCUSDT,48,144,47287,47383,0.6785444010878562,1,0.0,0.004015039906367486,0.03980709750740207
vsr_v1_BTCUSDT_000074,BTCUSDT,0,48,44151,44199,0.6858933427929526,0,,0.0026031997950052826,0.01770536271830919
vsr_v1_BTCUSDT_000074,BTCUSDT,0,96,133699,133795,0.685455835402625,0,,0.002904104333146637,0.08783539573633918
vsr_v1_BTCUSDT_000074,BTCUSDT,24,96,50829,50901,0.734894170509637,0,,0.002823044373576952,0.035381283508346933
vsr_v1_BTCUSDT_000074,BTCUSDT,48,144,30462,30558,0.7244472035000591,0,,0.00376910664533286,0.05428491612052807
vsr_v1_BTCUSDT_000075,BTCUSDT,0,48,52408,52456,0.7465620196287099,0,,0.003367633820441673,0.04033806459100901
vsr_v1_BTCUSDT_000075,BTCUSDT,0,96,15843,15939,0.7466240983800402,0,,0.0025661622997239686,0.03199162003675088
vsr_v1_BTCUSDT_000075,BTCUSDT,24,96,61941,62013,0.7663533167789996,0,,0.0035008682379429413,0.03501261551159426
vsr_v1_BTCUSDT_000075,BTCUSDT,48,144,46784,46880,0.788376492846163,0,,0.004311014058271177,0.08417747251900785
vsr_v1_BTCUSDT_000076,BTCUSDT,0,48,17163,17211,0.8910163178432068,0,,0.006074716431663062,0.06969402754676472
vsr_v1_BTCUSDT_000076,BTCUSDT,0,96,38132,38228,0.8910724843325056,0,,0.002617145832308779,0.041533660403767846
vsr_v1_BTCUSDT_000076,BTCUSDT,24,96,36306,36378,0.8913799219581412,0,,0.0043009014574767425,0.05625323424279456
vsr_v1_BTCUSDT_000076,BTCUSDT,48,144,31192,31288,0.9267588979543573,0,,0.00528149936911528,0.09004464499078252
vsr_v1_BTCUSDT_000077,BTCUSDT,0,48,124185,124233,0.3482499704386898,0,,0.001342367370306022,0.020512493565494925
vsr_v1_BTCUSDT_000077,BTCUSDT,0,96,157304,157400,0.34838595246541326,0,,0.003735918599450513,0.06320621541273196
vsr_v1_BTCUSDT_000077,BTCUSDT,24,96,126354,126426,0.32728508927515665,1,59.0,0.004146100250821948,0.08836910216220564
vsr_v1_BTCUSDT_000077,BTCUSDT,48,144,132425,132521,0.3213432659335462,0,,0.0028561661071188162,0.022134242090140657
vsr_v1_BTCUSDT_000078,BTCUSDT,0,48,114629,114677,0.05369516376965827,0,,0.001995619974099891,0.028464174466677115
vsr_v1_BTCUSDT_000078,BTCUSDT,0,96,115716,115812,0.05436916164124394,0,,0.001995638342296188,0.022578859988931933
vsr_v1_BTCUSDT_000078,BTCUSDT,24,96,3486,3558,0.0782310512001892,0,,0.0010516738713350611,0.010194045691632249
vsr_v1_BTCUSDT_000078,BTCUSDT,48,144,172087,172183,0.12389736313113398,0,,0.0018810912826451038,0.021812184157230873
vsr_v1_BTCUSDT_000079,BTCUSDT,0,48,99457,99505,0.27964999408773794,0,,0.002567250731823376,0.03510343356792488
vsr_v1_BTCUSDT_000079,BTCUSDT,0,96,153135,153231,0.27884592645146034,0,,0.0015426266507916845,0.03760955361786165
vsr_v1_BTCUSDT_000079,BTCUSDT,24,96,96441,96513,0.3391628236963462,1,44.0,0.0030806422484663553,0.07198172982811611
vsr_v1_BTCUSDT_000079,BTCUSDT,48,144,66734,66830,0.3251418942887549,0,,0.002721105555953313,0.03671701193733234
vsr_v1_BTCUSDT_000080,BTCUSDT,0,48,30201,30249,0.5011765401442592,0,,0.001854527757881369,0.018716941394833677
vsr_v1_BTCUSDT_000080,BTCUSDT,0,96,102023,102119,0.5013982499704387,0,,0.001143250890863397,0.030285665265505655
vsr_v1_BTCUSDT_000080,BTCUSDT,24,96,70241,70313,0.5658537306373419,0,,0.0019791606647333987,0.02767922388395288
vsr_v1_BTCUSDT_000080,BTCUSDT,48,144,29156,29252,0.6497575972567105,0,,0.002379640107520357,0.02610375584530633
vsr_v1_BTCUSDT_000081,BTCUSDT,0,48,140552,140600,0.1162143786212605,0,,0.0013017827835012567,0.021052722712987467
vsr_v1_BTCUSDT_000081,BTCUSDT,0,96,65868,65964,0.11679082416932718,1,5.0,0.0029820689733540125,0.07147164804679852
vsr_v1_BTCUSDT_000081,BTCUSDT,24,96,96763,96835,0.06684403452761026,0,,0.0010910947193354752,0.01580569343912094
vsr_v1_BTCUSDT_000081,BTCUSDT,48,144,104111,104207,0.06758897954357337,0,,0.001281365957136316,0.017510561896629463
vsr_v1_BTCUSDT_000082,BTCUSDT,0,48,1550,1598,0.46790528556225613,0,,0.0013372479753870035,0.0226168068239345
vsr_v1_BTCUSDT_000082,BTCUSDT,0,96,136460,136556,0.4676835757360766,0,,0.0018371715916855685,0.024601494632221887
vsr_v1_BTCUSDT_000082,BTCUSDT,24,96,95142,95214,0.3371290055575263,0,,0.0033897934435080674,0.042761773272944684
vsr_v1_BTCUSDT_000082,BTCUSDT,48,144,127608,127704,0.2632818966536597,0,,0.0011968387439356774,0.02916674669176257
vsr_v1_BTCUSDT_000083,BTCUSDT,0,48,5009,5057,0.043792124866974105,0,,0.0008120658843328279,0.016855180867274083
vsr_v1_BTCUSDT_000083,BTCUSDT,0,96,91597,91693,0.04368570415040795,1,81.0,0.0018895678589217742,0.06284262909287323
vsr_v1_BTCUSDT_000083,BTCUSDT,24,96,109527,109599,0.050608962989239684,0,,0.0011025757099232406,0.014520279175158251
vsr_v1_BTCUSDT_000083,BTCUSDT,48,144,88024,88120,0.0620284971029916,0,,0.00171237740741524,0.033310128174378076
vsr_v1_BTCUSDT_000084,BTCUSDT,0,48,173259,173307,0.24102223010523827,0,,0.0020114006501942574,0.01922441468687537
vsr_v1_BTCUSDT_000084,BTCUSDT,0,96,139942,140038,0.24105474754641126,0,,0.002144691750371981,0.02721659654551807
vsr_v1_BTCUSDT_000084,BTCUSDT,24,96,124354,124426,0.3018505380158449,0,,0.0030222430016367836,0.07258939819749968
vsr_v1_BTCUSDT_000084,BTCUSDT,48,144,60040,60136,0.5273737732056285,0,,0.001988636773364628,0.0337678263239168
vsr_v1_BTCUSDT_000085,BTCUSDT,0,48,164805,164853,0.22270899846281186,0,,0.002122455329424741,0.017189225923705247
vsr_v1_BTCUSDT_000085,BTCUSDT,0,96,138432,138528,0.22368452169800165,0,,0.0020415398217731176,0.04370316937333879
vsr_v1_BTCUSDT_000085,BTCUSDT,24,96,13313,13385,0.20206929171100863,0,,0.000995855725877938,0.015629688465272296
vsr_v1_BTCUSDT_000085,BTCUSDT,48,144,116836,116932,0.17613811044105473,1,85.0,0.0015760268251515746,0.05195045911690897
vsr_v1_BTCUSDT_000086,BTCUSDT,0,48,178483,178531,0.14327775807023768,0,,0.0011481592463621463,0.017250147331239155
vsr_v1_BTCUSDT_000086,BTCUSDT,0,96,104460,104556,0.14253281305427457,0,,0.001485342967429384,0.020510898088148693
vsr_v1_BTCUSDT_000086,BTCUSDT,24,96,111944,112016,0.1354292302234835,0,,0.0008204741949067526,0.011731790398357296
vsr_v1_BTCUSDT_000086,BTCUSDT,48,144,104684,104780,0.1449775334042805,0,,0.001121798536718346,0.028128361890267954
vsr_v1_BTCUSDT_000087,BTCUSDT,0,48,106847,106895,0.1253576918529029,0,,0.0007863336202092132,0.008632836682529586
vsr_v1_BTCUSDT_000087,BTCUSDT,0,96,125046,125142,0.1256651294785385,0,,0.0018519309985072642,0.03942740323835181
vsr_v1_BTCUSDT_000087,BTCUSDT,24,96,108522,108594,0.1231346813290765,0,,0.002554714167597514,0.051023355218822807
vsr_v1_BTCUSDT_000087,BTCUSDT,48,144,172910,173006,0.1323400733120492,0,,0.0017888458333203963,0.03509188460641245
vsr_v1_BTCUSDT_000088,BTCUSDT,0,48,148322,148370,0.4785059713846518,0,,0.0015297523795354056,0.013652822417856172
vsr_v1_BTCUSDT_000088,BTCUSDT,0,96,148239,148335,0.47905285562256117,0,,0.0028028507512182165,0.07372067411760241
vsr_v1_BTCUSDT_000088,BTCUSDT,24,96,87048,87120,0.5691025186236254,0,,0.0012470760935043433,0.01788085065295576
vsr_v1_BTCUSDT_000088,BTCUSDT,48,144,95684,95780,0.6005823578100982,0,,0.0026236045316308035,0.04271047924243574
vsr_v1_BTCUSDT_000089,BTCUSDT,0,48,147972,148020,0.4012533995506681,0,,0.0026305520968281236,0.04021343371089879
vsr_v1_BTCUSDT_000089,BTCUSDT,0,96,168278,168374,0.401676126285917,0,,0.0025652566001488383,0.045431006568464986
vsr_v1_BTCUSDT_000089,BTCUSDT,24,96,145176,145248,0.4041888376492846,0,,0.0019586326037917515,0.024961597542242704
vsr_v1_BTCUSDT_000089,BTCUSDT,48,144,170101,170197,0.39523176067163296,0,,0.0032436683734912517,0.05728865061031789
vsr_v1_BTCUSDT_000090,BTCUSDT,0,48,114452,114500,0.05853435024240274,0,,0.000874911642392135,0.017622309159638017
vsr_v1_BTCUSDT_000090,BTCUSDT,0,96,114464,114560,0.05853435024240274,0,,0.0011859006451139442,0.02822574374445982
vsr_v1_BTCUSDT_000090,BTCUSDT,24,96,168707,168779,0.08140593591107959,0,,0.002114461244352476,0.022817148056793926
vsr_v1_BTCUSDT_000090,BTCUSDT,48,144,83394,83490,0.09045760908123449,0,,0.0015492745825793248,0.022117405793386388
vsr_v1_BTCUSDT_000091,BTCUSDT,0,48,104446,104494,0.14658862480785148,0,,0.0017375140658939482,0.020285630790133857
vsr_v1_BTCUSDT_000091,BTCUSDT,0,96,89098,89194,0.14604765283197352,0,,0.0021417861874245387,0.05786981160269902
vsr_v1_BTCUSDT_000091,BTCUSDT,24,96,108148,108220,0.16674352607307555,0,,0.001073007882678917,0.02130413695469794
vsr_v1_BTCUSDT_000091,BTCUSDT,48,144,87324,87420,0.15828899136809743,0,,0.0013283331152543444,0.033136810279667424
vsr_v1_BTCUSDT_000092,BTCUSDT,0,48,96918,96966,0.02432895825943006,1,6.0,0.0024858957351361604,0.025673332975890414
vsr_v1_BTCUSDT_000092,BTCUSDT,0,96,91004,91100,0.024130897481376375,0,,0.0006378151247162226,0.007864567864567735
vsr_v1_BTCUSDT_000092,BTCUSDT,24,96,109597,109669,0.020873241102045643,0,,0.001504361036171813,0.021652975335705735
vsr_v1_BTCUSDT_000092,BTCUSDT,48,144,91080,91176,0.022026132198179022,0,,0.0008104514889629871,0.012080457034039514
vsr_v1_BTCUSDT_000093,BTCUSDT,0,48,111031,111079,0.018363485869693746,0,,0.0018779362093434187,0.05232352635409091
vsr_v1_BTCUSDT_000093,BTCUSDT,0,96,111463,111559,0.01829845098734776,0,,0.0005603590714355567,0.007596558982715675
vsr_v1_BTCUSDT_000093,BTCUSDT,24,96,96847,96919,0.019735130660990894,0,,0.0008815148312864361,0.011021856068052288
vsr_v1_BTCUSDT_000093,BTCUSDT,48,144,141245,141341,0.02308738323282488,1,33.0,0.0021916411313849795,0.027581370198859912
vsr_v1_BTCUSDT_000094,BTCUSDT,0,48,90834,90882,0.006943951755941823,0,,0.0008118514225037886,0.0098313091227355
vsr_v1_BTCUSDT_000094,BTCUSDT,0,96,90708,90804,0.006196050608962989,0,,0.0007635397032322789,0.013661630472791203
vsr_v1_BTCUSDT_000094,BTCUSDT,24,96,111729,111801,0.01228568050135982,0,,0.00120637206363771,0.020756442172285144
vsr_v1_BTCUSDT_000094,BTCUSDT,48,144,110879,110975,0.01293307319380395,0,,0.000999176798155608,0.014546771388844262
vsr_v1_BTCUSDT_000095,BTCUSDT,0,48,112228,112276,0.00023353435024240274,1,6.0,0.0009817146651209703,0.014205078998678518
vsr_v1_BTCUSDT_000095,BTCUSDT,0,96,90111,90207,0.00047889322454771195,0,,0.0007164254791682049,0.01457038782944071
vsr_v1_BTCUSDT_000095,BTCUSDT,24,96,90205,90277,0.0007981553742461866,0,,0.001247524218131217,0.01738499681909267
vsr_v1_BTCUSDT_000095,BTCUSDT,48,144,90178,90274,0.0003665602459501005,0,,0.0011147139576287446,0.01980162779109219
vsr_v1_BTCUSDT_000096,BTCUSDT,0,48,90016,90064,0.0016465649757597257,0,,0.0007105311464340379,0.011682396022507412
vsr_v1_BTCUSDT_000096,BTCUSDT,0,96,90020,90116,0.0016465649757597257,0,,0.0006098234219035694,0.011673499015308867
vsr_v1_BTCUSDT_000096,BTCUSDT,24,96,91480,91552,0.003047771077214142,0,,0.0009401705138322888,0.014562965633960177
vsr_v1_BTCUSDT_000096,BTCUSDT,48,144,90275,90371,0.003352252571833984,0,,0.0010039354520775291,0.01939874121586289
vsr_v1_BTCUSDT_000097,BTCUSDT,0,48,96840,96888,0.019735130660990894,0,,0.001075524237989123,0.01077244816232084
vsr_v1_BTCUSDT_000097,BTCUSDT,0,96,90350,90446,0.019593236372236016,0,,0.0007238270597387439,0.008730033977002132
vsr_v1_BTCUSDT_000097,BTCUSDT,24,96,3336,3408,0.025496630010642073,0,,0.0013722505861810085,0.03741068465877664
vsr_v1_BTCUSDT_000097,BTCUSDT,48,144,110653,110749,0.03342201726380513,0,,0.0007666578802408941,0.011840502661568579
vsr_v1_BTCUSDT_000098,BTCUSDT,0,48,8569,8617,0.21229750502542272,0,,0.0012237304168849711,0.014126437959526084
vsr_v1_BTCUSDT_000098,BTCUSDT,0,96,10675,10771,0.2119191202554097,0,,0.0015855251266070766,0.02168436592435927
vsr_v1_BTCUSDT_000098,BTCUSDT,24,96,145257,145329,0.3095423909187655,0,,0.0023767294828698693,0.03371288465933883
vsr_v1_BTCUSDT_000098,BTCUSDT,48,144,683,779,0.36785503133498876,1,86.0,0.001972596902854219,0.034988468224065275
vsr_v1_BTCUSDT_000099,BTCUSDT,0,48,90517,90565,0.033717630365377796,0,,0.0006337787891108239,0.005192301900430728
vsr_v1_BTCUSDT_000099,BTCUSDT,0,96,90423,90519,0.033909778881400024,0,,0.000943374005181443,0.02089097035121654
vsr_v1_BTCUSDT_000099,BTCUSDT,24,96,114572,114644,0.05423317961452052,0,,0.0016176174824880506,0.03297907478287904
vsr_v1_BTCUSDT_000099,BTCUSDT,48,144,114154,114250,0.07049781246304836,0,,0.0009183615012944805,0.013847438494487342
vsr_v1_BTCUSDT_000100,BTCUSDT,0,48,89854,89902,0.03343384178786804,0,,0.00045917687116399445,0.004845862241613575
vsr_v1_BTCUSDT_000100,BTCUSDT,0,96,90420,90516,0.033909778881400024,0,,0.000927456330000131,0.020884298815391385
vsr_v1_BTCUSDT_000100,BTCUSDT,24,96,171285,171357,0.07831382286862953,0,,0.0010434100647198654,0.016054636282890562
vsr_v1_BTCUSDT_000100,BTCUSDT,48,144,112966,113062,0.10679318907413976,0,,0.000914094204199473,0.0225135814792775
vsr_v1_BTCUSDT_000101,BTCUSDT,0,48,117391,117439,0.17205273737732057,0,,0.0012971051468227061,0.022473880690501893
vsr_v1_BTCUSDT_000101,BTCUSDT,0,96,106759,106855,0.17265874423554453,0,,0.001141750662411286,0.018068194690933806
vsr_v1_BTCUSDT_000101,BTCUSDT,24,96,94680,94752,0.2489771786685586,0,,0.0012693790101801561,0.021242422434641414
vsr_v1_BTCUSDT_000101,BTCUSDT,48,144,168142,168238,0.2511262859169918,0,,0.0018565152685491376,0.03604984712111422
vsr_v1_BTCUSDT_000102,BTCUSDT,0,48,89348,89396,0.057816010405581174,0,,0.0012185930899351125,0.015088093838828365
vsr_v1_BTCUSDT_000102,BTCUSDT,0,96,116856,116952,0.05766229159276339,1,65.0,0.001795026113645793,0.049851391017002374
vsr_v1_BTCUSDT_000102,BTCUSDT,24,96,83404,83476,0.057520397304008514,0,,0.001456451175685921,0.012758671949888072
vsr_v1_BTCUSDT_000102,BTCUSDT,48,144,113880,113976,0.06479247960269599,0,,0.0020703905120408738,0.07550252409362093
vsr_v1_BTCUSDT_000103,BTCUSDT,0,48,90779,90827,0.008017027314650585,0,,0.0007284365162094854,0.009553873062270887
vsr_v1_BTCUSDT_000103,BTCUSDT,0,96,88805,88901,0.008971857632730283,1,34.0,0.002123227691873674,0.05970671408996822
vsr_v1_BTCUSDT_000103,BTCUSDT,24,96,110999,111071,0.008229868747782901,0,,0.0012491973536808431,0.040988426390320506
vsr_v1_BTCUSDT_000103,BTCUSDT,48,144,88830,88926,0.007257301643608845,1,9.0,0.0021796449065552767,0.057017595000174906
vsr_v1_BTCUSDT_000104,BTCUSDT,0,48,113176,113224,0.09878207402152063,0,,0.00140597258450312,0.010802334698144464
vsr_v1_BTCUSDT_000104,BTCUSDT,0,96,3732,3828,0.09831796145205156,0,,0.0010846612825993732,0.014469672397015887
vsr_v1_BTCUSDT_000104,BTCUSDT,24,96,140581,140653,0.12517441172992788,0,,0.001812788378566459,0.04064797021990319
