timestamp,open,high,low,close,volume,symbol,source
2022-04-01 00:00:00+00:00,45505.9,45638.9,45411.2,45613.7,3368.194,BTCUSDT,archive_monthly
2022-04-01 00:15:00+00:00,45613.6,45615.2,45526.4,45600.0,1291.366,BTCUSDT,archive_monthly
2022-04-01 00:30:00+00:00,45600.0,45612.0,45338.3,45609.9,3328.296,BTCUSDT,archive_monthly
2022-04-01 00:45:00+00:00,45609.8,45635.7,45468.2,45539.4,2320.596,BTCUSDT,archive_monthly
2022-04-01 01:00:00+00:00,45539.3,45539.4,45300.0,45348.4,2759.933,BTCUSDT,archive_monthly
2022-04-01 01:15:00+00:00,45347.1,45429.3,45122.0,45144.7,4845.254,BTCUSDT,archive_monthly
2022-04-01 01:30:00+00:00,45144.7,45246.0,45015.0,45170.1,7268.98,BTCUSDT,archive_monthly
2022-04-01 01:45:00+00:00,45170.0,45182.1,44861.1,44926.1,9704.994,BTCUSDT,archive_monthly
2022-04-01 02:00:00+00:00,44926.1,45056.6,44800.0,44950.6,6309.277,BTCUSDT,archive_monthly
2022-04-01 02:15:00+00:00,44950.6,45060.3,44520.0,44641.5,12016.404,BTCUSDT,archive_monthly
2022-04-01 02:30:00+00:00,44641.5,44763.0,44531.9,44710.1,6391.645,BTCUSDT,archive_monthly
2022-04-01 02:45:00+00:00,44710.1,44710.2,44206.2,44394.4,13450.613,BTCUSDT,archive_monthly
2022-04-01 03:00:00+00:00,44394.3,44491.0,44252.2,44361.0,7333.614,BTCUSDT,archive_monthly
2022-04-01 03:15:00+00:00,44361.0,44481.0,44340.0,44405.8,2764.141,BTCUSDT,archive_monthly
2022-04-01 03:30:00+00:00,44405.7,44542.8,44397.4,44507.2,3209.922,BTCUSDT,archive_monthly
2022-04-01 03:45:00+00:00,44507.2,44585.0,44404.3,44585.0,3000.161,BTCUSDT,archive_monthly
2022-04-01 04:00:00+00:00,44584.9,44693.0,44530.8,44642.1,4329.192,BTCUSDT,archive_monthly
2022-04-01 04:15:00+00:00,44640.6,44685.0,44551.1,44651.5,2185.549,BTCUSDT,archive_monthly
2022-04-01 04:30:00+00:00,44651.5,44756.3,44602.4,44729.2,3106.816,BTCUSDT,archive_monthly
2022-04-01 04:45:00+00:00,44729.2,44768.0,44625.0,44625.8,1929.054,BTCUSDT,archive_monthly
2022-04-01 05:00:00+00:00,44625.8,44743.4,44578.0,44701.6,1979.458,BTCUSDT,archive_monthly
2022-04-01 05:15:00+00:00,44701.6,44721.2,44652.7,44714.6,1225.131,BTCUSDT,archive_monthly
2022-04-01 05:30:00+00:00,44714.7,44777.0,44587.0,44631.3,3166.821,BTCUSDT,archive_monthly
2022-04-01 05:45:00+00:00,44631.3,44654.2,44555.5,44624.0,2061.393,BTCUSDT,archive_monthly
2022-04-01 06:00:00+00:00,44623.9,44670.0,44549.4,44559.5,1337.006,BTCUSDT,archive_monthly
2022-04-01 06:15:00+00:00,44559.6,44774.0,44556.4,44757.7,1856.349,BTCUSDT,archive_monthly
2022-04-01 06:30:00+00:00,44757.8,44809.0,44701.0,44747.9,2214.948,BTCUSDT,archive_monthly
2022-04-01 06:45:00+00:00,44747.9,44814.9,44740.4,44773.9,1240.298,BTCUSDT,archive_monthly
2022-04-01 07:00:00+00:00,44774.0,44874.4,44770.0,44800.1,1931.782,BTCUSDT,archive_monthly
2022-04-01 07:15:00+00:00,44800.1,44927.6,44772.8,44884.1,3371.246,BTCUSDT,archive_monthly
2022-04-01 07:30:00+00:00,44884.0,44916.5,44822.0,44906.9,1771.648,BTCUSDT,archive_monthly
2022-04-01 07:45:00+00:00,44906.9,45084.2,44906.9,44993.8,5036.23,BTCUSDT,archive_monthly
2022-04-01 08:00:00+00:00,44993.7,45149.9,44976.7,45076.0,3562.123,BTCUSDT,archive_monthly
2022-04-01 08:15:00+00:00,45075.9,45297.2,45070.4,45297.2,5754.588,BTCUSDT,archive_monthly
2022-04-01 08:30:00+00:00,45297.2,45307.9,45125.3,45219.2,4849.845,BTCUSDT,archive_monthly
2022-04-01 08:45:00+00:00,45219.2,45224.0,45053.8,45112.0,3273.57,BTCUSDT,archive_monthly
2022-04-01 09:00:00+00:00,45112.1,45188.7,45050.0,45130.7,2478.907,BTCUSDT,archive_monthly
2022-04-01 09:15:00+00:00,45130.7,45218.8,45039.3,45190.9,2534.511,BTCUSDT,archive_monthly
2022-04-01 09:30:00+00:00,45190.8,45219.1,45024.6,45048.9,1888.23,BTCUSDT,archive_monthly
2022-04-01 09:45:00+00:00,45049.1,45145.6,44965.0,45062.8,2703.886,BTCUSDT,archive_monthly
2022-04-01 10:00:00+00:00,45062.7,45112.3,45006.4,45100.0,1495.551,BTCUSDT,archive_monthly
2022-04-01 10:15:00+00:00,45099.9,45135.0,45022.4,45102.8,1064.399,BTCUSDT,archive_monthly
2022-04-01 10:30:00+00:00,45102.8,45129.8,45043.6,45076.0,1005.25,BTCUSDT,archive_monthly
2022-04-01 10:45:00+00:00,45076.1,45222.4,45070.0,45200.1,1857.375,BTCUSDT,archive_monthly
2022-04-01 11:00:00+00:00,45200.2,45238.0,45107.7,45182.6,2013.176,BTCUSDT,archive_monthly
2022-04-01 11:15:00+00:00,45182.7,45241.6,45181.0,45220.0,1193.214,BTCUSDT,archive_monthly
2022-04-01 11:30:00+00:00,45219.9,45248.7,45062.5,45098.4,3036.063,BTCUSDT,archive_monthly
2022-04-01 11:45:00+00:00,45098.5,45128.3,45001.1,45045.2,1921.942,BTCUSDT,archive_monthly
2022-04-01 12:00:00+00:00,45045.1,45140.5,44878.0,44954.4,5054.175,BTCUSDT,archive_monthly
2022-04-01 12:15:00+00:00,44954.5,44988.7,44680.9,44844.4,7170.352,BTCUSDT,archive_monthly
2022-04-01 12:30:00+00:00,44844.4,45419.1,44760.0,45152.6,15276.136,BTCUSDT,archive_monthly
2022-04-01 12:45:00+00:00,45152.6,45285.3,45083.0,45219.1,3211.557,BTCUSDT,archive_monthly
2022-04-01 13:00:00+00:00,45219.2,45371.6,45216.6,45315.3,3753.039,BTCUSDT,archive_monthly
2022-04-01 13:15:00+00:00,45315.4,45479.1,45296.4,45386.6,5944.597,BTCUSDT,archive_monthly
2022-04-01 13:30:00+00:00,45386.5,45579.9,45369.6,45492.7,5255.424,BTCUSDT,archive_monthly
2022-04-01 13:45:00+00:00,45492.8,45553.1,45265.5,45408.0,4793.944,BTCUSDT,archive_monthly
2022-04-01 14:00:00+00:00,45407.9,45722.0,45396.3,45656.6,7501.617,BTCUSDT,archive_monthly
2022-04-01 14:15:00+00:00,45656.5,45687.9,45508.1,45603.0,4291.332,BTCUSDT,archive_monthly
2022-04-01 14:30:00+00:00,45603.1,45724.5,45560.9,45690.0,3563.893,BTCUSDT,archive_monthly
2022-04-01 14:45:00+00:00,45690.1,46171.0,45686.4,46096.7,11575.364,BTCUSDT,archive_monthly
2022-04-01 15:00:00+00:00,46096.7,46683.7,46087.1,46540.0,17980.455,BTCUSDT,archive_monthly
2022-04-01 15:15:00+00:00,46539.9,46700.0,46463.4,46497.8,9287.48,BTCUSDT,archive_monthly
2022-04-01 15:30:00+00:00,46497.8,46642.7,46322.2,46623.1,9319.916,BTCUSDT,archive_monthly
2022-04-01 15:45:00+00:00,46623.2,46641.6,46465.5,46523.5,4157.745,BTCUSDT,archive_monthly
2022-04-01 16:00:00+00:00,46523.6,46585.3,46450.0,46491.3,3767.606,BTCUSDT,archive_monthly
2022-04-01 16:15:00+00:00,46490.1,46521.4,46368.0,46500.0,3635.218,BTCUSDT,archive_monthly
2022-04-01 16:30:00+00:00,46499.9,46500.0,46222.0,46399.9,4341.977,BTCUSDT,archive_monthly
2022-04-01 16:45:00+00:00,46399.9,46400.0,46014.8,46017.5,5411.807,BTCUSDT,archive_monthly
2022-04-01 17:00:00+00:00,46017.5,46236.7,45883.9,46216.5,6542.503,BTCUSDT,archive_monthly
2022-04-01 17:15:00+00:00,46216.5,46335.9,46120.6,46271.3,3425.91,BTCUSDT,archive_monthly
2022-04-01 17:30:00+00:00,46271.4,46496.3,46184.2,46461.0,4651.848,BTCUSDT,archive_monthly
2022-04-01 17:45:00+00:00,46460.9,46530.0,46387.2,46449.2,3627.238,BTCUSDT,archive_monthly
2022-04-01 18:00:00+00:00,46448.2,46583.1,46328.5,46434.8,3891.823,BTCUSDT,archive_monthly
2022-04-01 18:15:00+00:00,46434.9,46500.0,46237.6,46337.8,3203.19,BTCUSDT,archive_monthly
2022-04-01 18:30:00+00:00,46337.8,46375.1,46244.0,46286.5,1438.343,BTCUSDT,archive_monthly
2022-04-01 18:45:00+00:00,46286.5,46355.7,46220.7,46321.4,1728.137,BTCUSDT,archive_monthly
2022-04-01 19:00:00+00:00,46321.4,46380.0,46231.0,46252.1,1450.352,BTCUSDT,archive_monthly
2022-04-01 19:15:00+00:00,46252.1,46282.9,46111.0,46176.2,2201.94,BTCUSDT,archive_monthly
2022-04-01 19:30:00+00:00,46176.2,46260.9,46124.1,46155.7,1267.109,BTCUSDT,archive_monthly
2022-04-01 19:45:00+00:00,46155.6,46365.2,46124.4,46349.4,2621.89,BTCUSDT,archive_monthly
2022-04-01 20:00:00+00:00,46349.5,46355.0,46252.3,46253.1,1315.549,BTCUSDT,archive_monthly
2022-04-01 20:15:00+00:00,46253.1,46368.0,46239.6,46271.2,983.925,BTCUSDT,archive_monthly
2022-04-01 20:30:00+00:00,46271.2,46354.8,46192.8,46195.8,1046.294,BTCUSDT,archive_monthly
2022-04-01 20:45:00+00:00,46195.8,46264.4,46056.6,46131.2,1769.484,BTCUSDT,archive_monthly
2022-04-01 21:00:00+00:00,46131.2,46281.5,46125.0,46246.6,1108.589,BTCUSDT,archive_monthly
2022-04-01 21:15:00+00:00,46246.6,46427.4,46175.7,46404.0,1687.486,BTCUSDT,archive_monthly
2022-04-01 21:30:00+00:00,46404.1,46423.6,46220.3,46255.1,1376.591,BTCUSDT,archive_monthly
2022-04-01 21:45:00+00:00,46255.0,46332.5,46197.2,46294.8,857.755,BTCUSDT,archive_monthly
2022-04-01 22:00:00+00:00,46294.9,46380.4,46222.7,46345.7,1680.551,BTCUSDT,archive_monthly
2022-04-01 22:15:00+00:00,46345.7,46361.3,46240.0,46301.2,911.714,BTCUSDT,archive_monthly
2022-04-01 22:30:00+00:00,46301.1,46374.0,46134.6,46168.0,2022.835,BTCUSDT,archive_monthly
2022-04-01 22:45:00+00:00,46168.1,46360.4,46167.0,46360.4,1180.037,BTCUSDT,archive_monthly
2022-04-01 23:00:00+00:00,46360.3,46360.4,46106.0,46215.4,1694.504,BTCUSDT,archive_monthly
2022-04-01 23:15:00+00:00,46217.1,46279.7,46160.0,46162.8,922.777,BTCUSDT,archive_monthly
2022-04-01 23:30:00+00:00,46162.7,46219.0,46107.0,46196.9,1088.125,BTCUSDT,archive_monthly
2022-04-01 23:45:00+00:00,46196.9,46273.8,46185.9,46266.2,1005.479,BTCUSDT,archive_monthly
2022-04-02 00:00:00+00:00,46266.2,46266.2,46056.8,46167.8,2771.809,BTCUSDT,archive_monthly
2022-04-02 00:15:00+00:00,46168.8,46244.9,46140.0,46224.3,988.808,BTCUSDT,archive_monthly
2022-04-02 00:30:00+00:00,46224.4,46452.0,46211.0,46419.1,3641.981,BTCUSDT,archive_monthly
2022-04-02 00:45:00+00:00,46419.1,47236.8,46419.0,46883.3,13653.646,BTCUSDT,archive_monthly
2022-04-02 01:00:00+00:00,46883.2,47029.8,46787.0,46979.9,5263.188,BTCUSDT,archive_monthly
2022-04-02 01:15:00+00:00,46979.9,46980.0,46557.6,46607.5,5292.251,BTCUSDT,archive_monthly
2022-04-02 01:30:00+00:00,46607.5,46698.8,46482.8,46634.9,3800.161,BTCUSDT,archive_monthly
2022-04-02 01:45:00+00:00,46634.9,46776.7,46632.6,46736.0,1430.228,BTCUSDT,archive_monthly
2022-04-02 02:00:00+00:00,46735.9,46795.0,46665.4,46773.8,1508.495,BTCUSDT,archive_monthly
2022-04-02 02:15:00+00:00,46773.8,46838.7,46700.0,46700.1,1197.273,BTCUSDT,archive_monthly
2022-04-02 02:30:00+00:00,46700.0,46754.0,46231.2,46323.2,6083.041,BTCUSDT,archive_monthly
2022-04-02 02:45:00+00:00,46323.2,46534.4,46323.2,46480.0,2798.52,BTCUSDT,archive_monthly
2022-04-02 03:00:00+00:00,46480.0,46549.8,46382.0,46393.0,1030.489,BTCUSDT,archive_monthly
2022-04-02 03:15:00+00:00,46393.0,46441.1,46350.0,46417.5,780.901,BTCUSDT,archive_monthly
2022-04-02 03:30:00+00:00,46417.4,46521.4,46408.1,46510.5,1004.579,BTCUSDT,archive_monthly
2022-04-02 03:45:00+00:00,46510.4,46587.5,46473.4,46587.5,920.015,BTCUSDT,archive_monthly
2022-04-02 04:00:00+00:00,46587.4,46655.9,46496.6,46569.9,1660.688,BTCUSDT,archive_monthly
2022-04-02 04:15:00+00:00,46569.9,46570.9,46470.0,46489.7,583.609,BTCUSDT,archive_monthly
2022-04-02 04:30:00+00:00,46489.6,46571.0,46489.6,46562.0,579.85,BTCUSDT,archive_monthly
2022-04-02 04:45:00+00:00,46562.0,46603.3,46509.2,46521.7,745.522,BTCUSDT,archive_monthly
2022-04-02 05:00:00+00:00,46522.5,46530.0,46465.5,46506.2,818.239,BTCUSDT,archive_monthly
2022-04-02 05:15:00+00:00,46506.2,46596.8,46475.0,46556.8,1142.335,BTCUSDT,archive_monthly
2022-04-02 05:30:00+00:00,46557.3,46569.0,46395.7,46459.2,1183.015,BTCUSDT,archive_monthly
2022-04-02 05:45:00+00:00,46459.2,46544.0,46415.8,46534.9,726.072,BTCUSDT,archive_monthly
2022-04-02 06:00:00+00:00,46535.0,46567.8,46500.0,46506.3,626.511,BTCUSDT,archive_monthly
2022-04-02 06:15:00+00:00,46506.3,46541.6,46466.0,46468.5,757.817,BTCUSDT,archive_monthly
