symbol,direction,entry_time,exit_time,entry_price,exit_price,qty,pnl,r_multiple,exit_reason,stop_price,target_price
ETHUSDT,short,2021-06-11 16:30:00+00:00,2021-06-12 04:30:00+00:00,2377.79,2283.25,1.0,0.03865090560096804,0.7649083381516913,time,2497.94,2137.49
ETHUSDT,long,2021-06-13 18:15:00+00:00,2021-06-14 06:15:00+00:00,2434.56,2491.18,1.0,0.02239195118454638,0.42874202655013127,time,2307.41,2688.86
ETHUSDT,short,2021-06-15 20:00:00+00:00,2021-06-16 08:00:00+00:00,2522.64,2541.06,1.0,-0.008654633637003493,-0.1860462292121901,time,2639.99,2287.94
ETHUSDT,short,2021-06-16 10:30:00+00:00,2021-06-16 22:30:00+00:00,2487.61,2385.66,1.0,0.04018162092289043,0.7774457651395481,time,2616.18,2230.4700000000007
ETHUSDT,short,2021-06-17 17:00:00+00:00,2021-06-18 05:00:00+00:00,2339.8,2353.52,1.0,-0.007362797200627734,-0.1435981736269801,time,2459.77,2099.8600000000006
ETHUSDT,long,2021-07-11 21:30:00+00:00,2021-07-12 09:30:00+00:00,2167.54,2138.75,1.0,-0.014459587355210933,-0.3580275756901293,time,2080.0,2342.62
ETHUSDT,short,2021-07-12 10:30:00+00:00,2021-07-12 22:30:00+00:00,2108.19,2035.79,1.0,0.03348717193627079,1.0566879360024963,time,2175.0,1974.5700000000002
ETHUSDT,short,2021-07-25 14:15:00+00:00,2021-07-26 00:00:00+00:00,2110.33,2219.44,1.0,-0.0519047879957856,-1.2494152076097425,stop,2198.0,1934.9899999999998
ETHUSDT,long,2021-07-29 23:00:00+00:00,2021-07-30 11:00:00+00:00,2373.61,2350.25,1.0,-0.010658271702569964,-0.22940315828742336,time,2263.33,2594.1700000000005
ETHUSDT,short,2021-08-21 19:15:00+00:00,2021-08-22 07:15:00+00:00,3234.71,3270.4,1.0,-0.012334743781314626,-0.50384289754838,time,3313.9,3076.33
ETHUSDT,short,2021-08-22 14:45:00+00:00,2021-08-23 02:45:00+00:00,3166.88,3300.17,1.0,-0.0428239777522538,-1.0585263710900534,stop,3295.0,2910.6400000000003
ETHUSDT,long,2021-08-29 00:45:00+00:00,2021-08-29 03:15:00+00:00,3286.42,3183.68,1.0,-0.03281176915239072,-1.4097693081160882,stop,3209.93,3439.4000000000005
ETHUSDT,short,2021-09-04 17:15:00+00:00,2021-09-05 05:15:00+00:00,3862.9,3869.47,1.0,-0.003037148922313125,-0.09649780039482955,time,3984.48,3619.7400000000002
ETHUSDT,long,2021-09-05 20:45:00+00:00,2021-09-06 08:45:00+00:00,3976.52,3962.25,1.0,-0.004676158741891999,-0.1332772273531277,time,3837.0,4255.5599999999995
ETHUSDT,long,2021-10-05 19:45:00+00:00,2021-10-06 07:45:00+00:00,3491.64,3456.84,1.0,-0.011042015007353932,-0.28214227062039704,time,3354.99,3764.94
ETHUSDT,long,2021-10-26 20:15:00+00:00,2021-10-26 22:30:00+00:00,4296.04,4137.65,1.0,-0.03858958273182058,-1.0041331980569965,stop,4130.94,4626.240000000001
ETHUSDT,short,2021-11-06 10:30:00+00:00,2021-11-06 22:30:00+00:00,4413.78,4515.14,1.0,-0.02407482515777084,-0.8418711914503688,time,4540.0,4161.339999999999
ETHUSDT,long,2021-11-08 00:15:00+00:00,2021-11-08 12:15:00+00:00,4647.02,4729.33,1.0,0.016491050277755305,0.5415464664103904,time,4505.51,4930.040000000001
ETHUSDT,short,2021-11-09 19:00:00+00:00,2021-11-10 07:00:00+00:00,4721.57,4731.09,1.0,-0.003435632024655265,-0.13145524391127622,time,4844.97,4474.769999999999
ETHUSDT,short,2021-11-14 08:15:00+00:00,2021-11-14 20:15:00+00:00,4581.2,4551.06,1.0,0.005245231656731721,0.19409899245411408,time,4705.0,4333.599999999999
ETHUSDT,short,2021-12-22 12:45:00+00:00,2021-12-23 00:45:00+00:00,3954.04,3937.94,1.0,0.0026718763029097495,0.08734771208563276,time,4074.99,3712.1400000000003
ETHUSDT,short,2021-12-24 23:00:00+00:00,2021-12-25 11:00:00+00:00,4026.12,4048.87,1.0,-0.006938366982908305,-0.2604391019692963,time,4133.38,3811.5999999999995
ETHUSDT,long,2022-01-02 16:30:00+00:00,2022-01-03 04:30:00+00:00,3794.4,3795.27,1.0,-0.0007851450429998894,-0.0372767060955803,time,3714.48,3954.2400000000002
ETHUSDT,short,2022-03-06 09:45:00+00:00,2022-03-06 21:45:00+00:00,2607.34,2628.33,1.0,-0.009378228578729407,-0.31539056497438944,time,2684.87,2452.2800000000007
ETHUSDT,short,2022-03-13 12:15:00+00:00,2022-03-14 00:15:00+00:00,2543.21,2509.75,1.0,0.011652828615499967,0.3859303328978472,time,2620.0,2389.63
ETHUSDT,short,2022-03-19 22:15:00+00:00,2022-03-20 10:15:00+00:00,2919.3,2915.08,1.0,0.00012613526425762217,0.005065016189095974,time,2992.0,2773.9000000000005
ETHUSDT,short,2022-03-20 11:45:00+00:00,2022-03-20 23:45:00+00:00,2886.64,2860.47,1.0,0.00765133193977572,0.20963022808118978,time,2992.0,2675.9199999999996
ETHUSDT,long,2022-03-26 20:15:00+00:00,2022-03-27 08:15:00+00:00,3141.67,3146.0,1.0,0.00025030198140716525,0.01364271731310636,time,3084.03,3256.95
ETHUSDT,long,2022-04-09 23:30:00+00:00,2022-04-10 11:30:00+00:00,3258.5,3242.67,1.0,-0.0060388800675353,-0.23540723411967632,time,3174.91,3425.6800000000003
ETHUSDT,long,2022-04-10 16:30:00+00:00,2022-04-10 22:30:00+00:00,3271.34,3212.89,1.0,-0.01913075417520673,-1.1211608986657222,stop,3215.52,3382.9800000000005
ETHUSDT,long,2022-04-16 22:00:00+00:00,2022-04-17 10:00:00+00:00,3074.32,3042.35,1.0,-0.011609545701143385,-0.5388203281995623,time,3008.08,3206.8000000000006
ETHUSDT,short,2022-07-10 02:15:00+00:00,2022-07-10 14:15:00+00:00,1188.6,1164.63,1.0,0.019087726544401475,0.4700159886197555,time,1236.87,1092.06
ETHUSDT,short,2022-07-11 06:00:00+00:00,2022-07-11 18:00:00+00:00,1138.21,1151.24,1.0,-0.012760639735429423,-0.2607592056241133,time,1193.91,1026.81
ETHUSDT,short,2022-08-07 00:45:00+00:00,2022-08-07 12:45:00+00:00,1671.14,1707.09,1.0,-0.022592810547915086,-0.5272412989672235,time,1742.75,1527.9200000000003
ETHUSDT,long,2022-08-12 18:30:00+00:00,2022-08-13 06:30:00+00:00,1917.0,2011.29,1.0,0.04707231517559893,1.3882712029480484,time,1852.0,2047.0
ETHUSDT,long,2022-08-14 07:30:00+00:00,2022-08-14 16:45:00+00:00,2015.12,1940.21,1.0,-0.03887857961468002,-1.4611153180368175,stop,1961.5,2122.3599999999997
ETHUSDT,long,2022-09-05 15:00:00+00:00,2022-09-06 03:00:00+00:00,1597.54,1628.93,1.0,0.018724964421506264,0.6289713974334136,time,1549.98,1692.6599999999999
ETHUSDT,long,2022-09-10 21:45:00+00:00,2022-09-11 09:45:00+00:00,1749.64,1758.41,1.0,0.004010225172690431,0.15717854774072737,time,1705.0,1838.9200000000003
ETHUSDT,short,2022-09-25 13:30:00+00:00,2022-09-26 01:30:00+00:00,1304.68,1304.97,1.0,-0.0018365999490284265,-0.05426121425494601,time,1348.84,1216.3600000000004
ETHUSDT,short,2022-10-02 10:15:00+00:00,2022-10-02 22:15:00+00:00,1291.14,1297.39,1.0,-0.0062185157193408655,-0.19972573099178612,time,1331.34,1210.7400000000005
ETHUSDT,short,2022-10-05 11:30:00+00:00,2022-10-05 23:30:00+00:00,1332.2,1351.62,1.0,-0.015842871660594525,-0.5583564451387316,time,1370.0,1256.6000000000001
ETHUSDT,short,2022-10-08 21:30:00+00:00,2022-10-09 09:30:00+00:00,1315.2,1316.37,1.0,-0.0021404091968997493,-0.1280157424175784,time,1337.19,1271.22
ETHUSDT,long,2022-10-10 00:45:00+00:00,2022-10-10 08:15:00+00:00,1332.66,1303.3,1.0,-0.02342270192574849,-1.1891237313663994,stop,1306.41,1385.16
ETHUSDT,long,2022-11-19 22:00:00+00:00,2022-11-20 10:00:00+00:00,1220.01,1207.82,1.0,-0.01111085471678177,-0.5645711729704678,time,1196.0,1268.03
ETHUSDT,short,2022-11-27 23:15:00+00:00,2022-11-28 02:00:00+00:00,1200.84,1165.87,1.0,0.028220520768124403,1.53549298410486,target,1222.91,1156.6999999999996
ETHUSDT,long,2022-12-11 18:45:00+00:00,2022-12-11 22:30:00+00:00,1279.06,1262.0,1.0,-0.014590091264220194,-1.0379089061409044,stop,1261.08,1315.02
ETHUSDT,short,2022-12-12 00:15:00+00:00,2022-12-12 12:15:00+00:00,1253.89,1248.46,1.0,0.0030567750287062503,0.12360076235873853,time,1284.9,1191.8700000000001
ETHUSDT,long,2022-12-24 19:00:00+00:00,2022-12-25 07:00:00+00:00,1224.05,1218.51,1.0,-0.005727348200463299,-0.6975682154007098,time,1214.0,1244.1499999999999
ETHUSDT,long,2022-12-26 23:30:00+00:00,2022-12-27 11:30:00+00:00,1224.06,1218.11,1.0,-0.006041514769994948,-0.5259727289729761,time,1210.0,1252.1799999999998
