symbol,direction,entry_time,exit_time,entry_price,exit_price,qty,pnl,r_multiple,exit_reason,stop_price,target_price
BTCUSDT,short,2022-02-20 04:30:00+00:00,2022-02-20 09:00:00+00:00,39600.1,38305.8,1.0,0.031895559845765836,1.506161888204524,target,40438.7,37922.9
BTCUSDT,long,2022-03-06 00:45:00+00:00,2022-03-06 10:00:00+00:00,39624.5,38315.3,1.0,-0.03457216096304585,-1.272081522964257,stop,38547.6,41778.3
BTCUSDT,short,2022-03-13 12:15:00+00:00,2022-03-14 00:15:00+00:00,38460.6,37753.5,1.0,0.017020718751099208,0.5856388044359675,time,39578.4,36224.99999999999
BTCUSDT,long,2022-03-19 20:30:00+00:00,2022-03-20 08:30:00+00:00,42234.9,41888.4,1.0,-0.00934619009740014,-0.5371280502717165,time,41500.0,43704.700000000004
BTCUSDT,short,2022-03-20 12:00:00+00:00,2022-03-21 00:00:00+00:00,41401.9,41346.8,1.0,8.30838497376668e-06,0.0003292647878294168,time,42446.6,39312.50000000001
BTCUSDT,long,2022-03-26 20:15:00+00:00,2022-03-27 08:15:00+00:00,44682.8,44593.1,1.0,-0.0031467587632150393,-0.21908069876127195,time,44041.0,45966.40000000001
BTCUSDT,long,2022-04-09 23:30:00+00:00,2022-04-10 11:30:00+00:00,42675.4,42515.3,1.0,-0.004934961086205968,-0.36619968412150006,time,42100.3,43825.6
BTCUSDT,long,2022-04-10 17:15:00+00:00,2022-04-10 22:15:00+00:00,43018.5,42370.0,1.0,-0.01629507140957056,-1.0726695171118763,stop,42365.0,44325.5
BTCUSDT,short,2022-04-16 15:00:00+00:00,2022-04-17 03:00:00+00:00,40159.6,40161.7,1.0,-0.0012866531297302183,-0.09561708924632409,time,40700.0,39078.799999999996
BTCUSDT,short,2022-04-17 18:00:00+00:00,2022-04-18 04:15:00+00:00,39927.9,38876.9,1.0,0.025214073338291933,1.3084806327579732,position_exit,40697.3,38389.1
BTCUSDT,long,2022-04-23 16:00:00+00:00,2022-04-24 04:00:00+00:00,39912.8,39784.2,1.0,-0.004365822268962115,-0.236594964095901,time,39176.3,41385.8
BTCUSDT,long,2022-07-03 19:45:00+00:00,2022-07-04 07:45:00+00:00,19483.3,19115.2,1.0,-0.020192046066551915,-0.5594534856775463,time,18780.1,20889.7
BTCUSDT,long,2022-07-07 14:15:00+00:00,2022-07-08 01:15:00+00:00,20713.6,22423.8,1.0,0.07903115851055384,2.469482282281209,target,20050.7,22039.399999999994
BTCUSDT,long,2022-07-27 07:00:00+00:00,2022-07-27 18:30:00+00:00,21362.8,22452.7,1.0,0.04897901069298413,1.5542614522163996,position_exit,20689.6,22709.2
BTCUSDT,short,2022-08-06 23:30:00+00:00,2022-08-07 11:30:00+00:00,22964.8,22969.5,1.0,-0.0014503184411229983,-0.08834555155623722,time,23341.8,22210.8
BTCUSDT,long,2022-08-07 21:00:00+00:00,2022-08-08 09:00:00+00:00,23357.2,24098.7,1.0,0.03017673263110607,1.3392437381935622,time,22830.9,24409.8
BTCUSDT,long,2022-08-12 23:00:00+00:00,2022-08-13 11:00:00+00:00,24355.9,24417.4,1.0,0.0014384869708314665,0.04402015933267251,time,23560.0,25947.700000000004
BTCUSDT,long,2022-08-14 07:00:00+00:00,2022-08-14 17:00:00+00:00,24747.3,24238.4,1.0,-0.021880600201806842,-1.1285656051983644,stop,24267.5,25706.899999999998
BTCUSDT,long,2022-08-17 05:45:00+00:00,2022-08-17 12:15:00+00:00,24151.1,23607.0,1.0,-0.02379997986179041,-1.1470678380364958,stop,23650.0,25153.299999999996
BTCUSDT,short,2022-08-18 23:15:00+00:00,2022-08-19 06:30:00+00:00,23184.5,22026.7,1.0,0.04947910747636373,2.7945149020359437,target,23595.0,22363.5
BTCUSDT,short,2022-08-26 05:15:00+00:00,2022-08-26 13:00:00+00:00,21348.5,21800.0,1.0,-0.02230067329250065,-1.0295975860401139,stop,21810.9,20423.699999999997
BTCUSDT,short,2022-09-03 19:00:00+00:00,2022-09-04 07:00:00+00:00,19682.4,19683.6,1.0,-0.0012927682455695852,-0.06921866625843011,time,20050.0,18947.200000000004
BTCUSDT,short,2022-09-04 07:45:00+00:00,2022-09-04 12:00:00+00:00,19618.5,19775.6,1.0,-0.009212244505256949,-0.6560087797690869,stop,19894.0,19067.5
BTCUSDT,short,2022-10-02 10:15:00+00:00,2022-10-02 22:15:00+00:00,19095.7,19203.3,1.0,-0.006892467557042335,-0.43755482955124214,time,19396.5,18494.100000000002
BTCUSDT,short,2022-10-08 21:30:00+00:00,2022-10-09 09:30:00+00:00,19326.9,19403.3,1.0,-0.005171560881138702,-0.3414767338356016,time,19619.6,18741.500000000007
BTCUSDT,short,2022-10-10 08:00:00+00:00,2022-10-10 20:00:00+00:00,19286.8,19231.0,1.0,0.0016087301572127247,0.11788471427101174,time,19550.0,18760.399999999998
BTCUSDT,long,2022-10-12 22:00:00+00:00,2022-10-13 10:00:00+00:00,19195.4,18973.4,1.0,-0.012811454814448474,-0.907122831963343,time,18924.3,19737.600000000006
BTCUSDT,short,2022-10-23 12:15:00+00:00,2022-10-23 17:45:00+00:00,19114.9,19468.7,1.0,-0.01962477717324542,-2.7766517630560545,stop,19250.0,18844.700000000004
BTCUSDT,long,2022-11-19 22:15:00+00:00,2022-11-20 10:15:00+00:00,16779.1,16641.0,1.0,-0.009416215325406284,-0.6714645922929241,time,16543.8,17249.699999999997
BTCUSDT,short,2022-11-26 18:45:00+00:00,2022-11-27 06:45:00+00:00,16470.9,16547.1,1.0,-0.005846218651368716,-0.4219653058055663,time,16699.1,16014.500000000007
BTCUSDT,short,2022-11-27 23:30:00+00:00,2022-11-28 02:00:00+00:00,16417.8,16132.2,1.0,0.016280934484331412,1.5152898309345468,target,16594.2,16064.999999999996
BTCUSDT,long,2022-12-04 05:00:00+00:00,2022-12-04 17:00:00+00:00,17052.1,16974.0,1.0,-0.005766663663545411,-0.48680062107496386,time,16850.1,17456.1
BTCUSDT,long,2022-12-08 14:45:00+00:00,2022-12-08 18:45:00+00:00,16890.6,17239.9,1.0,0.019329845228242527,1.811835093297217,target,16710.4,17250.999999999993
BTCUSDT,long,2022-12-11 18:45:00+00:00,2022-12-11 23:00:00+00:00,17197.1,17099.1,1.0,-0.006898340461195883,-1.0218040546531713,stop,17081.0,17429.299999999996
