event_id,symbol,anchor_hour,start_idx,end_idx,activity_metric,activity_rank,rv_rank,realized_vol_mean,range_expansion,tail_move_probability,tail_move_within,time_to_tail_move
law_BTCUSDT_085056,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_085280,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_086496,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_086624,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_087104,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_087232,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_087360,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_087552,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_087744,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_087872,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_088000,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_088160,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_088288,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_088416,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_088544,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_088672,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_088800,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_088960,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_089088,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_089280,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_089408,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_089600,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_089728,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_089856,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_089984,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_090112,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_090240,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_090368,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_090496,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_090624,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_090752,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_090880,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_091008,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_091136,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_091264,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_091392,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_091520,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_091648,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_092448,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_093280,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_093952,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_094080,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_094240,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_094368,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_094592,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_094720,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_095328,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_096000,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_096256,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_096480,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_096608,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_096736,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_096864,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_097120,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_099328,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_099840,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_099968,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_100096,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_100480,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_100640,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_100768,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_100928,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_101376,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_102016,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_103392,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_103520,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_103712,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_103968,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_104096,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_104320,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_104576,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_104704,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_104960,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_105312,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_105440,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_105920,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_106176,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_106304,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_106432,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_106784,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_106912,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_107424,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_108064,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_108192,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_108352,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_108480,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_108672,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_108800,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_108928,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_109056,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_109184,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_109440,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_109568,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_109728,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_109856,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_109984,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_110112,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_110240,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_110368,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_110496,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_110624,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_110752,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_110880,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_111008,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_111200,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_111328,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_111456,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_111584,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_111712,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_111840,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_111968,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_112096,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_112224,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_112352,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_112480,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_112800,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_112928,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_113056,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_113280,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_113408,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_113536,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_113664,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_113888,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_114144,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_114272,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_114400,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_114528,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_114752,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_114880,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_115328,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_115456,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_115584,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_115840,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_115968,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_116096,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_116224,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_116352,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_116480,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_116608,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_116768,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_116896,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_117120,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_117248,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_117472,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_117600,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_117728,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_117920,BTCUSDT,8,65696,65792,0.0016309724241374422,0.20053763440860214,0.20397920774332318,0.0013240719093295537,0.018624223371865676,0.010309278350515464,1,28.0
law_BTCUSDT_118048,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_118176,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_118816,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_118944,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_119488,BTCUSDT,16,155104,155200,0.001608851220007764,0.20010758472296933,0.2002150923104499,0.0014200165616967372,0.03119311540573517,0.010309278350515464,1,41.0
law_BTCUSDT_119616,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
law_BTCUSDT_119808,BTCUSDT,0,13152,13248,0.001603851697757194,0.20053763440860214,0.19878114357411722,0.002206709082793403,0.03171330447717753,0.020618556701030927,1,16.0
